time/time_elapsed,time/fps,train/learning_rate,time/total_timesteps,train/entropy_loss,train/explained_variance,train/std,train/n_updates,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_loss,train/value_loss
183,499,0.0007,91500,-4.443267345428467,-1.1920928955078125e-07,1.067166090011597,18299,18300,-33708.57143558,100.0,-3956.361083984375,1019721.1875
184,499,0.0007,92000,-4.445028305053711,0.0,1.0672810077667236,18399,18400,-33751.88157731,100.0,-3074.56640625,528378.25
185,499,0.0007,92500,-4.450038433074951,0.0,1.0704015493392944,18499,18500,-33730.77005645,100.0,-2038.053955078125,415550.9375
186,499,0.0007,93000,-4.442256450653076,2.384185791015625e-07,1.0666598081588743,18599,18600,-33672.97612654,100.0,-3618.15673828125,875585.0
187,499,0.0007,93500,-4.420435428619385,0.0,1.0592387914657593,18699,18700,-33728.52227821,100.0,-3005.794677734375,640021.8125
188,499,0.0007,94000,-4.434269905090332,1.1920928955078125e-07,1.063165545463562,18799,18800,-33684.964535839994,100.0,-3541.468505859375,672411.5
189,499,0.0007,94500,-4.423319339752197,-1.1920928955078125e-07,1.0599879026412964,18899,18900,-33547.284927509994,100.0,-3127.899169921875,690101.0625
190,499,0.0007,95000,-4.4203715324401855,0.0,1.0593578815460205,18999,19000,-33529.65985666,100.0,-2333.432373046875,496908.40625
191,499,0.0007,95500,-4.439730167388916,0.0,1.06561279296875,19099,19100,-33375.51849501999,100.0,-3496.560302734375,848870.125
192,499,0.0007,96000,-4.428621768951416,-1.1920928955078125e-07,1.0616357326507568,19199,19200,-33228.778085059996,100.0,-3095.751708984375,735347.875
193,499,0.0007,96500,-4.4173927307128915,1.7881393432617188e-07,1.0577874183654783,19299,19300,-33091.42402231,100.0,-2540.387939453125,513902.59375
194,499,0.0007,97000,-4.393831253051759,1.1920928955078125e-07,1.048980474472046,19399,19400,-32896.61404491,100.0,-4310.5361328125,934884.1875
195,499,0.0007,97500,-4.387407302856444,-1.1920928955078125e-07,1.0467596054077148,19499,19500,-32798.58829213001,100.0,-2800.463623046875,534800.5
195,500,0.0007,98000,-4.3776164054870605,0.0,1.043148636817932,19599,19600,-32764.26518457,100.0,-2529.33984375,466418.84375
196,500,0.0007,98500,-4.384795665740967,0.0,1.0454044342041016,19699,19700,-32673.86129001,100.0,-2937.045654296875,405719.34375
197,500,0.0007,99000,-4.414100170135498,0.0,1.0547733306884766,19799,19800,-32419.41589964,100.0,-4620.80419921875,792762.375
198,500,0.0007,99500,-4.41754674911499,0.0,1.057468056678772,19899,19900,-32161.60187972,100.0,-2688.031005859375,626561.4375
199,500,0.0007,100000,-4.399699687957764,-1.1920928955078125e-07,1.0509686470031738,19999,20000,-32031.195140289994,100.0,-2820.895263671875,603154.25
200,500,0.0007,100500,-4.397368907928467,-1.1920928955078125e-07,1.0492252111434937,20099,20100,-32017.48045461001,100.0,-4682.625,861835.8125
201,500,0.0007,101000,-4.385038375854491,0.0,1.0452336072921753,20199,20200,-32055.11316585,100.0,-4426.5068359375,1112219.0
202,500,0.0007,101500,-4.385773658752441,1.1920928955078125e-07,1.0460437536239624,20299,20300,-32058.26664957,100.0,-2456.275390625,608690.625
203,500,0.0007,102000,-4.408599376678467,-1.1920928955078125e-07,1.053000807762146,20399,20400,-32080.49738447,100.0,-2699.010498046875,490528.3125
204,500,0.0007,102500,-4.430949687957764,0.0,1.0609235763549805,20499,20500,-32178.64548524,100.0,-2820.746826171875,613701.6875
205,500,0.0007,103000,-4.433233261108398,0.0,1.0624120235443115,20599,20600,-32252.93556595,100.0,-1906.3863525390625,397704.6875
206,500,0.0007,103500,-4.412975311279297,1.1920928955078125e-07,1.0540404319763184,20699,20700,-32265.20559544,100.0,-4517.30224609375,1065870.5
207,500,0.0007,104000,-4.414474010467528,-1.1920928955078125e-07,1.0552909374237058,20799,20800,-32383.36616123,100.0,-2772.213623046875,665425.9375
208,500,0.0007,104500,-4.436176300048828,0.0,1.0623230934143066,20899,20900,-32550.04020472,100.0,-4722.82763671875,1301189.625
209,500,0.0007,105000,-4.421436309814453,0.0,1.0574724674224854,20999,21000,-32673.45425929,100.0,-4315.6123046875,926316.6875
210,500,0.0007,105500,-4.41756534576416,0.0,1.0555217266082764,21099,21100,-32800.18175187,100.0,-4513.1240234375,921988.0
211,500,0.0007,106000,-4.424881935119629,0.0,1.0576132535934448,21199,21200,-32893.084215480005,100.0,-5098.95556640625,869670.1875
212,500,0.0007,106500,-4.418527126312256,-1.1920928955078125e-07,1.055543065071106,21299,21300,-32955.60620562,100.0,-4488.72607421875,961577.8125
213,500,0.0007,107000,-4.4368743896484375,0.0,1.063207507133484,21399,21400,-32978.55413387,100.0,-2463.946533203125,612043.875
214,500,0.0007,107500,-4.438329696655273,2.384185791015625e-07,1.0635979175567627,21499,21500,-33001.990796449994,100.0,-2245.31640625,523324.8125
215,500,0.0007,108000,-4.424985885620117,1.1920928955078125e-07,1.058511734008789,21599,21600,-33016.39405678,100.0,-2971.591796875,737665.6875
216,500,0.0007,108500,-4.415261268615723,-1.1920928955078125e-07,1.0548129081726074,21699,21700,-32996.76943167,100.0,-3609.243896484375,958092.125
217,500,0.0007,109000,-4.4349403381347665,-1.1920928955078125e-07,1.0611978769302368,21799,21800,-32933.295486259995,100.0,-4502.41748046875,1046904.5
218,500,0.0007,109500,-4.427914619445801,0.0,1.059126615524292,21899,21900,-32804.10316852,100.0,-1111.32421875,94891.0
219,500,0.0007,110000,-4.430009841918945,1.1920928955078125e-07,1.0595378875732422,21999,22000,-32669.84814342,100.0,-3674.554443359375,803964.6875
220,500,0.0007,110500,-4.426817417144775,0.0,1.0585756301879885,22099,22100,-32531.120712080006,100.0,-2764.606689453125,582053.9375
221,500,0.0007,111000,-4.416947364807129,1.1920928955078125e-07,1.0549483299255369,22199,22200,-32362.559048339994,100.0,-4672.80029296875,1303904.625
222,500,0.0007,111500,-4.413388729095459,-1.1920928955078125e-07,1.0536017417907717,22299,22300,-32312.450664829994,100.0,-3383.65087890625,645994.9375
223,500,0.0007,112000,-4.405794143676758,0.0,1.0518267154693604,22399,22400,-32174.70514708,100.0,-2377.196044921875,569514.9375
224,500,0.0007,112500,-4.389508247375488,0.0,1.0456538200378418,22499,22500,-32057.40224007,100.0,-3447.473388671875,934932.8125
225,500,0.0007,113000,-4.362815380096436,0.0,1.0358437299728394,22599,22600,-31871.30726904,100.0,-3375.544189453125,650192.6875
226,500,0.0007,113500,-4.359748363494873,0.0,1.0348374843597412,22699,22700,-31796.58342923,100.0,-4032.349365234375,941508.5
227,500,0.0007,114000,-4.3468780517578125,0.0,1.0307087898254397,22799,22800,-31689.340535799995,100.0,-3447.43798828125,848823.8125
228,500,0.0007,114500,-4.347068786621094,0.0,1.0300395488739014,22899,22900,-31586.278310620004,100.0,-4173.64990234375,770838.6875
229,500,0.0007,115000,-4.3310837745666495,1.1920928955078125e-07,1.025396704673767,22999,23000,-31530.15414967,100.0,-3318.48681640625,852942.625
230,500,0.0007,115500,-4.328684329986571,1.1920928955078125e-07,1.0243312120437622,23099,23100,-31531.026465820003,100.0,-3182.938720703125,693951.6875
231,500,0.0007,116000,-4.309321880340576,-1.1920928955078125e-07,1.0173121690750122,23199,23200,-31496.07631760001,100.0,-3661.877685546875,693108.125
232,500,0.0007,116500,-4.315060615539552,0.0,1.020350217819214,23299,23300,-31493.363778890005,100.0,-2530.004638671875,680918.25
233,500,0.0007,117000,-4.309890270233153,0.0,1.0180892944335938,23399,23400,-31463.401258500002,100.0,-2302.791015625,404347.75
234,500,0.0007,117500,-4.314910888671875,0.0,1.0206116437911987,23499,23500,-31381.671931940004,100.0,-1832.0643310546875,444046.5
235,500,0.0007,118000,-4.343087673187257,0.0,1.0298749208450315,23599,23600,-31311.99574289,100.0,-2412.454833984375,550330.8125
236,500,0.0007,118500,-4.337451457977295,0.0,1.0276596546173096,23699,23700,-31287.61441517,100.0,-2803.994140625,627226.6875
237,500,0.0007,119000,-4.3231201171875,0.0,1.021902561187744,23799,23800,-31321.98843394,100.0,-4143.39306640625,820328.9375
238,500,0.0007,119500,-4.309380531311035,0.0,1.0180468559265137,23899,23900,-31416.46651453,100.0,-2805.05126953125,646306.1875
239,500,0.0007,120000,-4.319951057434082,0.0,1.0214871168136597,23999,24000,-31480.78471863,100.0,-3488.744140625,848967.1875
240,500,0.0007,120500,-4.327546119689941,0.0,1.0237789154052734,24099,24100,-31519.52070849,100.0,-3556.072021484375,764241.6875
241,500,0.0007,121000,-4.317171573638916,0.0,1.0204553604125977,24199,24200,-31570.26254418,100.0,-3885.92626953125,905037.625
242,500,0.0007,121500,-4.3183021545410165,0.0,1.021544098854065,24299,24300,-31505.91859133001,100.0,-2491.647705078125,578968.625
243,500,0.0007,122000,-4.307673931121826,0.0,1.0176553726196291,24399,24400,-31472.513266740007,100.0,-2236.48388671875,424709.5
244,500,0.0007,122500,-4.30568265914917,0.0,1.0167977809906006,24499,24500,-31295.122212880004,100.0,-1732.6175537109375,192869.125
245,500,0.0007,123000,-4.299661636352538,-1.1920928955078125e-07,1.0151610374450684,24599,24600,-31231.3204155,100.0,-2397.036865234375,540700.3125
246,500,0.0007,123500,-4.287452697753906,0.0,1.0106840133666992,24699,24700,-31160.912953499992,100.0,-2676.901123046875,508465.15625
247,500,0.0007,124000,-4.284726619720459,0.0,1.0095462799072266,24799,24800,-30976.69262589,100.0,-3404.788330078125,827318.6875
248,500,0.0007,124500,-4.284311294555663,0.0,1.0091831684112549,24899,24900,-30720.60491108,100.0,-3102.08837890625,649981.1875
249,500,0.0007,125000,-4.27431583404541,0.0,1.0059304237365725,24999,25000,-30572.23567423,100.0,-3020.259765625,656218.875
250,500,0.0007,125500,-4.283915996551514,0.0,1.0089133977890017,25099,25100,-30357.77076863,100.0,-3300.20166015625,646275.75
251,500,0.0007,126000,-4.2814531326293945,0.0,1.0081384181976318,25199,25200,-30031.11119555,100.0,-1734.2174072265625,187668.46875
252,500,0.0007,126500,-4.284482955932616,0.0,1.0093863010406494,25299,25300,-29692.26892620001,100.0,-2132.961669921875,326360.625
253,500,0.0007,127000,-4.287942409515382,0.0,1.0107543468475342,25399,25400,-29395.569934630006,100.0,-2164.184326171875,334907.59375
254,500,0.0007,127500,-4.288339614868163,0.0,1.011052131652832,25499,25500,-29260.5222152,100.0,-2337.421630859375,465037.40625
255,500,0.0007,128000,-4.297765254974365,0.0,1.0140022039413452,25599,25600,-29089.96769324,100.0,-2718.048583984375,527110.75
256,500,0.0007,128500,-4.302482128143311,0.0,1.0156463384628296,25699,25700,-28832.32625477999,100.0,-2622.4462890625,495143.46875
257,500,0.0007,129000,-4.317615509033203,5.960464477539063e-08,1.0204337835311892,25799,25800,-28727.14217238,100.0,-2589.464111328125,416427.59375
258,500,0.0007,129500,-4.325578212738037,0.0,1.0233073234558103,25899,25900,-28539.31308554,100.0,-2220.739990234375,286918.3125
259,500,0.0007,130000,-4.337996959686278,-1.1920928955078125e-07,1.0280274152755735,25999,26000,-28391.8835275,100.0,-1579.75146484375,238633.953125
260,500,0.0007,130500,-4.3403353691101065,0.0,1.027924418449402,26099,26100,-28144.93304765,100.0,-2259.164794921875,268481.34375
261,500,0.0007,131000,-4.309621810913087,0.0,1.018188714981079,26199,26200,-27942.23841893001,100.0,-2893.7587890625,590770.75
262,500,0.0007,131500,-4.321019172668457,0.0,1.0223510265350342,26299,26300,-27645.21861567,100.0,-1441.2884521484375,197274.671875
263,500,0.0007,132000,-4.3172264099121085,-1.1920928955078125e-07,1.0206460952758791,26399,26400,-27437.82771959,100.0,-2852.411376953125,518992.75
264,500,0.0007,132500,-4.318605422973634,0.0,1.0207417011260986,26499,26500,-27394.349907260006,100.0,-2238.6875,325648.59375
265,500,0.0007,133000,-4.317527770996094,0.0,1.02099871635437,26599,26600,-27263.891541010005,100.0,-2355.6064453125,441929.8125
266,500,0.0007,133500,-4.300075054168701,0.0,1.0144338607788086,26699,26700,-27115.47497170001,100.0,-3330.59765625,610231.8125
267,500,0.0007,134000,-4.280606269836427,5.960464477539063e-08,1.0077533721923828,26799,26800,-26978.30253707,100.0,-2493.56689453125,311329.75
268,500,0.0007,134500,-4.297494888305663,0.0,1.0135133266448977,26899,26900,-26906.34508664,100.0,-3808.28125,740411.125
269,500,0.0007,135000,-4.259059429168701,1.1920928955078125e-07,1.0005074739456177,26999,27000,-26717.42771324,100.0,-2659.383544921875,310941.84375
270,500,0.0007,135500,-4.246853828430177,0.0,0.997105836868286,27099,27100,-26562.231060840004,100.0,-2070.489501953125,353523.78125
271,500,0.0007,136000,-4.230806827545166,0.0,0.9910477995872498,27199,27200,-26591.35874443,100.0,-2804.8701171875,357371.90625
272,500,0.0007,136500,-4.2504844665527335,0.0,0.9989724159240724,27299,27300,-26593.20493739,100.0,-2725.07373046875,833836.1875
273,500,0.0007,137000,-4.2587528228759775,0.0,1.000702738761902,27399,27400,-26676.855297699996,100.0,-2450.314453125,382042.75
274,500,0.0007,137500,-4.252977371215819,0.0,0.9985836744308472,27499,27500,-26781.497350330006,100.0,-3579.435302734375,678502.5625
275,500,0.0007,138000,-4.272108078002931,0.0,1.0052313804626465,27599,27600,-26853.45177715,100.0,-3399.784423828125,700369.5
276,500,0.0007,138500,-4.27748441696167,-1.1920928955078125e-07,1.0062791109085083,27699,27700,-26951.23343942,100.0,-3882.432373046875,632521.4375
277,500,0.0007,139000,-4.2893009185791025,0.0,1.010989546775818,27799,27800,-26887.294439520007,100.0,-4283.57373046875,1010635.125
278,500,0.0007,139500,-4.302405834197998,5.960464477539063e-08,1.015868902206421,27899,27900,-27036.3236881,100.0,-3052.122802734375,617794.125
279,500,0.0007,140000,-4.323537349700929,0.0,1.0230101346969604,27999,28000,-27114.97236838,100.0,-4059.23291015625,941139.0
280,500,0.0007,140500,-4.302474498748778,0.0,1.0163626670837402,28099,28100,-27367.516461400002,100.0,-2402.4609375,514990.0
281,500,0.0007,141000,-4.3006858825683585,0.0,1.0148217678070068,28199,28200,-27553.33835735001,100.0,-3679.12158203125,620395.625
282,500,0.0007,141500,-4.31240177154541,0.0,1.018817901611328,28299,28300,-27864.87648825,100.0,-3340.228515625,568452.1875
283,500,0.0007,142000,-4.311759471893311,0.0,1.018673539161682,28399,28400,-28140.61908269,100.0,-4313.18212890625,881094.4375
284,500,0.0007,142500,-4.3258752822875985,0.0,1.0239691734313965,28499,28500,-28341.63335555,100.0,-2702.047607421875,586741.5625
285,500,0.0007,143000,-4.342920780181885,1.1920928955078125e-07,1.0291725397109983,28599,28600,-28475.90862213,100.0,-3836.21533203125,741970.4375
286,500,0.0007,143500,-4.360151290893556,0.0,1.0352506637573242,28699,28700,-28594.86775341,100.0,-3952.10009765625,832429.8125
287,500,0.0007,144000,-4.3482141494750985,0.0,1.032002091407776,28799,28800,-28798.27218658,100.0,-2606.165771484375,594114.25
288,500,0.0007,144500,-4.350567817687988,0.0,1.0330367088317869,28899,28900,-29015.28361288,100.0,-2820.88232421875,835405.6875
289,500,0.0007,145000,-4.340217590332031,0.0,1.0286405086517334,28999,29000,-29237.386569330003,100.0,-3308.154052734375,591373.375
290,500,0.0007,145500,-4.318640232086182,0.0,1.0218170881271362,29099,29100,-29469.04675503,100.0,-2324.7919921875,466521.71875
291,500,0.0007,146000,-4.323918342590332,0.0,1.0231019258499146,29199,29200,-29560.274294190003,100.0,-3803.751708984375,956684.4375
292,500,0.0007,146500,-4.335278511047363,0.0,1.0274165868759155,29299,29300,-29676.383675800003,100.0,-3056.692626953125,851192.9375
293,500,0.0007,147000,-4.3578524589538565,0.0,1.0344780683517456,29399,29400,-29789.92240038,100.0,-3219.080078125,555907.4375
294,500,0.0007,147500,-4.359162330627441,0.0,1.0352123975753784,29499,29500,-29798.0498774,100.0,-3143.34814453125,700607.1875
295,500,0.0007,148000,-4.353443145751953,0.0,1.032856822013855,29599,29600,-29904.58694145,100.0,-3473.6171875,705799.1875
296,500,0.0007,148500,-4.348065376281738,0.0,1.0308874845504759,29699,29700,-30035.085322349994,100.0,-3982.352294921875,811109.5625
297,501,0.0007,149000,-4.355245113372804,0.0,1.033294439315796,29799,29800,-30220.5279607,100.0,-4001.40673828125,814235.375
298,501,0.0007,149500,-4.366651535034181,0.0,1.037546157836914,29899,29900,-30238.36179378,100.0,-3736.938232421875,910886.3125
299,501,0.0007,150000,-4.3434600830078125,0.0,1.0297949314117432,29999,30000,-30314.110796649995,100.0,-2732.973388671875,588422.25
300,501,0.0007,150500,-4.353222846984863,0.0,1.033039093017578,30099,30100,-30332.135890760004,100.0,-3567.255859375,884495.625
301,501,0.0007,151000,-4.363987922668457,0.0,1.0370771884918213,30199,30200,-30373.419365160004,100.0,-2505.5625,547035.5
302,501,0.0007,151500,-4.375269412994385,0.0,1.0409198999404907,30299,30300,-30412.5316631,100.0,-3298.26025390625,891355.6875
303,501,0.0007,152000,-4.367868423461913,-1.1920928955078125e-07,1.0378401279449463,30399,30400,-30463.53255089,100.0,-3350.927490234375,658833.4375
304,501,0.0007,152500,-4.40651798248291,-1.1920928955078125e-07,1.0514144897460938,30499,30500,-30506.71521809,100.0,-3413.21337890625,726590.4375
305,501,0.0007,153000,-4.410798072814941,0.0,1.0534191131591797,30599,30600,-30652.07983158,100.0,-2643.17431640625,594872.375
306,501,0.0007,153500,-4.419568061828613,-1.1920928955078125e-07,1.0553685426712036,30699,30700,-30750.622320219994,100.0,-4201.96826171875,629355.6875
307,501,0.0007,154000,-4.414897441864014,0.0,1.0548032522201538,30799,30800,-30848.74394963,100.0,-3250.62548828125,773412.75
308,501,0.0007,154500,-4.440228462219238,-1.1920928955078125e-07,1.063981294631958,30899,30900,-31004.993618120006,100.0,-3165.121826171875,859696.3125
309,501,0.0007,155000,-4.460956573486328,0.0,1.0710668563842771,30999,31000,-31148.695755620003,100.0,-2781.416015625,623565.1875
310,501,0.0007,155500,-4.476758003234863,0.0,1.0755290985107422,31099,31100,-31294.05954887,100.0,-5312.15576171875,1061226.625
311,501,0.0007,156000,-4.465190887451172,-1.1920928955078125e-07,1.0715596675872805,31199,31200,-31544.12332804,100.0,-5471.70068359375,893784.8125
312,501,0.0007,156500,-4.466439247131348,0.0,1.073456048965454,31299,31300,-31773.98138859,100.0,-2952.168701171875,658722.6875
313,501,0.0007,157000,-4.473181247711182,0.0,1.075952172279358,31399,31400,-31894.48057997,100.0,-2645.928466796875,579637.0625
314,501,0.0007,157500,-4.468422889709473,0.0,1.073946833610535,31499,31500,-32009.80485482,100.0,-3485.5,760880.625
315,501,0.0007,158000,-4.459117889404297,0.0,1.0712555646896362,31599,31600,-32059.47726626999,100.0,-2561.386474609375,567340.9375
316,501,0.0007,158500,-4.465406894683838,-1.1920928955078125e-07,1.072784185409546,31699,31700,-32149.616814930007,100.0,-2935.97265625,553769.125
317,501,0.0007,159000,-4.460500240325928,-1.1920928955078125e-07,1.0704585313796997,31799,31800,-32240.48192319,100.0,-5212.17822265625,911173.8125
318,501,0.0007,159500,-4.463188171386719,-1.1920928955078125e-07,1.0724914073944092,31899,31900,-32308.35398823,100.0,-2701.79736328125,605807.9375
319,501,0.0007,160000,-4.465221405029297,0.0,1.0726947784423828,31999,32000,-32339.24217725,100.0,-3539.583251953125,884163.4375
320,501,0.0007,160500,-4.4501824378967285,0.0,1.0672677755355835,32099,32100,-32376.300010240004,100.0,-3531.79541015625,875849.6875
321,501,0.0007,161000,-4.448637008666992,0.0,1.0658156871795654,32199,32200,-32379.76874951,100.0,-4935.94921875,926029.0
322,501,0.0007,161500,-4.443323612213135,0.0,1.0642886161804201,32299,32300,-32401.21201346,100.0,-3700.224365234375,708073.4375
323,501,0.0007,162000,-4.433819770812988,1.1920928955078125e-07,1.0614570379257202,32399,32400,-32410.06904315,100.0,-3360.617919921875,737351.6875
324,501,0.0007,162500,-4.41517972946167,0.0,1.0550305843353271,32499,32500,-32381.449132420006,100.0,-2526.353515625,509799.0
325,501,0.0007,163000,-4.423997402191162,5.960464477539063e-08,1.0573282241821291,32599,32600,-32364.18975211,100.0,-3926.55322265625,756684.125
326,501,0.0007,163500,-4.419353008270264,0.0,1.0564255714416504,32699,32700,-32431.94480803,100.0,-3999.88916015625,1144387.625
327,501,0.0007,164000,-4.412220001220703,0.0,1.0536839962005615,32799,32800,-32487.739134960004,100.0,-3951.515380859375,859207.625
328,501,0.0007,164500,-4.4206504821777335,0.0,1.0564539432525637,32899,32900,-32384.414697909997,100.0,-3295.116455078125,605943.4375
