train/explained_variance,train/entropy_loss,train/std,train/policy_loss,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/value_loss,rollout/ep_len_mean,time/fps
0.0,-7.461085796356201,2.9241788387298584,-2638.945556640625,288500,715,57700,0.0007,57699,-13143.522256600005,114253.8515625,100.0,402
0.0,-7.472643375396728,2.9383883476257324,-2010.504150390625,289000,717,57800,0.0007,57799,-13135.276708459998,105685.953125,100.0,402
0.0,-7.4677653312683105,2.9324369430541988,-2201.762451171875,289500,718,57900,0.0007,57899,-13129.621112900002,120201.328125,100.0,402
1.1920928955078125e-07,-7.473448276519775,2.9395148754119877,-2228.856201171875,290000,719,58000,0.0007,57999,-13120.417784290004,118060.9765625,100.0,402
0.0,-7.479846477508545,2.948275327682495,-2079.213623046875,290500,720,58100,0.0007,58099,-13111.9263067,108970.9765625,100.0,402
1.1920928955078125e-07,-7.50084924697876,2.969090461730957,-2299.68896484375,291000,722,58200,0.0007,58199,-13103.30457658,110773.328125,100.0,402
-1.1920928955078125e-07,-7.509438991546631,2.975785970687866,-2340.99560546875,291500,723,58300,0.0007,58299,-13094.639834679998,107085.0,100.0,402
0.0,-7.528207302093506,2.9950156211853027,-2363.462646484375,292000,724,58400,0.0007,58399,-13090.79356929,117396.7109375,100.0,402
0.0,-7.547346591949463,3.012516498565674,-2438.671875,292500,725,58500,0.0007,58499,-13085.320908449998,115886.3359375,100.0,402
0.0,-7.540355205535889,3.007031917572021,-2212.590576171875,293000,727,58600,0.0007,58599,-13081.55330147,119555.1015625,100.0,402
-1.1920928955078125e-07,-7.533080577850343,2.999943256378174,-2264.797607421875,293500,728,58700,0.0007,58699,-13085.95206003,116234.5546875,100.0,402
0.0,-7.537612438201903,3.0026626586914062,-2335.16650390625,294000,729,58800,0.0007,58799,-13085.53157113,105382.953125,100.0,402
0.0,-7.5437912940979,3.008711814880371,-2330.660888671875,294500,730,58900,0.0007,58899,-13079.05878429,113453.25,100.0,402
0.0,-7.540956020355225,3.0078961849212646,-2319.573974609375,295000,732,59000,0.0007,58999,-13078.593977139995,113192.5,100.0,402
0.0,-7.536834716796875,3.005463123321533,-2385.970458984375,295500,733,59100,0.0007,59099,-13076.90508503,114809.9609375,100.0,402
0.0,-7.538044929504394,3.0061182975769043,-2682.528076171875,296000,734,59200,0.0007,59199,-13084.454784400004,113600.5546875,100.0,402
0.0,-7.5543479919433585,3.0252127647399902,-2395.204345703125,296500,735,59300,0.0007,59299,-13083.6083856,117076.9765625,100.0,402
0.0,-7.548408031463622,3.020263671875,-2488.228271484375,297000,737,59400,0.0007,59399,-13081.6826948,112340.5390625,100.0,402
0.0,-7.57040548324585,3.041109800338745,-2668.3212890625,297500,738,59500,0.0007,59499,-13084.20898299,118725.3046875,100.0,402
0.0,-7.57632303237915,3.0514392852783203,-2176.354248046875,298000,739,59600,0.0007,59599,-13078.310185869996,110613.140625,100.0,402
1.7881393432617188e-07,-7.6015381813049325,3.079429626464844,-2302.915771484375,298500,740,59700,0.0007,59699,-13072.762169690002,114017.078125,100.0,402
0.0,-7.605725288391112,3.083237648010254,-2081.661865234375,299000,742,59800,0.0007,59799,-13070.26982481,113326.1171875,100.0,402
0.0,-7.5976500511169425,3.0734546184539795,-2345.06201171875,299500,743,59900,0.0007,59899,-13068.4978193,115407.6484375,100.0,402
-1.1920928955078125e-07,-7.597609996795653,3.073636770248413,-1947.1636962890625,300000,744,60000,0.0007,59999,-13063.641399159995,107454.2109375,100.0,402
1.1920928955078125e-07,-7.61715841293335,3.0932128429412837,-2364.873779296875,300500,745,60100,0.0007,60099,-13065.006148470002,113464.9140625,100.0,402
0.0,-7.605266094207764,3.077011823654175,-2584.953125,301000,746,60200,0.0007,60199,-13058.73622451,118084.7734375,100.0,402
0.0,-7.614283084869385,3.087380170822144,-2195.781005859375,301500,748,60300,0.0007,60299,-13056.460817849998,110701.875,100.0,402
0.0,-7.617180824279785,3.0882582664489746,-2314.220458984375,302000,749,60400,0.0007,60399,-13055.53452308,116837.6875,100.0,402
0.0,-7.635322570800781,3.108165740966797,-2139.040771484375,302500,750,60500,0.0007,60499,-13058.928787949995,107689.7890625,100.0,402
0.0,-7.649638652801514,3.1219327449798584,-2339.776123046875,303000,751,60600,0.0007,60599,-13059.21315732,113070.25,100.0,402
0.0,-7.655461311340332,3.1295621395111084,-2122.251708984375,303500,753,60700,0.0007,60699,-13060.575786819998,100942.3828125,100.0,402
0.0,-7.654345989227295,3.1292128562927246,-2076.533935546875,304000,754,60800,0.0007,60799,-13055.90959122,104634.2734375,100.0,402
0.0,-7.663735389709473,3.1389682292938232,-2279.37109375,304500,755,60900,0.0007,60899,-13059.97329831,117445.6015625,100.0,403
1.1920928955078125e-07,-7.661397457122803,3.1377172470092773,-2099.2734375,305000,756,61000,0.0007,60999,-13057.02883708,108595.0,100.0,403
0.0,-7.657096862792969,3.133082866668701,-2216.91845703125,305500,758,61100,0.0007,61099,-13060.62257604,112623.6875,100.0,402
-1.1920928955078125e-07,-7.676543712615968,3.1498324871063232,-2422.734130859375,306000,759,61200,0.0007,61199,-13058.387390169995,116448.1015625,100.0,403
0.0,-7.681843757629394,3.155184507369995,-2343.89208984375,306500,760,61300,0.0007,61299,-13052.308982360002,114219.8515625,100.0,403
-1.1920928955078125e-07,-7.699371337890625,3.176872968673706,-1979.805908203125,307000,761,61400,0.0007,61399,-13044.438052789998,104657.1171875,100.0,403
0.0,-7.709329128265381,3.1793437004089355,-2816.4765625,307500,763,61500,0.0007,61499,-13018.28048271,111183.8046875,100.0,403
0.0,-7.714345455169678,3.1868395805358887,-2291.9541015625,308000,764,61600,0.0007,61599,-13008.563230229998,114055.0625,100.0,403
0.0,-7.7014222145080575,3.174834012985229,-2081.41259765625,308500,765,61700,0.0007,61699,-13007.322238639998,108961.6015625,100.0,403
0.0,-7.717698574066162,3.188042640686035,-2298.738037109375,309000,766,61800,0.0007,61799,-12992.130271109994,114501.203125,100.0,403
0.0,-7.725271701812744,3.1972320079803467,-2306.161865234375,309500,767,61900,0.0007,61899,-12993.522656249996,116537.953125,100.0,403
0.0,-7.731810092926025,3.1980721950531006,-2592.529296875,310000,769,62000,0.0007,61999,-12985.32474834,111043.4296875,100.0,403
0.0,-7.7545533180236825,3.222606658935547,-2537.96337890625,310500,770,62100,0.0007,62099,-12966.12264513,103491.3671875,100.0,403
0.0,-7.748782634735107,3.216700315475464,-2312.489501953125,311000,771,62200,0.0007,62199,-12966.460343469998,111534.5390625,100.0,403
0.0,-7.748331546783447,3.216459989547729,-2360.939697265625,311500,772,62300,0.0007,62299,-12960.46071621,110395.0234375,100.0,403
0.0,-7.7561707496643075,3.2284717559814453,-2100.90625,312000,774,62400,0.0007,62399,-12953.77254422,106470.5,100.0,403
0.0,-7.7232422828674325,3.191900968551636,-2212.203857421875,312500,775,62500,0.0007,62499,-12955.55184403,108920.75,100.0,403
1.1920928955078125e-07,-7.74663782119751,3.218348264694214,-1966.106689453125,313000,776,62600,0.0007,62599,-12952.116613989998,98567.4453125,100.0,403
0.0,-7.749690532684326,3.219264507293701,-2375.671875,313500,777,62700,0.0007,62699,-12948.637508520002,113274.1796875,100.0,403
0.0,-7.763184547424316,3.234825134277344,-2114.47900390625,314000,779,62800,0.0007,62799,-12955.01376146,112985.4921875,100.0,403
0.0,-7.7940917015075675,3.267319440841675,-2219.53515625,314500,780,62900,0.0007,62899,-12959.193604509996,110866.1875,100.0,403
0.0,-7.781167507171631,3.2496800422668457,-2388.4580078125,315000,781,63000,0.0007,62999,-12960.784573250005,108941.9609375,100.0,403
1.1920928955078125e-07,-7.790318489074707,3.257999420166016,-2571.842529296875,315500,782,63100,0.0007,63099,-12950.063411530002,115451.828125,100.0,403
0.0,-7.782538890838622,3.251175880432129,-2188.716796875,316000,784,63200,0.0007,63199,-12951.15264094,114247.9296875,100.0,403
0.0,-7.785336971282959,3.2557101249694824,-2196.949951171875,316500,785,63300,0.0007,63299,-12956.256387269998,110454.3984375,100.0,403
0.0,-7.786881446838379,3.2551944255828857,-2507.669677734375,317000,786,63400,0.0007,63399,-12968.470312099998,115182.828125,100.0,403
0.0,-7.806161403656006,3.278692960739136,-2328.4833984375,317500,787,63500,0.0007,63499,-12992.147913920002,107122.8515625,100.0,403
0.0,-7.803648471832275,3.2764129638671875,-2218.30859375,318000,789,63600,0.0007,63599,-12998.280155650002,104559.4375,100.0,403
0.0,-7.8295207023620605,3.302086591720581,-2552.774658203125,318500,790,63700,0.0007,63699,-13001.363934990002,112395.375,100.0,403
0.0,-7.825575351715088,3.3015172481536865,-2125.608642578125,319000,791,63800,0.0007,63799,-13022.896036329998,109060.5546875,100.0,403
0.0,-7.828801155090332,3.3012890815734863,-2248.751953125,319500,792,63900,0.0007,63899,-13011.63372266,109597.203125,100.0,403
0.0,-7.822287082672119,3.2932333946228027,-2242.40673828125,320000,793,64000,0.0007,63999,-13009.81562672,114642.828125,100.0,403
0.0,-7.8233537673950195,3.2954261302948,-2347.709716796875,320500,795,64100,0.0007,64099,-13031.25276421,111036.375,100.0,403
1.1920928955078125e-07,-7.815980434417725,3.2864503860473637,-2165.564453125,321000,796,64200,0.0007,64199,-13040.68516498,104182.6484375,100.0,403
0.0,-7.8238205909729,3.295698881149292,-2215.6337890625,321500,797,64300,0.0007,64299,-13051.20145703,108206.5234375,100.0,403
0.0,-7.828475475311278,3.3015944957733154,-2133.19580078125,322000,798,64400,0.0007,64399,-13064.0826795,108796.3125,100.0,403
0.0,-7.829547882080077,3.3001089096069336,-2340.83935546875,322500,800,64500,0.0007,64499,-13051.219900680002,106824.8515625,100.0,403
1.1920928955078125e-07,-7.821181774139403,3.2937896251678467,-1970.6741943359373,323000,801,64600,0.0007,64599,-13036.75904968,100812.8515625,100.0,403
0.0,-7.824317932128906,3.2920913696289062,-2544.90087890625,323500,802,64700,0.0007,64699,-13032.16947064,108987.5546875,100.0,403
0.0,-7.823873043060303,3.29135799407959,-2283.84716796875,324000,803,64800,0.0007,64799,-13036.373199850002,107678.265625,100.0,403
-1.1920928955078125e-07,-7.8189659118652335,3.2870726585388184,-2129.040283203125,324500,805,64900,0.0007,64899,-13030.683164590002,110419.703125,100.0,403
0.0,-7.824254512786865,3.29084587097168,-2272.583984375,325000,806,65000,0.0007,64999,-13032.79187878,110550.4921875,100.0,403
0.0,-7.8305115699768075,3.2971782684326167,-2318.725830078125,325500,807,65100,0.0007,65099,-13042.918696999996,111318.1875,100.0,403
0.0,-7.834959506988525,3.3026769161224365,-2136.642822265625,326000,808,65200,0.0007,65199,-13033.21069859,107218.625,100.0,403
0.0,-7.844418525695801,3.309575080871582,-2260.20947265625,326500,810,65300,0.0007,65299,-13028.453352060002,105685.5546875,100.0,403
0.0,-7.84512186050415,3.312208890914917,-2051.960205078125,327000,811,65400,0.0007,65399,-13030.924784399998,104731.8359375,100.0,403
0.0,-7.8512511253356925,3.315141201019287,-2575.943115234375,327500,812,65500,0.0007,65499,-13036.32121522,111761.0234375,100.0,403
0.0,-7.8703460693359375,3.338286161422729,-2186.16552734375,328000,813,65600,0.0007,65599,-13042.909136110002,107519.8671875,100.0,403
1.1920928955078125e-07,-7.87019681930542,3.337090253829956,-2306.079833984375,328500,815,65700,0.0007,65699,-13048.74246434,109019.328125,100.0,403
0.0,-7.885751247406006,3.3559014797210693,-2172.150634765625,329000,816,65800,0.0007,65799,-13046.05922131,108688.578125,100.0,403
-1.1920928955078125e-07,-7.880508422851562,3.3462309837341313,-2594.7001953125,329500,817,65900,0.0007,65899,-13058.54192194,104986.7734375,100.0,403
0.0,-7.883012294769287,3.353126049041748,-2189.09765625,330000,818,66000,0.0007,65999,-13072.91840996,112858.875,100.0,403
0.0,-7.88031005859375,3.3456237316131587,-2683.809814453125,330500,820,66100,0.0007,66099,-13065.7517192,110059.828125,100.0,403
0.0,-7.886688232421875,3.355200290679932,-2273.209716796875,331000,821,66200,0.0007,66199,-13059.89218534,101650.1484375,100.0,403
1.1920928955078125e-07,-7.8943023681640625,3.363651990890503,-2358.692138671875,331500,822,66300,0.0007,66299,-13061.780456150002,98743.1484375,100.0,403
0.0,-7.8857154846191415,3.355783224105835,-2283.466552734375,332000,823,66400,0.0007,66399,-13057.608692800002,109151.7734375,100.0,403
0.0,-7.879446506500244,3.347961902618408,-2359.807373046875,332500,825,66500,0.0007,66499,-13066.975511920005,112415.5859375,100.0,403
0.0,-7.886882305145264,3.3552062511444087,-2446.06494140625,333000,826,66600,0.0007,66599,-13084.80142168,108832.4921875,100.0,403
0.0,-7.887411594390869,3.3550095558166504,-2433.75,333500,827,66700,0.0007,66699,-13093.314904470002,105195.390625,100.0,403
0.0,-7.9021668434143075,3.3698203563690186,-2813.352294921875,334000,828,66800,0.0007,66799,-13089.3743308,103578.828125,100.0,403
-1.1920928955078125e-07,-7.895862102508545,3.365180492401123,-2389.962158203125,334500,829,66900,0.0007,66899,-13090.02511702,112060.9765625,100.0,403
0.0,-7.890928745269775,3.356090545654297,-2766.924560546875,335000,831,67000,0.0007,66999,-13082.726808039995,111971.3046875,100.0,403
0.0,-7.907896518707275,3.377919912338257,-2230.967529296875,335500,832,67100,0.0007,67099,-13080.16528111,102244.7890625,100.0,403
0.0,-7.9021644592285165,3.37314510345459,-2116.197021484375,336000,833,67200,0.0007,67199,-13093.918854200001,102587.1015625,100.0,403
0.0,-7.9043335914611825,3.373462677001953,-2361.666748046875,336500,834,67300,0.0007,67299,-13099.11575778,102820.6171875,100.0,403
0.0,-7.8977622985839835,3.367985248565674,-2166.856201171875,337000,836,67400,0.0007,67399,-13094.87821277,106358.453125,100.0,403
0.0,-7.892243385314941,3.3613879680633545,-2167.269287109375,337500,837,67500,0.0007,67499,-13090.397427140002,106015.3515625,100.0,403
0.0,-7.887642860412598,3.3513388633728027,-2929.47119140625,338000,838,67600,0.0007,67599,-13093.135663009998,111436.625,100.0,402
1.1920928955078125e-07,-7.895587921142577,3.36517333984375,-2214.59716796875,338500,839,67700,0.0007,67699,-13091.73242863,103841.28125,100.0,402
0.0,-7.887184143066406,3.3572773933410645,-2156.468017578125,339000,841,67800,0.0007,67799,-13093.80300321,107385.0,100.0,402
0.0,-7.8817100524902335,3.3505132198333736,-2131.677490234375,339500,842,67900,0.0007,67899,-13095.68506975,103614.6796875,100.0,402
1.1920928955078125e-07,-7.8904008865356445,3.3574314117431636,-2487.4296875,340000,843,68000,0.0007,67999,-13101.57511135,109990.8046875,100.0,402
0.0,-7.890552520751952,3.356987476348877,-2594.4521484375,340500,844,68100,0.0007,68099,-13102.588091109998,107769.3671875,100.0,402
0.0,-7.878091335296631,3.345036268234253,-2224.009033203125,341000,846,68200,0.0007,68199,-13112.168205319998,100096.78125,100.0,402
1.1920928955078125e-07,-7.880546569824219,3.3480336666107178,-2241.08154296875,341500,847,68300,0.0007,68299,-13109.865214390005,106486.6875,100.0,402
0.0,-7.885618686676025,3.3527960777282715,-2270.8662109375,342000,848,68400,0.0007,68399,-13111.55732064,101114.703125,100.0,402
-1.1920928955078125e-07,-7.868237495422362,3.334263324737549,-2167.159423828125,342500,849,68500,0.0007,68499,-13118.706022380005,100992.015625,100.0,402
0.0,-7.8574280738830575,3.3229188919067383,-2170.550048828125,343000,851,68600,0.0007,68599,-13121.397069809998,110551.703125,100.0,402
0.0,-7.8640074729919425,3.3283934593200684,-2356.843017578125,343500,852,68700,0.0007,68699,-13127.021423539998,110461.4375,100.0,402
1.1920928955078125e-07,-7.861514568328857,3.324800968170166,-2414.331787109375,344000,853,68800,0.0007,68799,-13127.21445072,105347.953125,100.0,402
0.0,-7.849339485168457,3.312821865081787,-2198.678955078125,344500,854,68900,0.0007,68899,-13131.464791079998,102030.6171875,100.0,402
0.0,-7.8458189964294425,3.30761194229126,-2466.790283203125,345000,856,69000,0.0007,68999,-13136.55435302,110200.265625,100.0,402
0.0,-7.8528809547424325,3.3158559799194336,-2306.020751953125,345500,857,69100,0.0007,69099,-13143.77836084,101929.1875,100.0,402
-1.1920928955078125e-07,-7.842206001281737,3.302772521972656,-2495.974853515625,346000,858,69200,0.0007,69199,-13144.87678413,102856.5625,100.0,402
0.0,-7.827772617340088,3.2906689643859863,-1995.72265625,346500,859,69300,0.0007,69299,-13146.895108420002,97626.640625,100.0,402
0.0,-7.840833187103271,3.3046083450317383,-2178.806640625,347000,861,69400,0.0007,69399,-13155.220190480002,106288.9140625,100.0,402
0.0,-7.858611583709718,3.324862003326416,-2076.53466796875,347500,862,69500,0.0007,69499,-13156.211048159998,103981.1796875,100.0,402
0.0,-7.873308658599853,3.3408637046813965,-2106.951171875,348000,863,69600,0.0007,69599,-13155.84085211,103453.125,100.0,402
-1.1920928955078125e-07,-7.881186008453369,3.348918437957764,-2179.630859375,348500,864,69700,0.0007,69699,-13157.776346239994,99712.4375,100.0,402
0.0,-7.9015793800354,3.371479749679565,-2384.657958984375,349000,866,69800,0.0007,69799,-13162.267133039995,109493.6796875,100.0,402
0.0,-7.9051194190979,3.3763768672943115,-2226.146240234375,349500,867,69900,0.0007,69899,-13163.305899490002,103961.75,100.0,402
-1.1920928955078125e-07,-7.888487339019775,3.354896068572998,-2713.76953125,350000,868,70000,0.0007,69999,-13163.055729730002,109316.9765625,100.0,402
0.0,-7.894608974456787,3.3657529354095463,-2187.927734375,350500,869,70100,0.0007,70099,-13173.457384159998,105107.0546875,100.0,402
0.0,-7.912776470184326,3.38648009300232,-1993.792236328125,351000,870,70200,0.0007,70199,-13172.948122499998,92150.9609375,100.0,402
0.0,-7.929409980773926,3.403010368347168,-2495.029296875,351500,872,70300,0.0007,70299,-13178.21997474,104048.9609375,100.0,402
0.0,-7.920817852020264,3.395115852355957,-2194.3369140625,352000,873,70400,0.0007,70399,-13178.50501746,108963.9921875,100.0,402
0.0,-7.929275512695312,3.40498423576355,-2017.9085693359373,352500,874,70500,0.0007,70499,-13179.41873024,98267.6953125,100.0,402
1.1920928955078125e-07,-7.932385444641112,3.40803599357605,-2158.46484375,353000,875,70600,0.0007,70599,-13179.285211540002,108787.7109375,100.0,402
0.0,-7.942492961883545,3.418935537338257,-2192.343505859375,353500,877,70700,0.0007,70699,-13179.06575195,105988.8359375,100.0,402
0.0,-7.951852321624756,3.428826332092285,-2255.276123046875,354000,878,70800,0.0007,70799,-13181.51029312,101991.9375,100.0,402
0.0,-7.950387477874756,3.4284820556640625,-2121.738525390625,354500,879,70900,0.0007,70899,-13182.176258389998,98808.9921875,100.0,402
0.0,-7.956181526184082,3.4350185394287114,-2105.685546875,355000,880,71000,0.0007,70999,-13185.788802150002,96127.6171875,100.0,402
0.0,-7.9681944847106925,3.4485926628112797,-2141.213134765625,355500,882,71100,0.0007,71099,-13179.737167079997,98255.5,100.0,402
0.0,-7.968875408172607,3.449692249298096,-2099.98876953125,356000,883,71200,0.0007,71199,-13178.2503093,95831.2265625,100.0,402
0.0,-7.986611843109131,3.4683644771575928,-2452.96875,356500,884,71300,0.0007,71299,-13171.89417886,100776.0625,100.0,402
0.0,-7.981648445129394,3.4645595550537114,-2177.495361328125,357000,885,71400,0.0007,71399,-13165.72127133,103504.9921875,100.0,402
0.0,-7.972030639648437,3.452601909637451,-2261.387451171875,357500,887,71500,0.0007,71499,-13166.71563376,106167.828125,100.0,402
0.0,-7.99948263168335,3.484426021575928,-2262.01318359375,358000,888,71600,0.0007,71599,-13164.412661299999,101378.6953125,100.0,402
0.0,-8.016799926757812,3.503258466720581,-2429.0126953125,358500,889,71700,0.0007,71699,-13154.06856552,106650.375,100.0,402
0.0,-8.018503189086914,3.5049262046813965,-2458.109130859375,359000,890,71800,0.0007,71799,-13144.489952009995,104419.2421875,100.0,402
0.0,-8.046591758728027,3.537644147872925,-2519.09765625,359500,892,71900,0.0007,71899,-13140.731000269996,106971.8046875,100.0,402
0.0,-8.047914505004883,3.5404927730560303,-2325.534912109375,360000,893,72000,0.0007,71999,-13136.449285,107563.6015625,100.0,402
1.5497207641601562e-06,-8.044119834899902,3.5338077545166016,-2616.74853515625,360500,894,72100,0.0007,72099,-13127.602771679998,100262.4453125,100.0,402
0.0,-8.027116775512695,3.5150370597839355,-2376.056640625,361000,895,72200,0.0007,72199,-13125.24181861,101807.0,100.0,402
0.0,-8.02928352355957,3.518280029296875,-2399.824462890625,361500,897,72300,0.0007,72299,-13117.525571689996,107302.4375,100.0,402
0.0,-8.032717704772951,3.523331642150879,-2216.186767578125,362000,898,72400,0.0007,72399,-13110.478346960002,101609.28125,100.0,402
1.1920928955078125e-07,-8.036412239074707,3.5287292003631587,-2147.256591796875,362500,899,72500,0.0007,72499,-13104.263822529998,103177.1640625,100.0,402
0.0,-8.041861534118652,3.5329957008361816,-2352.815673828125,363000,900,72600,0.0007,72599,-13100.825695479994,101972.015625,100.0,402
0.0,-8.047087669372559,3.539681196212769,-2252.592529296875,363500,902,72700,0.0007,72699,-13095.14137075,101360.3984375,100.0,402
-1.1920928955078125e-07,-8.036155700683594,3.5255045890808105,-2446.224365234375,364000,903,72800,0.0007,72799,-13091.54732068,103239.4609375,100.0,402
0.0,-8.011221885681152,3.4983196258544917,-2262.500732421875,364500,904,72900,0.0007,72899,-13091.428782110002,103901.1796875,100.0,402
0.0,-8.008651733398438,3.4981513023376465,-2038.0882568359373,365000,905,73000,0.0007,72999,-13091.829345629998,102038.9609375,100.0,402
0.0,-8.010599136352539,3.4970920085906982,-2460.890380859375,365500,907,73100,0.0007,73099,-13093.66960065,106224.1875,100.0,402
1.1920928955078125e-07,-8.011855125427246,3.498164653778076,-2349.94482421875,366000,908,73200,0.0007,73199,-13093.600253969998,93048.3046875,100.0,402
-1.1920928955078125e-07,-8.010497093200684,3.494819164276123,-2589.98828125,366500,909,73300,0.0007,73299,-13102.601015129998,96778.53125,100.0,402
0.0,-8.017233848571777,3.5037622451782227,-2514.822021484375,367000,910,73400,0.0007,73399,-13106.3860606,103633.890625,100.0,402
0.0,-8.031561851501465,3.525578498840332,-2063.273681640625,367500,912,73500,0.0007,73499,-13107.836389640002,104710.4296875,100.0,402
0.0,-8.046710014343263,3.543066024780273,-2206.653564453125,368000,913,73600,0.0007,73599,-13112.099543900005,102016.7109375,100.0,402
0.0,-8.056970596313478,3.5529842376708984,-2347.122314453125,368500,914,73700,0.0007,73699,-13122.55929972,99563.7578125,100.0,402
0.0,-8.087074279785156,3.58827543258667,-2571.075927734375,369000,915,73800,0.0007,73799,-13130.4890265,100932.109375,100.0,402
1.1920928955078125e-07,-8.09910774230957,3.6056792736053462,-2280.976318359375,369500,917,73900,0.0007,73899,-13134.59881368,101518.2578125,100.0,402
0.0,-8.096485137939451,3.601149082183838,-2307.52734375,370000,918,74000,0.0007,73999,-13137.292119539998,101595.9375,100.0,402
-2.384185791015625e-07,-8.107169151306152,3.613194942474365,-2347.49365234375,370500,919,74100,0.0007,74099,-13144.32042379,103228.7265625,100.0,402
0.0,-8.10399055480957,3.609344005584717,-2258.87744140625,371000,920,74200,0.0007,74199,-13146.948269410002,100029.65625,100.0,402
0.0,-8.101047515869139,3.6046786308288574,-2295.719482421875,371500,922,74300,0.0007,74299,-13148.954329880002,95516.953125,100.0,402
-1.1920928955078125e-07,-8.084192276000978,3.5818915367126465,-2651.817138671875,372000,923,74400,0.0007,74399,-13158.749819010005,99838.953125,100.0,402
-1.1920928955078125e-07,-8.097202301025389,3.598694324493408,-2495.951904296875,372500,924,74500,0.0007,74499,-13160.28682279,103674.3984375,100.0,402
0.0,-8.10923957824707,3.616187572479248,-1940.3082275390625,373000,925,74600,0.0007,74599,-13158.388912810002,92089.5546875,100.0,402
-1.1920928955078125e-07,-8.130573272705076,3.6403779983520512,-2249.094970703125,373500,927,74700,0.0007,74699,-13161.09605476,103099.4453125,100.0,402
0.0,-8.126903533935549,3.636347532272339,-2060.696044921875,374000,928,74800,0.0007,74799,-13164.53790158,96175.671875,100.0,402
-1.1920928955078125e-07,-8.125968933105469,3.6338605880737305,-2289.938232421875,374500,929,74900,0.0007,74899,-13164.63006552,101711.1875,100.0,402
0.0,-8.139301300048826,3.6523146629333496,-2045.2220458984373,375000,930,75000,0.0007,74999,-13165.66372643,93095.0078125,100.0,402
0.0,-8.144241333007812,3.6546151638031006,-2493.573974609375,375500,932,75100,0.0007,75099,-13165.913269740005,104864.8046875,100.0,402
-1.1920928955078125e-07,-8.152091026306152,3.6657428741455083,-2405.64794921875,376000,933,75200,0.0007,75199,-13163.61768912,102958.0234375,100.0,402
0.0,-8.158014297485353,3.674830198287964,-2204.774658203125,376500,934,75300,0.0007,75299,-13160.05339822,94854.1171875,100.0,402
0.0,-8.155300140380861,3.670078992843628,-2354.752685546875,377000,935,75400,0.0007,75399,-13159.56112987,96572.2265625,100.0,402
1.1920928955078125e-07,-8.155051231384277,3.669895887374878,-2259.66259765625,377500,937,75500,0.0007,75499,-13161.107032399996,93786.828125,100.0,402
0.0,-8.157787322998049,3.6718692779541016,-2371.435302734375,378000,938,75600,0.0007,75599,-13159.25540999,92503.4609375,100.0,402
0.0,-8.187143325805664,3.710913419723511,-2130.37744140625,378500,939,75700,0.0007,75699,-13152.403779,97813.4609375,100.0,402
0.0,-8.199970245361326,3.7220826148986816,-2613.691162109375,379000,940,75800,0.0007,75799,-13148.39466995,96338.4921875,100.0,402
0.0,-8.171149253845215,3.691085338592529,-2190.197509765625,379500,942,75900,0.0007,75899,-13147.41244952,97791.0,100.0,402
0.0,-8.19683837890625,3.721967220306397,-2405.703125,380000,943,76000,0.0007,75999,-13143.742510860002,103954.4609375,100.0,402
0.0,-8.223402976989746,3.756328582763672,-2378.618408203125,380500,944,76100,0.0007,76099,-13141.924974970005,104006.7734375,100.0,402
1.1920928955078125e-07,-8.202017784118652,3.7289748191833496,-2444.49853515625,381000,945,76200,0.0007,76199,-13138.245829200001,103101.765625,100.0,402
0.0,-8.211191177368164,3.7394835948944087,-2520.409912109375,381500,947,76300,0.0007,76299,-13141.802200880002,99743.3359375,100.0,402
-1.1920928955078125e-07,-8.212103843688965,3.744455814361572,-2061.678955078125,382000,948,76400,0.0007,76399,-13138.3510222,94330.6796875,100.0,402
0.0,-8.225488662719728,3.7550582885742183,-2729.142333984375,382500,949,76500,0.0007,76499,-13140.95586874,99416.4296875,100.0,402
-1.1920928955078125e-07,-8.209991455078125,3.737864017486572,-2339.80126953125,383000,950,76600,0.0007,76599,-13143.856314349996,97812.390625,100.0,402
0.0,-8.194339752197267,3.717580318450928,-2424.313720703125,383500,952,76700,0.0007,76699,-13143.938873889998,97158.640625,100.0,402
0.0,-8.179447174072267,3.702118396759033,-2191.124267578125,384000,953,76800,0.0007,76799,-13137.314842629998,99816.390625,100.0,402
0.0,-8.184351921081543,3.7084550857543945,-2176.67236328125,384500,954,76900,0.0007,76899,-13136.647198379998,97764.6484375,100.0,402
1.1920928955078125e-07,-8.168254852294924,3.684847354888916,-2559.181396484375,385000,955,77000,0.0007,76999,-13134.73171431,96692.6796875,100.0,402
0.0,-8.173259735107424,3.6959598064422607,-2074.470947265625,385500,956,77100,0.0007,77099,-13135.02703157,90184.2109375,100.0,402
0.0,-8.159502029418945,3.6781234741210938,-2053.52685546875,386000,958,77200,0.0007,77199,-13140.65133245,92342.4375,100.0,402
0.0,-8.175897598266603,3.6967520713806152,-2197.74267578125,386500,959,77300,0.0007,77299,-13143.76364454,99731.6015625,100.0,402
1.1920928955078125e-07,-8.176475524902344,3.6939425468444815,-2665.662109375,387000,960,77400,0.0007,77399,-13141.865365429996,101328.21875,100.0,402
0.0,-8.191741943359375,3.7142853736877437,-2393.4150390625,387500,961,77500,0.0007,77499,-13141.424954740005,93718.0703125,100.0,402
0.0,-8.204440116882324,3.731498241424561,-2369.205078125,388000,963,77600,0.0007,77599,-13139.499890859996,102723.203125,100.0,402
