train/policy_loss,time/time_elapsed,time/fps,train/std,time/iterations,time/total_timesteps,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates
-86.17132568359375,29,491,1.1010632514953613,2900,14500,835.865234375,-172.0,1.0,nan,-3.0302836894989014,0.0007,2899
-63.390869140625,30,491,1.101304531097412,3000,15000,596.8558959960938,-172.0,1.0,nan,-3.029714345932007,0.0007,2999
-69.90791320800781,31,492,1.1074647903442383,3100,15500,393.3310241699219,-172.0,1.0,nan,-3.043013334274292,0.0007,3099
-44.39335250854492,32,492,1.1106287240982056,3200,16000,235.2064208984375,-172.0,1.0,nan,-3.047227382659912,0.0007,3199
-35.83406448364258,33,492,1.1085225343704224,3300,16500,115.42082977294922,-172.0,1.0,nan,-3.0444324016571045,0.0007,3299
-26.564077377319336,34,493,1.1078823804855347,3400,17000,38.70075607299805,-172.0,1.0,nan,-3.0452585220336914,0.0007,3399
-6.0176005363464355,35,493,1.1084171533584595,3500,17500,2.802722215652466,-172.0,1.0,nan,-3.044806957244873,0.0007,3499
-0.0,36,493,1.1047143936157227,3600,18000,0.0,-172.0,1.0,nan,-3.0368590354919434,0.0007,3599
-0.0,37,493,1.1001228094100952,3700,18500,0.0,-172.0,1.0,nan,-3.028639793395996,0.0007,3699
0.04538359493017197,38,493,1.099109172821045,3800,19000,0.0003585780505090952,-172.0,1.0,nan,-3.027745008468628,0.0007,3799
0.06713443994522095,39,493,1.1046154499053955,3900,19500,0.0003725814167410135,-172.0,1.0,nan,-3.0360851287841797,0.0007,3899
0.07005896419286728,40,494,1.0983803272247314,4000,20000,0.00044662156142294407,-172.0,1.0,nan,-3.0250539779663086,0.0007,3999
-0.09893643856048584,41,494,1.0866303443908691,4100,20500,0.0015524581540375948,-172.05833678,1.0,nan,-3.0024116039276123,0.0007,4099
-0.05310529097914696,42,494,1.0879523754119873,4200,21000,0.0004287457559257746,-172.0,1.0,nan,-3.0056090354919434,0.0007,4199
-0.052340295165777206,43,494,1.0875478982925415,4300,21500,0.00029206275939941406,-172.0,1.0,nan,-3.005844831466675,0.0007,4299
-0.05576808378100395,44,495,1.0939218997955322,4400,22000,0.00043381587602198124,-172.0,1.0,nan,-3.0166871547698975,0.0007,4399
-0.05033847317099571,45,495,1.089383840560913,4500,22500,0.00030738324858248234,-172.0,1.0,nan,-3.008913993835449,0.0007,4499
-0.03765731677412987,46,495,1.0911879539489746,4600,23000,0.0001316666603088379,-172.0,1.0,nan,-3.012495756149292,0.0007,4599
-0.08092489093542099,47,495,1.0855838060379028,4700,23500,0.0006848073098808527,-172.25024353,1.0,nan,-3.0018527507781982,0.0007,4699
0.0482485331594944,48,496,1.0780093669891357,4800,24000,0.00030974228866398335,-172.5170975,1.0,nan,-2.9882190227508545,0.0007,4799
-0.05651043727993965,49,496,1.0756580829620361,4900,24500,0.00042596994899213314,-172.0,1.0,nan,-2.9831628799438477,0.0007,4899
-16.819683074951172,50,496,1.076296329498291,5000,25000,24.088407516479492,-172.10944136999998,1.0,-3.5762786865234375e-07,-2.9888916015625,0.0007,4999
-0.020426126196980476,51,496,1.0719592571258545,5100,25500,6.58966600894928e-05,-172.0,1.0,nan,-2.9765334129333496,0.0007,5099
0.053167857229709625,52,496,1.073330283164978,5200,26000,0.0002999382559210062,-172.0,1.0,nan,-2.9791839122772217,0.0007,5199
0.06761111319065094,53,496,1.0690953731536865,5300,26500,0.0007992768660187721,-172.0,1.0,nan,-2.9728851318359375,0.0007,5299
0.08119858801364899,54,497,1.0626723766326904,5400,27000,0.0006170906126499176,-172.0,1.0,nan,-2.958590269088745,0.0007,5399
0.058246273547410965,55,497,1.0639935731887817,5500,27500,0.0004325455520302057,-172.0,1.0,nan,-2.962200164794922,0.0007,5499
0.061753954738378525,56,497,1.0611592531204224,5600,28000,0.00046815816313028336,-172.0,1.0,nan,-2.9566566944122314,0.0007,5599
0.039888057857751846,57,497,1.0558195114135742,5700,28500,0.00012103491462767124,-172.0,1.0,nan,-2.945891857147217,0.0007,5699
0.04304848238825798,58,497,1.050910234451294,5800,29000,0.00030141999013721943,-172.0,1.0,nan,-2.937769651412964,0.0007,5799
0.08046584576368332,59,497,1.0412683486938477,5900,29500,0.0006266797427088022,-172.19776764000002,1.0,nan,-2.917813301086426,0.0007,5899
-0.10465613752603531,60,497,1.0392342805862427,6000,30000,0.00119869620539248,-172.0,1.0,nan,-2.9140195846557617,0.0007,5999
0.046058934181928635,61,498,1.027688980102539,6100,30500,0.00022224360145628452,-172.24883519,1.0,nan,-2.89155650138855,0.0007,6099
0.04398549348115921,62,498,1.0187236070632935,6200,31000,0.00020398199558258057,-172.0,1.0,nan,-2.8738322257995605,0.0007,6199
0.04667903110384941,63,498,1.0181255340576172,6300,31500,0.00030845426954329014,-172.0,1.0,nan,-2.873361587524414,0.0007,6299
-0.0540621392428875,64,498,1.0148766040802002,6400,32000,0.0003838576376438141,-172.52727055,1.0,nan,-2.8664960861206055,0.0007,6399
0.10577738285064697,65,498,1.015252947807312,6500,32500,0.0011913115158677101,-172.0,1.0,nan,-2.867145299911499,0.0007,6499
0.07646196335554123,66,498,1.009659767150879,6600,33000,0.0007352160755544901,-172.14799755,1.0,nan,-2.85689115524292,0.0007,6599
0.06337416917085648,67,498,1.0104409456253052,6700,33500,0.0003488212823867798,-172.78855898,1.0,nan,-2.857621431350708,0.0007,6699
0.1006808802485466,68,498,1.001774549484253,6800,34000,0.0010015154257416725,-172.0,1.0,nan,-2.8401801586151123,0.0007,6799
0.09466143697500229,69,499,0.9992314577102661,6900,34500,0.001277940347790718,-172.0,1.0,nan,-2.8370864391326904,0.0007,6899
0.08101584762334824,70,499,1.002470850944519,7000,35000,0.0007610917091369629,-172.0,1.0,nan,-2.8424923419952393,0.0007,6999
0.04897028207778931,71,499,1.0051349401474,7100,35500,0.00037494138814508915,-172.0,1.0,nan,-2.8484065532684326,0.0007,7099
0.05582740530371666,72,499,1.005874514579773,7200,36000,0.0004130937159061432,-172.0,1.0,nan,-2.849400520324707,0.0007,7199
0.08461868762969971,73,499,1.0131744146347046,7300,36500,0.0005543346051126719,-172.0,1.0,nan,-2.8618717193603516,0.0007,7299
0.06357461214065552,73,500,1.0154783725738525,7400,37000,0.0005622664466500282,-172.0,1.0,nan,-2.868405342102051,0.0007,7399
0.05721723660826683,74,500,1.0161396265029907,7500,37500,0.0005083397263661027,-172.0,1.0,nan,-2.869873046875,0.0007,7499
0.06300834566354752,75,500,1.0133131742477417,7600,38000,0.0004982072860002518,-172.0,1.0,nan,-2.863685131072998,0.0007,7599
0.06251376867294312,76,500,1.0160770416259766,7700,38500,0.0005259665194898844,-172.0,1.0,nan,-2.868788242340088,0.0007,7699
0.046487875282764435,77,500,1.0119671821594238,7800,39000,0.0005341166979633272,-172.0,1.0,nan,-2.8625755310058594,0.0007,7799
0.07606326788663864,78,501,1.00829017162323,7900,39500,0.0005155205726623535,-172.0,1.0,nan,-2.8520803451538086,0.0007,7899
0.06187399849295616,79,501,1.0045535564422607,8000,40000,0.0004990249872207642,-172.0,1.0,nan,-2.846247434616089,0.0007,7999
0.045054566115140915,80,501,1.0009994506835938,8100,40500,0.000328604131937027,-172.0,1.0,nan,-2.839332103729248,0.0007,8099
0.06805486977100372,81,501,0.9953330755233765,8200,41000,0.0003971243277192116,-172.0,1.0,nan,-2.826324462890625,0.0007,8199
0.07122762501239777,82,501,1.0001733303070068,8300,41500,0.0005903998389840126,-172.0,1.0,nan,-2.8366808891296387,0.0007,8299
0.07002394646406174,83,501,1.0063538551330566,8400,42000,0.0005572123918682337,-172.0,1.0,nan,-2.848665714263916,0.0007,8399
0.07157634943723679,84,502,1.0046107769012451,8500,42500,0.0004922309890389442,-172.0,1.0,nan,-2.8446292877197266,0.0007,8499
0.0980696901679039,85,502,1.0007739067077637,8600,43000,0.000813314865808934,-172.0,1.0,nan,-2.8358821868896484,0.0007,8599
0.03491414710879326,86,502,1.0020047426223755,8700,43500,0.00024366402067244053,-172.0,1.0,nan,-2.8400020599365234,0.0007,8699
0.04122849181294441,87,502,1.0041700601577759,8800,44000,0.00022681639529764652,-172.0,1.0,nan,-2.843477964401245,0.0007,8799
-0.026739081367850304,88,502,0.9952796697616577,8900,44500,7.432536222040653e-05,-172.0,1.0,nan,-2.824739456176758,0.0007,8899
-0.029694294556975365,89,502,0.9886602163314819,9000,45000,0.00012853392399847507,-172.04109555,1.0,nan,-2.810788154602051,0.0007,8999
0.04755076393485069,90,502,0.9864780902862549,9100,45500,0.0003379637491889298,-172.0,1.0,nan,-2.80592679977417,0.0007,9099
-0.08512043207883835,91,503,0.9880015850067139,9200,46000,0.0010180009994655848,-172.0,1.0,nan,-2.809220790863037,0.0007,9199
-0.09920196980237961,92,503,0.9917081594467163,9300,46500,0.0007874147850088775,-172.0,1.0,nan,-2.8184707164764404,0.0007,9299
-0.05674391984939575,93,503,0.9953296184539795,9400,47000,0.0004050696734338999,-172.0,1.0,nan,-2.8237709999084473,0.0007,9399
-0.050936128944158554,94,503,0.9932141304016113,9500,47500,0.00041869492270052433,-172.0,1.0,nan,-2.818291664123535,0.0007,9499
0.10791605710983276,95,503,0.9793915748596191,9600,48000,0.001730182208120823,-172.66115840999998,1.0,nan,-2.7899489402770996,0.0007,9599
-0.06866095960140228,96,503,0.980720043182373,9700,48500,0.0009585266816429794,-172.0,1.0,nan,-2.7901973724365234,0.0007,9699
-0.06355422735214233,97,503,0.9789513349533081,9800,49000,0.0003802785649895668,-172.0,1.0,nan,-2.789222478866577,0.0007,9799
-0.04400431737303734,98,503,0.9733108282089233,9900,49500,0.00032805115915834904,-172.0,1.0,nan,-2.776735305786133,0.0007,9899
-0.0654582679271698,99,503,0.967512309551239,10000,50000,0.0005088901962153614,-172.0,1.0,nan,-2.7650210857391357,0.0007,9999
-0.0845959335565567,100,503,0.9648726582527161,10100,50500,0.0008600959554314613,-172.0,1.0,nan,-2.759748935699463,0.0007,10099
-0.07491109520196915,101,503,0.9634898900985718,10200,51000,0.0006936201825737953,-172.0,1.0,nan,-2.7568769454956055,0.0007,10199
-0.045859020203351974,102,503,0.9589862823486328,10300,51500,0.0004133419133722782,-172.0,1.0,nan,-2.7469661235809326,0.0007,10299
0.06803248077630997,103,503,0.9628348350524902,10400,52000,0.0004044556990265846,-172.0,1.0,nan,-2.7554843425750732,0.0007,10399
0.030290812253952026,104,503,0.9627255201339722,10500,52500,0.00011936202645301819,-172.0,1.0,nan,-2.7543697357177734,0.0007,10499
0.03874693438410759,105,503,0.9665831327438354,10600,53000,0.00025963783264160156,-172.0,1.0,nan,-2.763538360595703,0.0007,10599
0.06870496273040771,106,503,0.9589886665344238,10700,53500,0.000633113319054246,-172.0,1.0,nan,-2.7487385272979736,0.0007,10699
0.06312096863985062,107,503,0.9561300277709961,10800,54000,0.0006501192692667246,-172.0,1.0,nan,-2.7439324855804443,0.0007,10799
0.0566573441028595,108,503,0.9613234996795654,10900,54500,0.0004653890209738165,-172.0,1.0,nan,-2.754215955734253,0.0007,10899
0.06481771916151047,109,503,0.9527883529663086,11000,55000,0.0005564922466874123,-172.31356144999998,1.0,nan,-2.737514019012451,0.0007,10999
-0.02594057284295559,110,503,0.9411410093307495,11100,55500,8.550379425287247e-05,-172.0,1.0,nan,-2.7122411727905273,0.0007,11099
0.1305878460407257,111,503,0.9341738224029541,11200,56000,0.0013534262543544173,-172.0,1.0,nan,-2.6955668926239014,0.0007,11199
0.07609400898218155,112,503,0.9324514865875244,11300,56500,0.0012683579698204994,-172.0,1.0,nan,-2.695725440979004,0.0007,11299
0.06347984820604324,113,504,0.9272022247314453,11400,57000,0.0005739042535424232,-172.0,1.0,nan,-2.683183193206787,0.0007,11399
0.04621173068881035,114,504,0.9243621826171875,11500,57500,0.00035627023316919804,-172.0,1.0,nan,-2.6771655082702637,0.0007,11499
0.05117204785346985,115,504,0.9275617599487305,11600,58000,0.0004575223138090223,-172.0,1.0,nan,-2.6842870712280273,0.0007,11599
0.050876546651124954,116,504,0.9215426445007324,11700,58500,0.000585661269724369,-172.0,1.0,nan,-2.6721010208129883,0.0007,11699
0.04563842713832855,117,504,0.9191790819168091,11800,59000,0.0005343987140804529,-172.0,1.0,nan,-2.667423725128174,0.0007,11799
0.06535178422927856,118,504,0.9230941534042358,11900,59500,0.0004963018000125885,-172.0,1.0,nan,-2.6737048625946045,0.0007,11899
0.06366776674985886,119,504,0.9268611669540405,12000,60000,0.0005166299524717033,-172.0,1.0,nan,-2.6820268630981445,0.0007,11999
0.06031540781259537,119,504,0.925155758857727,12100,60500,0.0005372243467718363,-172.0,1.0,nan,-2.679110288619995,0.0007,12099
0.0514918677508831,120,504,0.922537088394165,12200,61000,0.0005141356959939003,-172.0,1.0,nan,-2.6749534606933594,0.0007,12199
0.054005589336156845,121,504,0.916815996170044,12300,61500,0.0004963018000125885,-172.0,1.0,nan,-2.6624021530151367,0.0007,12299
0.052939511835575104,122,504,0.9151489734649658,12400,62000,0.0005199650186114013,-172.0,1.0,nan,-2.6594715118408203,0.0007,12399
0.06373924016952515,123,504,0.9146782159805298,12500,62500,0.0005400574300438166,-172.0,1.0,nan,-2.657607078552246,0.0007,12499
0.08142399787902832,124,504,0.9123542308807373,12600,63000,0.0005127526819705963,-172.0,1.0,nan,-2.650505542755127,0.0007,12599
0.05442109331488609,125,504,0.9154078364372253,12700,63500,0.0004980710800737143,-172.0,1.0,nan,-2.6601922512054443,0.0007,12699
0.0667039155960083,126,504,0.9136483073234558,12800,64000,0.0005238689482212067,-172.0,1.0,nan,-2.6551239490509033,0.0007,12799
0.04713176563382149,127,504,0.9202486276626587,12900,64500,0.0005390650476329029,-172.0,1.0,nan,-2.67203688621521,0.0007,12899
0.07414519041776657,128,504,0.9318860769271851,13000,65000,0.0005058655515313148,-172.0,1.0,nan,-2.6938304901123047,0.0007,12999
0.05962974578142166,129,504,0.9234599471092224,13100,65500,0.0005017556250095367,-172.0,1.0,nan,-2.677525043487549,0.0007,13099
0.06011005863547325,130,504,0.9249864816665649,13200,66000,0.0005320028285495937,-172.0,1.0,nan,-2.6809425354003906,0.0007,13199
0.06624788045883179,131,504,0.9324030876159668,13300,66500,0.0005329886917024851,-172.0,1.0,nan,-2.6966733932495117,0.0007,13299
0.04666170850396156,132,504,0.9315425157546997,13400,67000,0.0004982072860002518,-172.0,1.0,nan,-2.696943759918213,0.0007,13399
0.06134937331080437,133,504,0.9272663593292236,13500,67500,0.0005031237378716469,-172.0,1.0,nan,-2.6862363815307617,0.0007,13499
0.06699041277170181,134,504,0.9354147911071777,13600,68000,0.0005315805319696665,-172.0,1.0,nan,-2.7032032012939453,0.0007,13599
0.06031981110572815,135,504,0.9381533861160278,13700,68500,0.0005392067832872272,-172.0,1.0,nan,-2.709960460662842,0.0007,13699
0.051817573606967926,136,504,0.9305191040039062,13800,69000,0.0005031237378716469,-172.0,1.0,nan,-2.6943423748016357,0.0007,13799
0.06169456988573074,137,504,0.9344049692153931,13900,69500,0.000497526372782886,-172.0,1.0,nan,-2.7018280029296875,0.0007,13899
0.046777527779340744,138,504,0.9306936264038086,14000,70000,0.0005189909134060144,-172.0,1.0,nan,-2.6954450607299805,0.0007,13999
0.05127148702740669,139,504,0.9278006553649902,14100,70500,0.0005386399570852518,-172.0,1.0,nan,-2.6889357566833496,0.0007,14099
0.06321199983358383,140,504,0.9306707978248596,14200,71000,0.0005051793996244669,-172.0,1.0,nan,-2.6938796043395996,0.0007,14199
0.05013315752148628,141,504,0.9309407472610474,14300,71500,0.0005017556250095367,-172.0,1.0,nan,-2.6957263946533203,0.0007,14299
0.05475989729166031,142,504,0.9277564883232117,14400,72000,0.0005315805319696665,-172.0,1.0,nan,-2.688561201095581,0.0007,14399
0.050522662699222565,143,504,0.933386504650116,14500,72500,0.0005343987140804529,-172.0,1.0,nan,-2.7011985778808594,0.0007,14499
0.06410273164510727,144,504,0.9246259927749634,14600,73000,0.0004963018000125885,-172.0,1.0,nan,-2.6807162761688232,0.0007,14599
0.06201983243227005,145,504,0.9312591552734375,14700,73500,0.0005127526819705963,-172.0,1.0,nan,-2.695298194885254,0.0007,14699
0.04953250288963318,146,504,0.9325624704360962,14800,74000,0.0005400574300438166,-172.0,1.0,nan,-2.6994800567626953,0.0007,14799
0.06316455453634262,147,504,0.9361191391944885,14900,74500,0.0005189909134060144,-172.0,1.0,nan,-2.7055106163024902,0.0007,14899
0.04960040748119354,148,504,0.9390996694564819,15000,75000,0.0004957586643286049,-172.0,1.0,nan,-2.713160514831543,0.0007,14999
0.0673932209610939,149,504,0.9430409669876099,15100,75500,0.0005155205726623535,-172.0,1.0,nan,-2.719857692718506,0.0007,15099
0.08119665086269379,150,504,0.945299506187439,15200,76000,0.0005393484607338905,-172.0,1.0,nan,-2.723083019256592,0.0007,15199
0.05931822210550308,151,504,0.9448480606079102,15300,76500,0.0005242882762104273,-172.0,1.0,nan,-2.7238669395446777,0.0007,15299
0.045382898300886154,152,504,0.9380224943161011,15400,77000,0.0004979348741471767,-172.0,1.0,nan,-2.7107326984405518,0.0007,15399
0.08228051662445068,153,504,0.940091609954834,15500,77500,0.0005064148572273552,-172.0,1.0,nan,-2.711780548095703,0.0007,15499
0.060799162834882736,154,504,0.9313192367553711,15600,78000,0.0005372243467718363,-172.0,1.0,nan,-2.6952028274536133,0.0007,15599
0.05059635639190674,155,504,0.9265596866607666,15700,78500,0.0005245676729828119,-172.0,1.0,nan,-2.685589551925659,0.0007,15699
0.05529635772109032,156,504,0.9333033561706543,15800,79000,0.000490877777338028,-172.0,1.0,nan,-2.6995272636413574,0.0007,15799
0.04697578772902489,157,504,0.9298927783966064,15900,79500,0.0005135824903845787,-172.0,1.0,nan,-2.6929965019226074,0.0007,15899
0.06611949950456619,158,504,0.9330315589904785,16000,80000,0.0005423295078799129,-172.0,1.0,nan,-2.6976230144500732,0.0007,15999
0.06252891570329666,159,504,0.9280855655670166,16100,80500,0.00052038230933249,-172.0,1.0,nan,-2.687265396118164,0.0007,16099
0.049796681851148605,160,504,0.928481936454773,16200,81000,0.0004958942881785333,-172.0,1.0,nan,-2.6895227432250977,0.0007,16199
0.05701933056116104,161,504,0.9312168955802917,16300,81500,0.0005083397263661027,-172.0,1.0,nan,-2.6950900554656982,0.0007,16299
0.07352111488580704,162,504,0.932084321975708,16400,82000,0.000535533472429961,-172.0,1.0,nan,-2.6959128379821777,0.0007,16399
0.05230095610022545,163,504,0.9247843027114868,16500,82500,0.0005181570304557681,-172.0,1.0,nan,-2.6819796562194824,0.0007,16499
0.0680210292339325,164,504,0.9260387420654297,16600,83000,0.0004995705676265061,-172.0,1.0,nan,-2.6832480430603027,0.0007,16599
0.05999579653143883,165,504,0.9192723035812378,16700,83500,0.0005192714161239564,-172.0,1.0,nan,-2.6696391105651855,0.0007,16699
0.0740874856710434,166,504,0.9183924198150635,16800,84000,0.0005349632701836526,-172.0,1.0,nan,-2.666281223297119,0.0007,16799
-20.678775787353516,167,504,0.9196154475212097,16900,84500,34.553184509277344,-172.13166614000002,1.0,0.0,-2.67492938041687,0.0007,16899
-0.051913559436798096,168,504,0.9259278774261475,17000,85000,0.000449981598649174,-172.0,1.0,nan,-2.6834704875946045,0.0007,16999
-0.04704862833023071,169,504,0.9283375144004822,17100,85500,0.00033807591535151005,-172.0,1.0,nan,-2.6887481212615967,0.0007,17099
0.026538480073213577,170,504,0.9302921891212463,17200,86000,0.00010160556848859414,-172.0,1.0,nan,-2.6929221153259277,0.0007,17199
0.05175165459513664,171,504,0.9279836416244507,17300,86500,0.00044533261097967625,-172.0,1.0,nan,-2.6881911754608154,0.0007,17299
0.09723746031522751,172,504,0.9298221468925476,17400,87000,0.0009642040240578353,-172.0,1.0,nan,-2.6906192302703857,0.0007,17399
0.05726078897714615,173,504,0.9300867319107056,17500,87500,0.0005687980446964502,-172.0,1.0,nan,-2.692662000656128,0.0007,17499
0.056549180299043655,174,504,0.9303662776947021,17600,88000,0.00040017091669142246,-172.0,1.0,nan,-2.6921093463897705,0.0007,17599
0.06194193288683891,175,504,0.929997444152832,17700,88500,0.0004848113749176264,-172.0,1.0,nan,-2.6915626525878906,0.0007,17699
0.05557170510292053,176,504,0.9284970760345459,17800,89000,0.0005666166543960571,-172.0,1.0,nan,-2.6896297931671143,0.0007,17799
0.07392018288373947,177,504,0.9399065971374512,17900,89500,0.0005315805319696665,-172.0,1.0,nan,-2.712132215499878,0.0007,17899
0.05418809875845909,178,504,0.9410693645477295,18000,90000,0.0004949430003762245,-172.0,1.0,nan,-2.716010093688965,0.0007,17999
0.059039462357759476,179,504,0.9398699998855591,18100,90500,0.0005180180887691677,-172.0,1.0,nan,-2.7129993438720703,0.0007,18099
0.06821075826883316,180,504,0.9391607046127319,18200,91000,0.0005393484607338905,-172.0,1.0,nan,-2.7107038497924805,0.0007,18199
0.06059853360056877,181,504,0.9425356388092041,18300,91500,0.0005058655515313148,-172.0,1.0,nan,-2.7183146476745605,0.0007,18299
0.0510433204472065,182,504,0.9406495094299316,18400,92000,0.0004977987846359611,-172.0,1.0,nan,-2.7153005599975586,0.0007,18399
0.07186810672283173,183,504,0.9449002742767334,18500,92500,0.0005223334301263094,-172.0,1.0,nan,-2.721891403198242,0.0007,18499
0.05257914215326309,184,504,0.9413163661956787,18600,93000,0.00053581059910357,-172.0,1.0,nan,-2.7164034843444824,0.0007,18599
0.08467037975788116,185,504,0.9406939744949341,18700,93500,0.0005162137094885111,-172.0,1.0,nan,-2.7119815349578857,0.0007,18699
0.055915649980306625,186,504,0.9484444856643677,18800,94000,0.0004976624622941017,-172.0,1.0,nan,-2.7316713333129883,0.0007,18799
0.05187147855758667,187,504,0.9533318281173706,18900,94500,0.0005086148157715797,-172.0,1.0,nan,-2.742269992828369,0.0007,18899
0.07522526383399963,188,504,0.9545843601226807,19000,95000,0.00053581059910357,-172.0,1.0,nan,-2.742487668991089,0.0007,18999
0.05517548322677612,189,504,0.9536935091018677,19100,95500,0.0005259665194898844,-172.0,1.0,nan,-2.7423007488250732,0.0007,19099
0.07722511142492294,190,504,0.9628069400787354,19200,96000,0.0004976624622941017,-172.0,1.0,nan,-2.759456157684326,0.0007,19199
0.054150667041540146,191,504,0.9581044912338257,19300,96500,0.0005097167450003326,-172.0,1.0,nan,-2.7521276473999023,0.0007,19299
0.06090133264660835,192,504,0.9583336114883423,19400,97000,0.0005386399570852518,-172.0,1.0,nan,-2.7521300315856934,0.0007,19399
0.05588448792695999,193,504,0.9584999680519104,19500,97500,0.0005126145551912487,-172.0,1.0,nan,-2.7530112266540527,0.0007,19499
0.06138826534152031,194,504,0.9593236446380615,19600,98000,0.0004949430003762245,-172.0,1.0,nan,-2.7539775371551514,0.0007,19599
0.05577656626701355,195,504,0.9579453468322754,19700,98500,0.0005141356959939003,-172.0,1.0,nan,-2.751622200012207,0.0007,19699
0.05338272079825401,196,504,0.947049617767334,19800,99000,0.0005392067832872272,-172.0,1.0,nan,-2.7285518646240234,0.0007,19799
0.06565254181623459,197,504,0.9415411353111267,19900,99500,0.0005162137094885111,-172.0,1.0,nan,-2.716008186340332,0.0007,19899
0.07586038112640381,198,504,0.9419242143630981,20000,100000,0.0004976624622941017,-172.0,1.0,nan,-2.7161574363708496,0.0007,19999
0.07276208698749542,199,504,0.9503106474876404,20100,100500,0.0005162137094885111,-172.0,1.0,nan,-2.734170913696289,0.0007,20099
0.057121824473142624,200,504,0.9465696215629578,20200,101000,0.0005351044237613678,-172.0,1.0,nan,-2.7276601791381836,0.0007,20199
0.06986546516418457,201,504,0.9493290781974792,20300,101500,0.0005086148157715797,-172.0,1.0,nan,-2.7320456504821777,0.0007,20299
0.05392245203256607,202,504,0.9547286629676819,20400,102000,0.0005010722670704126,-172.0,1.0,nan,-2.744540214538574,0.0007,20399
0.05959147959947586,202,504,0.9572852253913879,20500,102500,0.0005343987140804529,-172.0,1.0,nan,-2.7491559982299805,0.0007,20499
0.06888774782419205,203,504,0.9652594327926636,20600,103000,0.00052038230933249,-172.0,1.0,nan,-2.764986991882324,0.0007,20599
0.053457822650671005,204,504,0.9617458581924438,20700,103500,0.0004990249872207642,-172.0,1.0,nan,-2.7591300010681152,0.0007,20699
0.07009973376989365,205,504,0.9609029293060303,20800,104000,0.0005228916998021305,-172.0,1.0,nan,-2.755856513977051,0.0007,20799
0.04874209687113762,206,504,0.9567895531654358,20900,104500,0.0005370829603634775,-172.0,1.0,nan,-2.7491188049316406,0.0007,20899
0.05195067077875137,207,504,0.9521645307540894,21000,105000,0.0005044937133789062,-172.0,1.0,nan,-2.739302635192871,0.0007,20999
0.05241089686751366,208,504,0.9507885575294495,21100,105500,0.0005017556250095367,-172.0,1.0,nan,-2.736565351486206,0.0007,21099
0.0659644603729248,209,504,0.9552322030067444,21200,106000,0.0005372243467718363,-172.0,1.0,nan,-2.7451772689819336,0.0007,21199
0.07300426810979843,210,504,0.9572632312774658,21300,106500,0.0005044937133789062,-172.0,1.0,nan,-2.7483267784118652,0.0007,21299
0.08525033295154572,211,504,0.9636180400848389,21400,107000,0.0004997069481760263,-172.0,1.0,nan,-2.76056170463562,0.0007,21399
0.08209902793169022,212,504,0.9594116806983948,21500,107500,0.0005301742348819971,-172.0,1.0,nan,-2.752394437789917,0.0007,21499
0.06356256455183029,213,504,0.9558964967727661,21600,108000,0.0005336934700608253,-172.0,1.0,nan,-2.7466695308685303,0.0007,21599
0.07800234854221344,214,504,0.959273099899292,21700,108500,0.0010405192151665688,-172.0,1.0,nan,-2.7547683715820312,0.0007,21699
0.05844757705926895,215,504,0.9664732813835144,21800,109000,0.00038206600584089756,-172.0,1.0,nan,-2.7677979469299316,0.0007,21799
0.02639188803732395,216,504,0.9590326547622681,21900,109500,0.00010451767593622208,-172.0,1.0,nan,-2.7527682781219482,0.0007,21899
0.07905488461256027,217,504,0.9599288105964661,22000,110000,0.0006840089336037636,-172.0,1.0,nan,-2.7538793087005615,0.0007,21999
0.07388591021299362,218,504,0.9586933851242065,22100,110500,0.0006792284548282623,-172.0,1.0,nan,-2.7514753341674805,0.0007,22099
-0.11471440643072128,219,504,0.9594831466674805,22200,111000,0.001571514643728733,-173.24412780999998,1.0,nan,-2.7536723613739014,0.0007,22199
0.07931013405323029,220,504,0.9554508328437805,22300,111500,0.000633113319054246,-172.0,1.0,nan,-2.7444334030151367,0.0007,22299
0.07570306211709976,221,504,0.9477826356887817,22400,112000,0.0009803809225559235,-172.0,1.0,nan,-2.7295753955841064,0.0007,22399
0.0653376579284668,222,504,0.949109673500061,22500,112500,0.0004942642990499735,-172.0,1.0,nan,-2.7310171127319336,0.0007,22499
0.049596935510635376,223,504,0.951928436756134,22600,113000,0.00039191177347674966,-172.0,1.0,nan,-2.7377593517303467,0.0007,22599
0.079136922955513,224,504,0.9558818936347961,22700,113500,0.0005097167450003326,-172.0,1.0,nan,-2.7432031631469727,0.0007,22699
0.05780833959579468,225,504,0.9511919021606445,22800,114000,0.0005687980446964502,-172.0,1.0,nan,-2.735358715057373,0.0007,22799
0.07632371783256531,226,504,0.9548897743225098,22900,114500,0.0005245676729828119,-172.0,1.0,nan,-2.7420101165771484,0.0007,22899
0.0862538143992424,227,504,0.9505127668380737,23000,115000,0.0004976624622941017,-172.0,1.0,nan,-2.7314701080322266,0.0007,22999
0.06396820396184921,228,504,0.9579196572303772,23100,115500,0.0005162137094885111,-172.0,1.0,nan,-2.7484729290008545,0.0007,23099
0.06120436266064644,229,504,0.9592203497886658,23200,116000,0.0005393484607338905,-172.0,1.0,nan,-2.7520084381103516,0.0007,23199
0.08244842290878296,230,504,0.9601391553878784,23300,116500,0.0005162137094885111,-172.0,1.0,nan,-2.751803398132324,0.0007,23299
