train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,train/policy_loss,time/iterations,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,time/total_timesteps,train/std,train/n_updates,train/value_loss
5.939469814300537,100.0,554,-14.791274070739744,57900,-571.6369618900001,522,0.0007,0.0,289500,0.045137010514736176,57899,6.3274993896484375
5.975607395172119,100.0,555,-12.548653602600098,58000,-567.1176117,522,0.0007,0.0,290000,0.04469853639602661,57999,5.508939266204834
6.025998115539551,100.0,556,-10.179027557373047,58100,-565.30160985,522,0.0007,0.0,290500,0.04409724473953247,58099,2.932312488555908
6.058379650115968,100.0,557,-13.75174617767334,58200,-564.4736933300001,522,0.0007,0.0,291000,0.04368595778942108,58199,4.983315944671631
6.0863142013549805,100.0,558,-12.162979125976562,58300,-563.96138787,522,0.0007,0.0,291500,0.04347681626677513,58299,4.104380130767821
6.090410709381104,100.0,559,1910.9619140625,58400,-761.21945894,522,0.0007,1.1920928955078125e-07,292000,0.043436221778392785,58399,108547.5546875
6.0802741050720215,100.0,560,1929.5970458984373,58500,-1205.1380251199998,522,0.0007,0.0,292500,0.043431274592876434,58499,109584.6484375
6.08328914642334,100.0,561,-5.469747543334961,58600,-1334.27487209,522,0.0007,0.0,293000,0.04356696456670761,58599,1.3132320642471311
6.129446983337402,100.0,562,-6.4841880798339835,58700,-1333.78322024,522,0.0007,-1.1920928955078125e-07,293500,0.04297451674938202,58699,1.3709686994552612
6.166546821594237,100.0,563,-8.456587791442871,58800,-1333.4871507800003,522,0.0007,0.0,294000,0.042437981814146035,58799,2.616812229156494
6.1882500648498535,100.0,564,-6.91392993927002,58900,-1333.4794352100002,522,0.0007,-1.1920928955078125e-07,294500,0.04236643016338349,58899,2.2638447284698486
6.21522331237793,100.0,565,-7.770668029785156,59000,-1332.7389334300003,522,0.0007,5.960464477539063e-08,295000,0.04196479171514511,58999,1.6966522932052612
6.255613327026367,100.0,566,-6.665321350097656,59100,-1329.4557774099999,522,0.0007,0.0,295500,0.041646961122751236,59099,1.5160019397735596
6.298215866088867,100.0,566,-6.618313789367676,59200,-1328.56398846,522,0.0007,0.0,296000,0.041131678968667984,59199,1.348002791404724
6.343269348144531,100.0,567,-5.672620296478272,59300,-1326.5704587700002,522,0.0007,0.0,296500,0.04064686596393585,59299,1.0480222702026367
6.391592025756836,100.0,568,-5.804248332977295,59400,-1326.6292827399998,522,0.0007,0.0,297000,0.040157563984394073,59399,1.0150175094604492
6.432595729827881,100.0,569,-5.607017517089844,59500,-1323.2769431700003,522,0.0007,0.0,297500,0.03966143354773522,59499,0.7041848301887512
6.47634744644165,100.0,570,-5.412736415863037,59600,-1323.0841058,522,0.0007,0.0,298000,0.039177872240543365,59599,1.081546187400818
6.498576641082764,100.0,571,-4.966920375823975,59700,-1319.9234548200002,522,0.0007,0.0,298500,0.03885350376367569,59699,0.6360902190208435
6.524200439453125,100.0,572,1.2432461977005005,59800,-1319.52965757,522,0.0007,0.0,299000,0.038382187485694885,59799,0.08164864033460617
6.567975044250487,100.0,573,-4.3860182762146005,59900,-1315.2636606800002,522,0.0007,0.0,299500,0.03788820654153824,59899,0.5614593625068665
6.6062541007995605,100.0,574,-3.618534803390503,60000,-1313.8368341799999,522,0.0007,0.0,300000,0.03726135939359665,59999,0.4164089262485504
6.646846294403076,100.0,575,-3.3530361652374268,60100,-1312.21733168,522,0.0007,0.0,300500,0.03685805946588516,60099,0.3031871020793915
6.689128398895264,100.0,576,-4.660569190979004,60200,-1310.8877527,522,0.0007,0.0,301000,0.03630729019641876,60199,0.5067805647850037
6.73945951461792,100.0,577,-3.630812168121338,60300,-1313.98242523,522,0.0007,0.0,301500,0.03567981719970703,60299,0.28685450553894043
6.802623748779298,100.0,578,-1.6730623245239258,60400,-1114.1368343099998,522,0.0007,0.0,302000,0.03484174981713295,60399,0.08166449517011642
6.8406615257263175,100.0,579,-0.9213151335716248,60500,-668.2292106,522,0.0007,0.0,302500,0.03446171060204506,60499,0.02878822200000286
6.8620667457580575,100.0,580,2032.3192138671875,60600,-751.7906548,522,0.0007,0.0,303000,0.03403855115175247,60599,106860.6875
6.914902687072754,100.0,581,2148.597412109375,60700,-812.52853584,522,0.0007,0.0,303500,0.033326301723718636,60699,106742.890625
6.934501647949219,100.0,582,2446.0478515625,60800,-1089.42666747,522,0.0007,-1.1920928955078125e-07,304000,0.03304896503686905,60799,123967.8046875
6.92489767074585,100.0,583,2248.87353515625,60900,-1563.60141042,522,0.0007,1.7881393432617188e-07,304500,0.033065617084503174,60899,116777.2890625
6.951794624328612,100.0,584,-2.919456958770752,61000,-1828.9805111100004,522,0.0007,0.0,305000,0.03257250413298607,60999,0.16437964141368866
7.026937961578369,100.0,585,1877.075439453125,61100,-1853.33898394,522,0.0007,-1.1920928955078125e-07,305500,0.031665705144405365,61099,106988.4140625
7.063407897949219,100.0,586,-1.196501612663269,61200,-1975.1750146600002,522,0.0007,-1.1920928955078125e-07,306000,0.03120299987494945,61199,0.03134259581565857
7.123826503753662,100.0,586,-0.08122573047876358,61300,-1974.2077897199995,522,0.0007,-1.1920928955078125e-07,306500,0.03044244647026062,61299,0.0017133422661572695
7.191530704498291,100.0,587,-1.1316406726837158,61400,-1973.39091402,522,0.0007,-1.1920928955078125e-07,307000,0.02976304292678833,61399,0.025438323616981503
7.2391114234924325,100.0,588,-0.1948698461055756,61500,-1973.2299408499996,522,0.0007,5.960464477539063e-08,307500,0.02913813851773739,61499,0.003477354766801
7.264901638031006,100.0,589,0.3828457295894623,61600,-2107.3527849499997,522,0.0007,0.0,308000,0.028740352019667625,61599,0.006559004075825214
7.286398410797119,100.0,590,2164.522705078125,61700,-2354.0276285500004,522,0.0007,0.0,308500,0.028418626636266712,61699,111580.6484375
7.31588888168335,100.0,591,0.5903270840644836,61800,-2420.33916373,522,0.0007,0.0,309000,0.027934685349464417,61799,0.015841061249375343
7.299696445465088,100.0,592,2260.814453125,61900,-2850.77736403,522,0.0007,5.960464477539063e-08,309500,0.0279801394790411,61899,137757.328125
7.298097133636475,100.0,593,2614.393798828125,62000,-3412.02816149,522,0.0007,5.960464477539063e-08,310000,0.027934974059462547,61999,164230.515625
7.297374725341798,100.0,594,2721.12353515625,62100,-4011.08468682,522,0.0007,-1.1920928955078125e-07,310500,0.027876324951648712,62099,156100.921875
7.270861148834228,100.0,595,3008.126708984375,62200,-4615.75776301,522,0.0007,0.0,311000,0.028036002069711685,62199,159400.15625
7.228537082672119,100.0,596,2603.372802734375,62300,-5179.36702786,522,0.0007,5.960464477539063e-08,311500,0.02825273387134075,62299,145904.03125
7.218425273895264,100.0,597,2122.151123046875,62400,-5750.01351036,522,0.0007,1.7881393432617188e-07,312000,0.02820630930364132,62399,137946.953125
7.2147536277771,100.0,598,2926.921875,62500,-6333.37655999,522,0.0007,-1.1920928955078125e-07,312500,0.028095189481973648,62499,175869.953125
7.182833194732666,100.0,599,2869.1298828125,62600,-6748.491030690003,522,0.0007,-1.1920928955078125e-07,313000,0.02826368622481823,62599,179382.25
7.179997444152832,100.0,600,2286.53271484375,62700,-7326.375235759999,522,0.0007,0.0,313500,0.02822064980864525,62699,179281.421875
7.159953594207764,100.0,601,2858.432861328125,62800,-7690.90256932,522,0.0007,1.1920928955078125e-07,314000,0.02825931832194328,62799,179175.359375
7.1407713890075675,100.0,602,2927.285888671875,62900,-7856.6163021400025,522,0.0007,0.0,314500,0.028231717646121982,62899,179075.734375
7.106496334075928,100.0,603,2466.589599609375,63000,-8235.04672957,522,0.0007,0.0,315000,0.028458874672651287,62999,178981.203125
7.076963901519775,100.0,604,2983.089599609375,63100,-8850.476847939999,522,0.0007,0.0,315500,0.028562016785144806,63099,178883.328125
7.069371223449707,100.0,605,2515.795166015625,63200,-9365.650018459999,522,0.0007,0.0,316000,0.028679383918643,63199,178790.375
7.032010078430176,100.0,606,2960.769287109375,63300,-10006.85466542,522,0.0007,1.1920928955078125e-07,316500,0.02893926203250885,63299,178684.890625
6.9989075660705575,100.0,607,2503.432373046875,63400,-10651.06388073,522,0.0007,0.0,317000,0.029146676883101463,63399,178587.875
6.965126991271973,100.0,607,1768.9588623046875,63500,-11293.067562999999,522,0.0007,0.0,317500,0.029339617118239406,63499,178497.671875
6.955613613128662,100.0,608,2475.34033203125,63600,-11802.36433905,522,0.0007,1.1920928955078125e-07,318000,0.029451996088027958,63599,178407.9375
6.93039083480835,100.0,609,2231.444091796875,63700,-12196.62431698,522,0.0007,0.0,318500,0.029644271358847618,63699,178310.96875
6.9190025329589835,100.0,610,2930.6982421875,63800,-12754.49844115,522,0.0007,2.384185791015625e-07,319000,0.029645096510648724,63799,171385.921875
6.8904151916503915,100.0,611,2546.312744140625,63900,-12925.64003396,522,0.0007,0.0,319500,0.02987821027636528,63899,153106.921875
6.85887622833252,100.0,612,2490.465576171875,64000,-12967.789677970002,522,0.0007,-1.1920928955078125e-07,320000,0.03013138473033905,63999,158015.21875
6.83236837387085,100.0,613,2047.0496826171875,64100,-12968.27732139,522,0.0007,0.0,320500,0.0302931796759367,64099,151851.421875
6.797361850738525,100.0,614,2696.517333984375,64200,-12958.678964689998,522,0.0007,0.0,321000,0.030582411214709282,64199,151824.40625
6.774608612060548,100.0,615,2247.4306640625,64300,-12988.21087844,522,0.0007,1.1920928955078125e-07,321500,0.030679065734148026,64299,152443.640625
6.7472777366638175,100.0,616,2822.663330078125,64400,-13029.132509450004,522,0.0007,1.1920928955078125e-07,322000,0.030887380242347717,64399,174620.453125
6.7203001976013175,100.0,617,2565.360107421875,64500,-13088.945330149994,522,0.0007,1.1920928955078125e-07,322500,0.0310470387339592,64499,177345.546875
6.679969310760497,100.0,618,2482.313720703125,64600,-13086.58381819,522,0.0007,0.0,323000,0.03139560669660568,64599,165178.421875
6.6593828201293945,100.0,619,2674.663818359375,64700,-13060.51188275,522,0.0007,0.0,323500,0.03155048936605453,64699,154931.484375
6.624037265777588,100.0,620,2491.887451171875,64800,-13026.95767779,522,0.0007,-2.384185791015625e-07,324000,0.031845398247241974,64799,167485.5
6.6006598472595215,100.0,621,2230.34619140625,64900,-12992.9879638,522,0.0007,0.0,324500,0.03198675066232681,64899,153560.875
6.584114074707031,100.0,622,2549.386962890625,65000,-12957.003364410002,522,0.0007,0.0,325000,0.03203004598617554,64999,163789.90625
6.576388835906982,100.0,623,2264.79150390625,65100,-12934.06701064,522,0.0007,-2.384185791015625e-07,325500,0.032028265297412865,65099,151694.5625
6.548971652984619,100.0,624,2441.26171875,65200,-12897.1626058,522,0.0007,0.0,326000,0.03208615630865097,65199,150544.453125
6.535358428955077,100.0,625,1999.09375,65300,-12852.92442875,522,0.0007,0.0,326500,0.03223331272602081,65299,151614.921875
6.495469570159912,100.0,626,2106.167236328125,65400,-12804.9401426,522,0.0007,5.960464477539063e-08,327000,0.03261121362447738,65399,150433.984375
6.473308563232423,100.0,627,2293.204833984375,65500,-12767.406923149998,522,0.0007,-1.1920928955078125e-07,327500,0.032796990126371384,65499,152433.421875
6.454078674316406,100.0,628,2187.240234375,65600,-12732.25612737,522,0.0007,0.0,328000,0.032854296267032616,65599,154335.546875
6.439669132232666,100.0,629,2247.984130859375,65700,-12686.62661514,522,0.0007,-1.1920928955078125e-07,328500,0.03299132734537125,65699,152597.859375
6.41588830947876,100.0,630,2133.407958984375,65800,-12657.622553510002,522,0.0007,0.0,329000,0.033174321055412286,65799,150010.984375
6.405556678771973,100.0,631,2360.381591796875,65900,-12650.693621090006,522,0.0007,0.0,329500,0.03318604826927185,65899,150856.75
6.385243892669678,100.0,632,2490.22021484375,66000,-12638.746438050002,522,0.0007,-2.384185791015625e-07,330000,0.033273614943027496,65999,150426.0
6.353291988372803,100.0,633,2338.136474609375,66100,-12634.256190689995,522,0.0007,1.1920928955078125e-07,330500,0.03350292891263962,66099,151483.203125
6.3202433586120605,100.0,633,2443.332763671875,66200,-12663.65038551,522,0.0007,0.0,331000,0.033860377967357635,66199,171233.109375
6.2931742668151855,100.0,634,2218.814208984375,66300,-12684.518901029998,522,0.0007,-1.1920928955078125e-07,331500,0.034000445157289505,66299,158252.984375
6.2645931243896475,100.0,635,2241.7109375,66400,-12697.305465030002,522,0.0007,1.1920928955078125e-07,332000,0.03436087816953659,66399,160626.796875
6.238938808441162,100.0,636,2175.5400390625,66500,-12676.93167106,522,0.0007,-1.1920928955078125e-07,332500,0.03459977358579636,66499,155512.828125
6.229033470153809,100.0,637,2250.693115234375,66600,-12654.443894870004,522,0.0007,5.960464477539063e-08,333000,0.03451087325811386,66599,162217.5
6.217759132385254,100.0,638,1713.4788818359375,66700,-12638.376613709996,522,0.0007,0.0,333500,0.034603241831064224,66699,154834.421875
6.192647933959961,100.0,639,2344.614013671875,66800,-12631.008396190002,522,0.0007,0.0,334000,0.034823980182409286,66799,167218.140625
6.158803462982178,100.0,640,1792.866455078125,66900,-12624.703134,522,0.0007,0.0,334500,0.035144403576850884,66899,158257.75
6.132729530334473,100.0,641,2417.051513671875,67000,-12615.02730019,522,0.0007,-2.384185791015625e-07,335000,0.03543229401111603,66999,162029.46875
6.106365203857423,100.0,642,2398.222412109375,67100,-12603.708880769995,522,0.0007,0.0,335500,0.03569706156849861,67099,155237.546875
6.094603538513184,100.0,643,2200.36962890625,67200,-12599.38699755,522,0.0007,2.9802322387695307e-07,336000,0.03571023792028427,67199,148756.734375
6.07810115814209,100.0,644,2080.377197265625,67300,-12603.78224214,522,0.0007,1.1920928955078125e-07,336500,0.0358201265335083,67299,149802.421875
6.060272216796875,100.0,645,1918.5184326171875,67400,-12604.45991135,522,0.0007,1.1920928955078125e-07,337000,0.035981375724077225,67399,151850.65625
6.018755912780763,100.0,646,2251.099365234375,67500,-12600.28764408,522,0.0007,1.1920928955078125e-07,337500,0.03654972091317177,67499,151736.75
5.974484920501709,100.0,647,1975.504150390625,67600,-12610.0802843,522,0.0007,0.0,338000,0.03706421330571175,67599,157742.296875
5.936877250671388,100.0,648,1616.7930908203125,67700,-12631.06313285,522,0.0007,1.7881393432617188e-07,338500,0.0375407300889492,67699,174387.234375
5.913709163665772,100.0,649,2618.22314453125,67800,-12654.379057460004,522,0.0007,5.960464477539063e-08,339000,0.03786733373999596,67799,174413.75
5.89204740524292,100.0,650,2059.767578125,67900,-12701.824850600002,522,0.0007,0.0,339500,0.03804003819823265,67899,174313.796875
5.842679500579834,100.0,651,2310.976318359375,68000,-12744.027894140005,522,0.0007,5.960464477539063e-08,340000,0.03858640417456627,67999,174207.75
5.82701301574707,100.0,652,2138.587646484375,68100,-12768.930575149998,522,0.0007,-1.1920928955078125e-07,340500,0.038660928606987,68099,174114.515625
5.817992687225343,100.0,653,2045.6519775390625,68200,-12767.77651511,522,0.0007,-1.1920928955078125e-07,341000,0.038734018802642815,68199,170597.859375
5.797435760498048,100.0,654,2215.028076171875,68300,-12776.080552869998,522,0.0007,0.0,341500,0.03900167346000672,68299,173927.25
5.75218391418457,100.0,655,1868.878173828125,68400,-12774.24066767,522,0.0007,-1.1920928955078125e-07,342000,0.03952006995677948,68399,173816.34375
5.700380325317383,100.0,656,2135.687744140625,68500,-12764.84256881,522,0.0007,5.960464477539063e-08,342500,0.040166564285755164,68499,167274.5
5.6742191314697275,100.0,657,2098.866943359375,68600,-12777.15383858,522,0.0007,0.0,343000,0.04054652899503708,68599,159126.359375
5.657599449157715,100.0,657,2216.982421875,68700,-12798.49452977,522,0.0007,5.960464477539063e-08,343500,0.04081830382347107,68699,173560.96875
5.666506767272949,100.0,658,1858.4578857421875,68800,-12821.89018472,522,0.0007,0.0,344000,0.040567010641098016,68799,173459.328125
5.656007289886475,100.0,659,2229.87890625,68900,-12864.649950399998,522,0.0007,0.0,344500,0.040696632117033005,68899,173368.515625
5.64020299911499,100.0,660,1880.9996337890625,69000,-12909.203942740005,522,0.0007,0.0,345000,0.04072623699903488,68999,173262.796875
5.607546806335449,100.0,661,1740.5570068359375,69100,-12948.96302799,522,0.0007,0.0,345500,0.04115279763936997,69099,173169.140625
5.592207431793213,100.0,662,1834.78515625,69200,-12998.95743158,522,0.0007,0.0,346000,0.04128827154636383,69199,173091.90625
5.582395076751709,100.0,663,2100.756591796875,69300,-13042.25981841,522,0.0007,-1.1920928955078125e-07,346500,0.04130906611680985,69299,172999.796875
5.575021743774414,100.0,664,2068.663818359375,69400,-13088.92420804,522,0.0007,1.1920928955078125e-07,347000,0.0414201021194458,69399,172903.546875
5.5575828552246085,100.0,665,2180.528564453125,69500,-13131.932643980002,522,0.0007,0.0,347500,0.041603107005357735,69499,172800.3125
5.543719291687012,100.0,666,2185.975830078125,69600,-13156.030557950002,522,0.0007,0.0,348000,0.04173443466424942,69599,172607.453125
5.543204784393311,100.0,667,2172.305419921875,69700,-13181.12225538,522,0.0007,1.1920928955078125e-07,348500,0.041590318083763116,69699,172598.171875
5.520040035247803,100.0,668,2021.390625,69800,-13206.46523922,522,0.0007,0.0,349000,0.04179609566926956,69799,172502.15625
5.485169410705566,100.0,669,2280.99462890625,69900,-13202.01982837,522,0.0007,0.0,349500,0.04209946095943451,69899,167340.734375
5.441690921783447,100.0,670,2089.285888671875,70000,-13191.915559490002,522,0.0007,5.960464477539063e-08,350000,0.042681217193603516,69999,170021.28125
5.410750389099121,100.0,671,2135.531005859375,70100,-13202.48125468,522,0.0007,-1.1920928955078125e-07,350500,0.04310828447341919,70099,172181.65625
5.395179748535156,100.0,672,1740.2484130859375,70200,-13207.8508233,522,0.0007,-1.1920928955078125e-07,351000,0.04314335435628891,70199,172093.546875
5.366662502288818,100.0,673,2107.616455078125,70300,-13223.19103334,522,0.0007,-1.1920928955078125e-07,351500,0.04348423331975937,70299,172001.484375
5.340481758117676,100.0,674,2381.664306640625,70400,-13247.48660424,522,0.0007,0.0,352000,0.043852414935827255,70399,171898.53125
5.322210311889648,100.0,675,2116.25390625,70500,-13281.72779407,522,0.0007,0.0,352500,0.04406507313251496,70499,171802.546875
5.273080825805664,100.0,676,2097.0244140625,70600,-13310.89246805,522,0.0007,0.0,353000,0.0448216125369072,70599,171695.578125
5.240264415740967,100.0,677,1607.7349853515625,70700,-13337.529895789998,522,0.0007,5.960464477539063e-08,353500,0.04523953795433045,70699,171607.0
5.219122409820557,100.0,678,1934.612548828125,70800,-13356.9706404,522,0.0007,1.7881393432617188e-07,354000,0.04558395966887474,70799,171503.984375
5.209594249725342,100.0,678,2233.448486328125,70900,-13357.026955529998,522,0.0007,0.0,354500,0.04584011062979698,70899,171410.71875
5.168752670288086,100.0,679,1886.386962890625,71000,-13354.48525278,522,0.0007,0.0,355000,0.04638119041919708,70999,171329.109375
5.1458168029785165,100.0,680,2006.2723388671875,71100,-13352.176158700002,522,0.0007,-2.384185791015625e-07,355500,0.04670633375644684,71099,171251.484375
5.111886024475098,100.0,681,1682.6793212890625,71200,-13348.293499460002,522,0.0007,1.1920928955078125e-07,356000,0.04722456634044647,71199,171162.328125
5.090371131896973,100.0,682,1988.7093505859373,71300,-13350.509857869998,522,0.0007,5.960464477539063e-08,356500,0.04762449860572815,71299,171058.734375
5.066250801086426,100.0,683,1730.7613525390625,71400,-13347.63296241,522,0.0007,0.0,357000,0.04799511283636093,71399,165729.75
5.052110195159912,100.0,684,1665.9315185546875,71500,-13349.787885679998,522,0.0007,0.0,357500,0.048124298453330994,71499,170846.296875
5.025397777557373,100.0,685,1991.35546875,71600,-13351.046232419998,522,0.0007,0.0,358000,0.04864276573061943,71599,170759.296875
5.0088958740234375,100.0,686,1952.1512451171875,71700,-13354.00165191,522,0.0007,-1.1920928955078125e-07,358500,0.04876060038805008,71699,170677.453125
4.993127822875977,100.0,687,2217.071044921875,71800,-13350.63643233,522,0.0007,0.0,359000,0.04902934655547142,71799,170576.09375
4.980744361877441,100.0,688,2106.682373046875,71900,-13355.68995184,522,0.0007,1.7881393432617188e-07,359500,0.049245096743106835,71899,170479.171875
4.963144302368164,100.0,689,1421.732666015625,72000,-13377.96962137,522,0.0007,0.0,360000,0.04940679669380188,71999,170377.65625
4.963987350463867,100.0,690,2074.918701171875,72100,-13381.650598099995,522,0.0007,0.0,360500,0.04941512644290924,72099,170279.296875
4.934918403625488,100.0,691,1721.5443115234375,72200,-13389.98054583,522,0.0007,0.0,361000,0.049774959683418274,72199,166413.875
4.898108959197998,100.0,692,1525.6351318359375,72300,-13372.02139965,522,0.0007,0.0,361500,0.050296321511268616,72299,150192.671875
4.894479751586914,100.0,693,1934.5201416015625,72400,-13319.23330195,522,0.0007,1.7881393432617188e-07,362000,0.050389163196086884,72399,144724.140625
4.868471622467041,100.0,694,1763.743408203125,72500,-13292.364638849998,522,0.0007,0.0,362500,0.050683461129665375,72499,168689.40625
4.856055736541748,100.0,695,1962.3035888671875,72600,-13264.553380229998,522,0.0007,-1.1920928955078125e-07,363000,0.05077681690454483,72599,164708.609375
4.828484535217285,100.0,696,1706.767578125,72700,-13234.27646507,522,0.0007,0.0,363500,0.05125290155410767,72699,150575.953125
4.812554836273193,100.0,697,1718.7581787109375,72800,-13207.772991139998,522,0.0007,-1.1920928955078125e-07,364000,0.05151129513978958,72799,162771.453125
4.784086227416992,100.0,698,1605.9072265625,72900,-13191.781582210002,522,0.0007,2.384185791015625e-07,364500,0.0519382618367672,72899,169503.859375
4.7639732360839835,100.0,699,1665.990234375,73000,-13193.11249027,522,0.0007,0.0,365000,0.05234290659427643,72999,169404.328125
4.713294506072998,100.0,700,1594.7742919921875,73100,-13189.0892913,522,0.0007,-1.1920928955078125e-07,365500,0.05312803387641907,73099,164821.15625
4.715725898742676,100.0,701,1584.271484375,73200,-13189.90275823,522,0.0007,0.0,366000,0.05308953672647476,73199,168657.375
4.683448314666748,100.0,701,1643.6375732421875,73300,-13182.416494119998,522,0.0007,0.0,366500,0.05364388972520828,73299,154470.0625
4.662992000579834,100.0,702,1930.761962890625,73400,-13180.448008350002,522,0.0007,1.1920928955078125e-07,367000,0.05401293933391571,73399,168998.515625
4.65533447265625,100.0,703,1729.3660888671875,73500,-13178.53418551,522,0.0007,0.0,367500,0.05404292792081833,73499,168896.0
4.639333724975586,100.0,704,1583.745361328125,73600,-13179.198481789996,522,0.0007,1.1920928955078125e-07,368000,0.0542234405875206,73599,168793.96875
4.625458717346191,100.0,705,1587.1529541015625,73700,-13183.635594139998,522,0.0007,1.1920928955078125e-07,368500,0.054375335574150085,73699,168714.53125
4.611466407775879,100.0,706,1820.2215576171875,73800,-13167.45460647,522,0.0007,5.960464477539063e-08,369000,0.05461619794368744,73799,145849.96875
4.597337245941162,100.0,707,1694.0872802734375,73900,-13123.857726990002,522,0.0007,0.0,369500,0.0547751784324646,73899,143762.0
4.568236827850342,100.0,708,1119.5438232421877,74000,-13079.20608928,522,0.0007,0.0,370000,0.0551627092063427,73999,151471.21875
4.565089702606201,100.0,709,1686.2545166015625,74100,-13049.26737521,522,0.0007,0.0,370500,0.05517396330833435,74099,146707.984375
4.549645900726318,100.0,710,1862.6707763671875,74200,-13030.800344529995,522,0.0007,0.0,371000,0.055514883249998086,74199,158941.109375
4.524643898010254,100.0,711,1935.833251953125,74300,-13026.80276677,522,0.0007,0.0,371500,0.0559997484087944,74299,161699.640625
4.494979381561278,100.0,712,1359.3216552734375,74400,-13060.922911359996,522,0.0007,0.0,372000,0.05644388496875762,74399,168018.71875
4.5021796226501465,100.0,713,1472.4051513671875,74500,-13086.668753520002,522,0.0007,0.0,372500,0.056273065507411964,74499,167938.109375
4.48358154296875,100.0,714,1347.31298828125,74600,-13110.80651355,522,0.0007,1.7881393432617188e-07,373000,0.0565500371158123,74599,167854.09375
4.453657627105713,100.0,715,1589.7020263671875,74700,-13143.16006409,522,0.0007,0.0,373500,0.05710998922586441,74699,167745.734375
4.430929660797119,100.0,716,1598.0828857421875,74800,-13171.850883090005,522,0.0007,0.0,374000,0.057445269078016274,74799,167657.40625
4.427962779998778,100.0,717,1919.599853515625,74900,-13188.028966610002,522,0.0007,1.1920928955078125e-07,374500,0.05749335512518883,74899,167571.484375
4.411888122558594,100.0,718,1615.588134765625,75000,-13193.24672749,522,0.0007,0.0,375000,0.05786167830228805,74999,167492.734375
4.388500213623047,100.0,719,1940.383056640625,75100,-13196.098504270005,522,0.0007,0.0,375500,0.05835774540901184,75099,167403.953125
4.3483924865722665,100.0,720,1718.6898193359375,75200,-13196.43379279,522,0.0007,-1.1920928955078125e-07,376000,0.059007428586483,75199,167293.671875
4.3411478996276855,100.0,721,1440.5625,75300,-13198.12065192,522,0.0007,0.0,376500,0.05906962603330612,75299,167206.703125
4.334324836730957,100.0,722,1260.7001953125,75400,-13204.469677410005,522,0.0007,-1.1920928955078125e-07,377000,0.059149801731109626,75399,167126.734375
4.314846992492677,100.0,723,1501.074462890625,75500,-13201.806405029998,522,0.0007,1.1920928955078125e-07,377500,0.0595000796020031,75499,167037.609375
4.2822017669677725,100.0,724,974.0211791992188,75600,-13201.824282919995,522,0.0007,0.0,378000,0.06012817472219467,75599,166945.453125
4.267491340637207,100.0,725,1071.5413818359377,75700,-13196.48682257,522,0.0007,0.0,378500,0.06041496992111206,75699,166839.5625
4.255398750305177,100.0,726,1705.1412353515625,75800,-13217.26167993,521,0.0007,1.7881393432617188e-07,379000,0.0607699565589428,75799,166739.75
4.2413387298583975,100.0,727,1752.5267333984375,75900,-13265.47061634,521,0.0007,1.7881393432617188e-07,379500,0.06106263399124145,75899,166652.59375
4.217855453491212,100.0,728,1415.7113037109375,76000,-13312.2417574,521,0.0007,-1.1920928955078125e-07,380000,0.061470415443181985,75999,166560.046875
4.198022365570068,100.0,728,1477.383056640625,76100,-13351.47136756,521,0.0007,0.0,380500,0.06181507557630539,76099,166479.03125
4.17995023727417,100.0,729,1527.2454833984375,76200,-13369.059032009998,521,0.0007,0.0,381000,0.062223121523857124,76199,135903.5
4.14251708984375,100.0,730,1688.4378662109375,76300,-13354.87470347,521,0.0007,0.0,381500,0.0629773959517479,76299,166300.375
4.124269485473634,100.0,731,1515.0838623046875,76400,-13369.187684809998,521,0.0007,0.0,382000,0.06323793530464172,76399,163566.15625
4.086474895477295,100.0,732,1452.7568359375,76500,-13364.63909111,521,0.0007,0.0,382500,0.06397847831249237,76499,152166.484375
4.0540056228637695,100.0,733,1800.1195068359375,76600,-13350.80475525,521,0.0007,-1.1920928955078125e-07,383000,0.06470874696969986,76599,158761.328125
4.051873207092285,100.0,734,1480.541015625,76700,-13308.94409842,521,0.0007,0.0,383500,0.06473852694034576,76699,143535.046875
4.029029369354248,100.0,735,1493.64453125,76800,-13264.36404578,521,0.0007,0.0,384000,0.06523294746875763,76799,150018.53125
4.0206007957458505,100.0,736,1457.4189453125,76900,-13243.95961204,521,0.0007,1.1920928955078125e-07,384500,0.06534992903470993,76899,165745.203125
3.983510732650757,100.0,737,1601.5322265625,77000,-13237.55568124,521,0.0007,0.0,385000,0.0662088394165039,76999,165679.359375
3.9651703834533687,100.0,738,1022.7797241210938,77100,-13222.204678610002,521,0.0007,0.0,385500,0.06649179011583327,77099,150104.171875
3.973556518554688,100.0,739,1393.755859375,77200,-13196.61050333,521,0.0007,0.0,386000,0.0662529319524765,77199,156696.015625
3.977405548095703,100.0,740,1354.954345703125,77300,-13184.929748579998,521,0.0007,0.0,386500,0.0661781057715416,77299,165443.328125
3.973001956939697,100.0,741,1709.8870849609375,77400,-13172.786395980002,521,0.0007,3.5762786865234364e-07,387000,0.06622019410133362,77399,161267.375
3.931610107421875,100.0,742,1498.9725341796875,77500,-13158.669768330004,521,0.0007,0.0,387500,0.06720507144927979,77499,142151.765625
3.9311234951019287,100.0,743,1525.544189453125,77600,-13116.24056736,521,0.0007,0.0,388000,0.06723742932081223,77599,150104.375
3.8894329071044917,100.0,744,1458.8895263671875,77700,-13070.44215806,521,0.0007,0.0,388500,0.06819126009941101,77699,142620.9375
