rollout/ep_len_mean,time/total_timesteps,train/n_updates,time/episodes,time/fps,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,time/time_elapsed,train/learning_rate
100.0,603200,603000,6032,157,-5049.69969018,2255.2411328125,94003.05660888672,3817,0.001
100.0,603600,603400,6036,157,-5053.0329073,2268.778657226563,93378.60207885742,3820,0.001
100.0,604000,603800,6040,157,-5052.22623174,2273.735969238281,114163.70484130859,3822,0.001
100.0,604400,604200,6044,157,-5049.46413478,2250.7265405273442,130707.1973828125,3825,0.001
100.0,604800,604600,6048,157,-5048.16074538,2253.3654321289064,101852.46404663086,3828,0.001
100.0,605200,605000,6052,157,-5046.44664272,2249.735234375,113071.0720361328,3830,0.001
100.0,605600,605400,6056,157,-5045.11990844,2247.4787109375,99695.00959716797,3833,0.001
100.0,606000,605800,6060,157,-5044.0061952,2255.1349267578125,103907.92528564454,3835,0.001
100.0,606400,606200,6064,157,-5044.40318573,2248.574157714844,124100.391484375,3838,0.001
100.0,606800,606600,6068,157,-5046.39889081,2233.9097900390625,115883.95029541016,3840,0.001
100.0,607200,607000,6072,157,-5045.02349842,2242.024780273437,128431.81503662108,3843,0.001
100.0,607600,607400,6076,157,-5045.50772645,2233.6635791015624,139116.2044140625,3846,0.001
100.0,608000,607800,6080,157,-5043.44786098,2242.971376953125,123927.04565917967,3848,0.001
100.0,608400,608200,6084,157,-5047.82267864,2256.5147119140624,99767.61534423828,3851,0.001
100.0,608800,608600,6088,157,-5047.54159114,2261.492651367188,112265.2159008789,3853,0.001
100.0,609200,609000,6092,157,-5046.13340022,2276.0719482421873,138107.57380371093,3856,0.001
100.0,609600,609400,6096,157,-5051.62524449,2302.40720703125,129218.98544433595,3858,0.001
100.0,610000,609800,6100,157,-5052.79993333,2259.406997070313,104953.94856689453,3861,0.001
100.0,610400,610200,6104,157,-5052.66273465,2275.5842919921874,112259.41653564453,3863,0.001
100.0,610800,610600,6108,157,-5053.41329227,2277.622236328125,106688.27488525392,3866,0.001
100.0,611200,611000,6112,157,-5053.26947956,2298.6920263671873,126512.81149169922,3869,0.001
100.0,611600,611400,6116,157,-5050.62304271,2255.7556201171874,106586.8545727539,3871,0.001
100.0,612000,611800,6120,157,-5049.36581858,2291.2033520507807,125407.82984375,3874,0.001
100.0,612400,612200,6124,157,-5049.49746874,2287.5854541015624,101196.80963256836,3876,0.001
100.0,612800,612600,6128,157,-5048.75634138,2266.376147460937,135649.8730493164,3879,0.001
100.0,613200,613000,6132,157,-5048.95025996,2281.809399414063,102633.21043701172,3881,0.001
100.0,613600,613400,6136,157,-5045.13111351,2305.9949169921874,119944.41204345705,3884,0.001
100.0,614000,613800,6140,157,-5045.28678077,2292.523605957031,106965.61296752928,3886,0.001
100.0,614400,614200,6144,157,-5045.68218736,2303.76724609375,99618.29459716797,3889,0.001
100.0,614800,614600,6148,157,-5046.55631648,2295.99763671875,112521.63319335938,3892,0.001
100.0,615200,615000,6152,157,-5050.14049922,2325.5656201171873,115709.71122070313,3894,0.001
100.0,615600,615400,6156,157,-5083.20001918,2281.8990869140625,132796.35661376955,3897,0.001
100.0,616000,615800,6160,157,-5082.03554503,2322.0129296875,141025.06237060548,3899,0.001
100.0,616400,616200,6164,157,-5080.95760348,2319.903984375,102282.15270507813,3902,0.001
100.0,616800,616600,6168,157,-5081.44757785,2358.877705078125,128953.78462890624,3904,0.001
100.0,617200,617000,6172,157,-5080.51235764,2305.086137695313,114916.59185424805,3907,0.001
100.0,617600,617400,6176,157,-5079.5069739,2329.9852734375,125950.61490722654,3909,0.001
100.0,618000,617800,6180,157,-5079.45675574,2337.333310546875,131356.61635498048,3912,0.001
100.0,618400,618200,6184,157,-5075.13299633,2324.6132397460933,105726.35580566406,3915,0.001
100.0,618800,618600,6188,157,-5073.56814595,2333.955126953125,154293.55326416015,3917,0.001
100.0,619200,619000,6192,157,-5074.57025552,2344.321567382813,177028.02946777345,3920,0.001
100.0,619600,619400,6196,157,-5118.68080205,2334.6519580078125,140429.67076904298,3922,0.001
100.0,620000,619800,6200,157,-5117.57797537,2340.8763916015623,113236.41175292971,3925,0.001
100.0,620400,620200,6204,157,-5116.9893464,2364.8510791015624,116238.95558349608,3927,0.001
100.0,620800,620600,6208,157,-5116.4103911,2364.511499023437,92469.44525634764,3930,0.001
100.0,621200,621000,6212,157,-5117.02707398,2356.639208984375,132350.22118408204,3932,0.001
100.0,621600,621400,6216,157,-5118.38918623,2373.8312451171873,129721.73620117188,3935,0.001
100.0,622000,621800,6220,157,-5118.28795466,2368.8385888671874,138650.01129882812,3937,0.001
100.0,622400,622200,6224,157,-5118.64370307,2383.1166455078123,107685.24132324217,3940,0.001
100.0,622800,622600,6228,157,-5118.5066287,2360.748896484375,138976.39024658204,3943,0.001
100.0,623200,623000,6232,157,-5118.99624908,2385.8747900390626,91605.4960888672,3945,0.001
100.0,623600,623400,6236,157,-5120.24655058,2390.660859375,110874.81420166016,3948,0.001
100.0,624000,623800,6240,157,-5121.12856149,2401.039194335937,111217.7542602539,3950,0.001
100.0,624400,624200,6244,157,-5120.47237951,2378.499326171875,139772.4030053711,3953,0.001
100.0,624800,624600,6248,157,-5119.73676277,2390.71966796875,112075.34016479492,3955,0.001
100.0,625200,625000,6252,157,-5116.15381185,2393.205166015625,153189.35138671874,3958,0.001
100.0,625600,625400,6256,157,-5083.42920615,2404.875805664063,131702.50118652347,3960,0.001
100.0,626000,625800,6260,157,-5083.80714881,2410.1582470703124,108504.04322509766,3963,0.001
100.0,626400,626200,6264,157,-5085.34722816,2412.3430810546874,104620.58310058594,3965,0.001
100.0,626800,626600,6268,157,-5112.28327696,2410.1695166015625,127009.85178222654,3968,0.001
100.0,627200,627000,6272,157,-5126.61844989,2414.910864257813,129996.1987524414,3970,0.001
100.0,627600,627400,6276,157,-5126.50252274,2426.78828125,148566.97357910156,3973,0.001
100.0,628000,627800,6280,157,-5127.28884565,2435.334501953125,123189.07229492188,3976,0.001
100.0,628400,628200,6284,157,-5132.65702599,2443.3093603515626,116287.57879638672,3978,0.001
100.0,628800,628600,6288,157,-5133.33600046,2398.803071289063,157037.94784667972,3981,0.001
100.0,629200,629000,6292,157,-5131.51977823,2428.8003369140624,110046.02135009764,3983,0.001
100.0,629600,629400,6296,157,-5081.47823857,2423.0933837890625,110939.18175048828,3986,0.001
100.0,630000,629800,6300,157,-5081.94533998,2422.279658203125,135515.66306152346,3988,0.001
100.0,630400,630200,6304,157,-5080.97398019,2429.824912109375,124873.85076416016,3991,0.001
100.0,630800,630600,6308,157,-5081.25656501,2409.9392919921875,143454.54057373048,3993,0.001
100.0,631200,631000,6312,157,-5081.2587351,2400.5398046875,142756.24237182614,3996,0.001
100.0,631600,631400,6316,157,-5079.56561835,2440.7243994140626,128769.38863769533,3998,0.001
100.0,632000,631800,6320,157,-5079.5895142,2417.947177734375,112462.17328613279,4001,0.001
100.0,632400,632200,6324,157,-5081.40653199,2405.492333984375,161594.29357666016,4004,0.001
100.0,632800,632600,6328,157,-5082.7340419,2443.287065429688,129428.85803710936,4006,0.001
100.0,633200,633000,6332,157,-5082.04924308,2419.648505859375,174826.68013671876,4009,0.001
100.0,633600,633400,6336,157,-5081.73847161,2445.298940429688,122987.5700378418,4011,0.001
100.0,634000,633800,6340,157,-5081.29836589,2431.837333984375,138495.48752685546,4014,0.001
100.0,634400,634200,6344,157,-5081.44079902,2423.6242431640626,120045.37832763672,4016,0.001
100.0,634800,634600,6348,157,-5080.81926239,2437.8637939453124,120867.64955322265,4019,0.001
100.0,635200,635000,6352,157,-5081.6484597,2428.931259765625,117859.3837451172,4021,0.001
100.0,635600,635400,6356,157,-5081.9623789,2419.4616748046874,131452.94907470702,4024,0.001
100.0,636000,635800,6360,157,-5082.51720797,2426.56056640625,142892.65895996094,4026,0.001
100.0,636400,636200,6364,157,-5080.86561732,2431.0258349609376,134893.58306152344,4029,0.001
100.0,636800,636600,6368,157,-5052.178943,2433.331987304688,111454.15525878906,4031,0.001
100.0,637200,637000,6372,157,-5038.7586077,2441.827221679688,106281.4946484375,4034,0.001
100.0,637600,637400,6376,157,-5040.28137479,2447.283359375,106624.85319213867,4036,0.001
100.0,638000,637800,6380,157,-5038.67875742,2454.8855810546875,127378.16018310547,4039,0.001
100.0,638400,638200,6384,157,-5033.22399202,2441.0459521484377,125150.77704833985,4041,0.001
100.0,638800,638600,6388,157,-5033.51729785,2422.1924267578124,115465.10668457033,4043,0.001
100.0,639200,639000,6392,157,-5035.50344687,2436.656030273437,135709.49841796875,4046,0.001
100.0,639600,639400,6396,157,-5036.19459993,2433.449033203125,124843.42699462893,4048,0.001
100.0,640000,639800,6400,157,-5037.08241997,2439.7349609375,126561.28876220706,4051,0.001
100.0,640400,640200,6404,157,-5038.18613496,2430.189145507813,100856.61112060546,4053,0.001
100.0,640800,640600,6408,157,-5037.57273431,2429.6443310546874,104321.00950439453,4056,0.001
100.0,641200,641000,6412,157,-5037.74939995,2452.3920849609376,139355.41489746093,4058,0.001
100.0,641600,641400,6416,157,-5037.69101064,2433.9975244140624,132687.46319091794,4061,0.001
100.0,642000,641800,6420,157,-5044.48312971,2420.54482421875,154466.6391113281,4064,0.001
100.0,642400,642200,6424,157,-5044.11697241,2452.0797509765625,151202.31881347654,4066,0.001
100.0,642800,642600,6428,157,-5046.45510713,2442.598081054688,103159.95064941408,4069,0.001
100.0,643200,643000,6432,157,-5045.61046071,2444.077353515625,124223.2014013672,4071,0.001
100.0,643600,643400,6436,157,-5044.82770352,2427.7019140625,119006.83573730467,4074,0.001
100.0,644000,643800,6440,157,-5109.1143886400005,2397.727495117188,123232.43417236328,4076,0.001
100.0,644400,644200,6444,157,-5110.1634214099995,2410.670590820313,138917.86729003905,4079,0.001
100.0,644800,644600,6448,157,-5111.1669672,2385.3194970703125,117063.68608642578,4081,0.001
100.0,645200,645000,6452,157,-5113.44733484,2384.968916015625,157091.23409179688,4084,0.001
100.0,645600,645400,6456,157,-5113.83098888,2396.370927734375,140372.89112304687,4087,0.001
100.0,646000,645800,6460,157,-5112.96545243,2420.4111181640624,106430.13405029297,4089,0.001
100.0,646400,646200,6464,157,-5113.93197793,2404.4776171875,122873.18478759765,4092,0.001
100.0,646800,646600,6468,157,-5113.40510066,2424.373627929688,107158.73180908203,4094,0.001
100.0,647200,647000,6472,157,-5113.80860621,2399.0453955078124,127902.6899975586,4097,0.001
100.0,647600,647400,6476,157,-5114.70833917,2387.93982421875,153323.176875,4099,0.001
100.0,648000,647800,6480,157,-5115.0472712499995,2434.15806640625,108144.76145019529,4102,0.001
100.0,648400,648200,6484,157,-5115.37636141,2408.286875,140116.4637109375,4104,0.001
100.0,648800,648600,6488,157,-5115.77226893,2361.6672119140626,114825.46608886721,4107,0.001
100.0,649200,649000,6492,157,-5114.71654617,2380.3209619140625,96155.25581054688,4109,0.001
100.0,649600,649400,6496,157,-5122.30600868,2369.5126416015623,132449.53743408204,4112,0.001
100.0,650000,649800,6500,157,-5123.31660039,2386.7808740234377,127831.49102050783,4114,0.001
100.0,650400,650200,6504,157,-5122.18422217,2375.0886328125,126479.43408691404,4117,0.001
100.0,650800,650600,6508,157,-5122.04063455,2378.301142578125,112734.70693115234,4120,0.001
100.0,651200,651000,6512,157,-5120.8302922,2385.877392578125,105493.80352783203,4122,0.001
100.0,651600,651400,6516,157,-5121.96830074,2379.799155273437,122114.61189453125,4125,0.001
100.0,652000,651800,6520,157,-5116.82389274,2371.251982421875,118085.4204736328,4127,0.001
100.0,652400,652200,6524,157,-5114.62550625,2400.6407080078125,117133.56072875975,4130,0.001
100.0,652800,652600,6528,157,-5111.7325014,2394.151181640625,119494.73740966796,4132,0.001
100.0,653200,653000,6532,157,-5166.53683695,2404.19759765625,120163.3450732422,4135,0.001
100.0,653600,653400,6536,157,-5166.70038571,2409.4497119140624,122519.41712158202,4137,0.001
100.0,654000,653800,6540,157,-5120.34462266,2420.2769140625,99448.94649658204,4140,0.001
100.0,654400,654200,6544,157,-5120.05569953,2452.6894677734376,110436.44776367188,4142,0.001
100.0,654800,654600,6548,157,-5118.87093458,2418.961186523437,98765.0379272461,4145,0.001
100.0,655200,655000,6552,157,-5117.37269604,2430.650209960937,117520.69525146484,4147,0.001
100.0,655600,655400,6556,157,-5116.93817438,2420.61169921875,137884.16533447267,4150,0.001
100.0,656000,655800,6560,157,-5117.98813216,2444.142983398437,121988.0560949707,4153,0.001
100.0,656400,656200,6564,157,-5117.53428528,2459.290703125,137870.51413330078,4155,0.001
100.0,656800,656600,6568,157,-5116.65890842,2411.8173193359376,168775.74950683597,4158,0.001
100.0,657200,657000,6572,157,-5117.22635168,2428.38896484375,104656.54671142578,4160,0.001
100.0,657600,657400,6576,157,-5116.26346225,2446.1430224609376,130346.4464453125,4163,0.001
100.0,658000,657800,6580,157,-5123.28294433,2421.5940185546874,101357.57923583985,4165,0.001
100.0,658400,658200,6584,157,-5124.8184037,2476.96724609375,174131.10110839846,4168,0.001
100.0,658800,658600,6588,157,-5122.76738071,2442.517001953125,131290.18354492186,4170,0.001
100.0,659200,659000,6592,157,-5125.51675218,2412.5778759765626,161106.70277832032,4173,0.001
100.0,659600,659400,6596,157,-5116.33083585,2462.5082470703123,108894.25251098633,4175,0.001
100.0,660000,659800,6600,157,-5117.88026557,2451.501396484375,122935.42586425779,4178,0.001
100.0,660400,660200,6604,157,-5118.15275285,2484.832470703125,149774.9352368164,4181,0.001
100.0,660800,660600,6608,157,-5119.84913772,2446.639990234375,135939.0107006836,4183,0.001
100.0,661200,661000,6612,157,-5119.57984033,2458.9492724609377,107802.60462890624,4186,0.001
100.0,661600,661400,6616,157,-5119.68435216,2477.9756396484377,103226.04674316406,4188,0.001
100.0,662000,661800,6620,157,-5120.70113472,2475.3670947265623,139754.2769165039,4191,0.001
100.0,662400,662200,6624,157,-5121.93116232,2479.151953125,110599.52729980467,4193,0.001
100.0,662800,662600,6628,157,-5122.44302714,2476.852319335937,116832.646328125,4196,0.001
100.0,663200,663000,6632,157,-5068.78383515,2475.0720556640626,144324.1833959961,4198,0.001
100.0,663600,663400,6636,157,-5068.59161923,2467.000556640625,115820.70794189455,4201,0.001
100.0,664000,663800,6640,157,-5050.32497695,2474.962783203125,128393.39172607422,4203,0.001
100.0,664400,664200,6644,157,-5050.17420647,2465.6233154296874,119420.46466064453,4206,0.001
100.0,664800,664600,6648,157,-5052.24059125,2477.749814453125,102941.61424804687,4209,0.001
100.0,665200,665000,6652,157,-5050.80487923,2490.9914453125,145809.71302246093,4211,0.001
100.0,665600,665400,6656,157,-5051.02676766,2489.5801806640625,153412.32647460938,4214,0.001
100.0,666000,665800,6660,157,-5054.55145684,2506.4942041015624,119170.72959228516,4216,0.001
100.0,666400,666200,6664,157,-5053.44185465,2487.6399072265626,143468.91556152346,4219,0.001
100.0,666800,666600,6668,157,-5056.05536378,2473.509594726563,133203.97456298827,4221,0.001
100.0,667200,667000,6672,157,-5055.72989596,2506.38052734375,127330.27124267578,4224,0.001
100.0,667600,667400,6676,157,-5054.55604293,2437.8697412109377,170035.40421875,4226,0.001
100.0,668000,667800,6680,157,-5049.04253942,2484.13037109375,115179.83119384765,4229,0.001
100.0,668400,668200,6684,157,-5047.95589276,2478.4527001953124,114159.05834228516,4231,0.001
100.0,668800,668600,6688,157,-5049.48911315,2459.574736328125,103654.45119873047,4234,0.001
100.0,669200,669000,6692,157,-5047.52102063,2489.8559814453124,124122.5162475586,4237,0.001
100.0,669600,669400,6696,157,-5047.80061122,2514.75439453125,196599.46666015626,4239,0.001
100.0,670000,669800,6700,157,-5044.60837303,2488.855463867188,119516.29634277345,4242,0.001
100.0,670400,670200,6704,157,-5044.96598607,2462.272939453125,125257.41938476564,4244,0.001
100.0,670800,670600,6708,157,-5045.79247695,2451.302265625,142908.45459594726,4247,0.001
100.0,671200,671000,6712,157,-5048.88162767,2460.3625244140626,139489.91891357422,4249,0.001
100.0,671600,671400,6716,157,-5048.59072755,2445.893803710937,120384.1736352539,4252,0.001
100.0,672000,671800,6720,157,-5049.83942074,2396.272099609375,153332.81173583984,4254,0.001
100.0,672400,672200,6724,157,-5051.07873756,2425.278657226563,133134.8539550781,4257,0.001
100.0,672800,672600,6728,157,-5052.98324048,2448.8252783203125,112321.1007080078,4259,0.001
100.0,673200,673000,6732,157,-5052.03694685,2398.386826171875,169525.86821533204,4262,0.001
100.0,673600,673400,6736,157,-5052.38211188,2413.303173828125,132448.4707397461,4264,0.001
100.0,674000,673800,6740,157,-5054.81122136,2451.105107421875,141121.14520996093,4267,0.001
100.0,674400,674200,6744,157,-5053.67700762,2387.7211962890624,101391.7917578125,4269,0.001
100.0,674800,674600,6748,157,-5054.66312181,2404.822807617188,129834.06458496096,4271,0.001
100.0,675200,675000,6752,157,-5058.5515977,2392.279155273437,127078.53544433595,4274,0.001
100.0,675600,675400,6756,157,-5058.43074301,2371.5297412109376,133596.30129638672,4276,0.001
100.0,676000,675800,6760,157,-5054.57880795,2397.4332177734377,110026.89107177734,4279,0.001
100.0,676400,676200,6764,157,-5056.0773598,2362.6822412109377,152195.91708496097,4281,0.001
100.0,676800,676600,6768,157,-5053.87955229,2375.5901953125,114801.022734375,4284,0.001
100.0,677200,677000,6772,157,-5056.59682573,2379.2714599609376,118581.53213134766,4286,0.001
100.0,677600,677400,6776,157,-5056.9767262,2376.204682617188,104343.6802746582,4289,0.001
100.0,678000,677800,6780,157,-5057.11187769,2350.404833984375,136199.81996582032,4292,0.001
100.0,678400,678200,6784,157,-5057.22017418,2383.938256835937,139573.8902416992,4294,0.001
100.0,678800,678600,6788,157,-5058.24595585,2382.23029296875,124912.92397460938,4297,0.001
100.0,679200,679000,6792,157,-5056.98000102,2397.8221875,129847.69042236329,4299,0.001
100.0,679600,679400,6796,157,-5060.26168111,2380.47310546875,130573.98852783206,4302,0.001
100.0,680000,679800,6800,157,-5059.28096433,2386.500581054688,128146.44422851564,4304,0.001
100.0,680400,680200,6804,157,-5058.77902921,2393.043266601563,125420.81707275393,4307,0.001
100.0,680800,680600,6808,157,-5057.26838924,2366.8551025390625,135030.98536254882,4309,0.001
100.0,681200,681000,6812,157,-5054.70017214,2389.8011962890623,98324.51380126952,4312,0.001
100.0,681600,681400,6816,157,-5053.23576169,2392.204301757813,96439.86325439453,4314,0.001
100.0,682000,681800,6820,157,-5049.63969721,2403.420498046875,135060.19611083984,4317,0.001
100.0,682400,682200,6824,157,-5048.57186956,2386.497495117188,127775.70901855467,4319,0.001
100.0,682800,682600,6828,157,-5045.6133236,2423.0248876953124,108399.56780151367,4322,0.001
100.0,683200,683000,6832,157,-5045.9377465,2405.266640625,149764.90763916017,4324,0.001
100.0,683600,683400,6836,157,-5046.54785157,2394.945385742188,121480.87706298828,4327,0.001
100.0,684000,683800,6840,157,-5043.77057189,2389.067045898437,129299.1791430664,4330,0.001
100.0,684400,684200,6844,157,-5053.05998665,2416.601591796875,113712.72291015626,4332,0.001
100.0,684800,684600,6848,157,-5049.98674298,2416.664018554688,151214.05400878907,4335,0.001
100.0,685200,685000,6852,157,-5045.11774462,2423.8053857421874,105631.2253161621,4337,0.001
100.0,685600,685400,6856,157,-5044.6650157,2416.919301757813,155778.28952148434,4340,0.001
100.0,686000,685800,6860,157,-5043.65236555,2432.4019873046873,122680.8032080078,4342,0.001
100.0,686400,686200,6864,157,-5041.91756219,2433.900478515625,117543.18245361328,4345,0.001
100.0,686800,686600,6868,157,-5041.47552343,2462.099794921875,136244.1876599121,4347,0.001
100.0,687200,687000,6872,157,-5039.53863633,2452.0782470703125,98081.43220947264,4350,0.001
100.0,687600,687400,6876,157,-5040.45084369,2451.51345703125,118481.80994995116,4352,0.001
100.0,688000,687800,6880,157,-5038.70972614,2437.759375,160280.48390136714,4355,0.001
100.0,688400,688200,6884,157,-5041.39071137,2435.030102539063,95045.83999023438,4357,0.001
100.0,688800,688600,6888,157,-5039.85878261,2402.4944091796874,148351.23547363278,4360,0.001
100.0,689200,689000,6892,157,-5043.78903245,2425.0964306640626,107450.4039453125,4362,0.001
100.0,689600,689400,6896,157,-5045.50219722,2421.4464453125,120035.61409667967,4365,0.001
100.0,690000,689800,6900,157,-5050.47951749,2409.27412109375,119654.03984375,4368,0.001
100.0,690400,690200,6904,157,-5051.08516464,2437.725771484375,124249.12862792966,4370,0.001
100.0,690800,690600,6908,157,-5052.08987433,2417.5572900390625,105643.97333496092,4373,0.001
100.0,691200,691000,6912,157,-5052.72131873,2406.5293212890624,147149.47592529294,4375,0.001
100.0,691600,691400,6916,157,-5054.96875099,2407.5692431640623,122525.91721435548,4378,0.001
100.0,692000,691800,6920,157,-5055.35058557,2429.468544921875,129024.90024658205,4380,0.001
100.0,692400,692200,6924,157,-5055.37725699,2429.66162109375,116418.70566650393,4383,0.001
100.0,692800,692600,6928,157,-5074.4370236,2408.2466455078124,127098.42805419922,4385,0.001
100.0,693200,693000,6932,157,-5097.83742217,2417.691606445313,156377.96281738282,4388,0.001
100.0,693600,693400,6936,157,-5096.88528814,2419.873203125,137552.1614453125,4390,0.001
100.0,694000,693800,6940,157,-5097.86051403,2418.29185546875,120951.92731201171,4393,0.001
100.0,694400,694200,6944,157,-5088.23481987,2420.1823681640626,130603.37833496096,4395,0.001
100.0,694800,694600,6948,157,-5092.85473915,2435.442744140625,103184.79912841797,4398,0.001
100.0,695200,695000,6952,157,-5092.84250101,2413.742387695313,137455.2906323242,4400,0.001
100.0,695600,695400,6956,157,-5092.47821474,2430.424111328125,159339.9600048828,4403,0.001
100.0,696000,695800,6960,157,-5095.54888026,2424.101220703125,133897.86607177733,4405,0.001
100.0,696400,696200,6964,157,-5097.01984067,2429.486201171875,127155.09600830078,4408,0.001
100.0,696800,696600,6968,157,-5100.06551562,2443.567607421875,120542.1394140625,4410,0.001
100.0,697200,697000,6972,157,-5108.53030152,2437.0671875,115103.01599609375,4413,0.001
100.0,697600,697400,6976,157,-5107.01649072,2448.5402294921873,88938.27264648437,4415,0.001
100.0,698000,697800,6980,157,-5108.00273659,2453.5229296875,122506.61329589845,4418,0.001
100.0,698400,698200,6984,157,-5107.75602924,2465.825849609375,119163.64867431641,4420,0.001
100.0,698800,698600,6988,157,-5110.91827364,2472.165693359375,181162.95190429688,4423,0.001
100.0,699200,699000,6992,157,-5106.7817937400005,2477.768081054688,132305.67811523436,4425,0.001
100.0,699600,699400,6996,157,-5101.91973713,2485.7921484375,113490.82267578125,4428,0.001
100.0,700000,699800,7000,157,-5097.88392549,2455.099477539063,131730.148203125,4431,0.001
100.0,700400,700200,7004,157,-5097.75256166,2481.17759765625,161727.75314453125,4433,0.001
100.0,700800,700600,7008,157,-5096.83442054,2484.602895507813,120736.59581542967,4436,0.001
100.0,701200,701000,7012,157,-5097.26353709,2466.99392578125,156962.6918359375,4438,0.001
100.0,701600,701400,7016,157,-5096.55167967,2469.591708984375,138848.84438720706,4441,0.001
100.0,702000,701800,7020,157,-5097.44826943,2460.8576123046873,109607.5024975586,4443,0.001
100.0,702400,702200,7024,157,-5097.10351358,2468.706127929688,158946.88091796875,4446,0.001
100.0,702800,702600,7028,157,-5078.54324078,2476.271181640625,117366.62529296875,4448,0.001
100.0,703200,703000,7032,157,-5054.83003577,2482.327348632813,123253.88572509766,4451,0.001
100.0,703600,703400,7036,157,-5054.68618447,2473.480639648437,119094.57881225586,4453,0.001
100.0,704000,703800,7040,157,-5054.55219894,2480.204809570313,130122.25889404296,4456,0.001
100.0,704400,704200,7044,157,-5055.25395835,2484.0830615234377,138787.49747802733,4458,0.001
100.0,704800,704600,7048,157,-5051.96070637,2496.040888671875,152346.02251220704,4461,0.001
100.0,705200,705000,7052,157,-5052.73433137,2459.2931494140626,177487.1683935547,4463,0.001
100.0,705600,705400,7056,157,-5055.23110284,2514.316171875,140005.29382324222,4466,0.001
100.0,706000,705800,7060,157,-5055.12079692,2483.4377685546874,132591.9953979492,4468,0.001
100.0,706400,706200,7064,157,-5054.03121566,2510.88875,183133.65418945308,4471,0.001
100.0,706800,706600,7068,157,-5051.09257306,2519.58953125,147028.58552246093,4473,0.001
100.0,707200,707000,7072,157,-5040.76868399,2527.64818359375,161300.3006225586,4476,0.001
100.0,707600,707400,7076,157,-5041.23589608,2527.915034179688,127523.386015625,4478,0.001
100.0,708000,707800,7080,157,-5040.85666012,2507.5033251953123,146890.5220288086,4481,0.001
100.0,708400,708200,7084,157,-5038.33234273,2514.23408203125,159785.91763183597,4483,0.001
100.0,708800,708600,7088,157,-5036.73779156,2524.127392578125,176212.48306152344,4486,0.001
100.0,709200,709000,7092,157,-5039.72100573,2513.921318359375,155639.40096923828,4488,0.001
100.0,709600,709400,7096,157,-5041.10195732,2504.036064453125,110964.58748413084,4491,0.001
100.0,710000,709800,7100,157,-5041.78880495,2489.2501611328125,166979.07083007813,4493,0.001
100.0,710400,710200,7104,158,-5045.90183158,2508.322729492188,160926.56880371095,4496,0.001
100.0,710800,710600,7108,158,-5045.50328416,2497.433818359375,125658.03310791016,4498,0.001
100.0,711200,711000,7112,158,-5044.98268592,2506.681044921875,137439.50486572264,4501,0.001
100.0,711600,711400,7116,158,-5075.64176663,2504.9951318359376,142996.52119873048,4503,0.001
100.0,712000,711800,7120,158,-5073.9766882,2499.68390625,144423.03357666015,4505,0.001
100.0,712400,712200,7124,158,-5073.83645211,2518.0686669921874,125834.20846679687,4508,0.001
100.0,712800,712600,7128,158,-5074.76230097,2529.4066845703123,136926.0400415039,4510,0.001
100.0,713200,713000,7132,158,-5076.4617581,2513.57169921875,151316.12068603517,4513,0.001
100.0,713600,713400,7136,158,-5075.61085353,2508.2959033203124,159003.51264648436,4515,0.001
100.0,714000,713800,7140,158,-5074.43922057,2509.32982421875,125802.3243359375,4518,0.001
100.0,714400,714200,7144,158,-5073.49299504,2510.997685546875,112569.395625,4520,0.001
100.0,714800,714600,7148,158,-5108.24079798,2511.7433544921873,105452.21684326172,4523,0.001
100.0,715200,715000,7152,158,-5108.80050269,2508.585927734375,118941.81429931641,4526,0.001
100.0,715600,715400,7156,158,-5107.40679324,2499.5674609375,156541.08028320313,4528,0.001
100.0,716000,715800,7160,158,-5104.26392464,2499.59130859375,157518.82149414063,4531,0.001
100.0,716400,716200,7164,158,-5103.96267057,2518.2086279296873,144829.76849853515,4533,0.001
100.0,716800,716600,7168,158,-5105.84159213,2513.141938476563,141841.28813232426,4536,0.001
100.0,717200,717000,7172,158,-5108.01460999,2503.7275390625,168067.67403320313,4538,0.001
100.0,717600,717400,7176,158,-5108.57951619,2490.8353955078123,179435.55881591796,4541,0.001
100.0,718000,717800,7180,158,-5108.56816653,2467.609584960937,128521.79858886717,4543,0.001
100.0,718400,718200,7184,158,-5113.38573184,2490.955112304688,117010.10194824217,4546,0.001
100.0,718800,718600,7188,158,-5112.22712217,2487.3338916015623,115348.11017333984,4548,0.001
100.0,719200,719000,7192,158,-5109.24843334,2473.9155615234376,133300.584765625,4551,0.001
100.0,719600,719400,7196,158,-5109.27503284,2503.789716796875,137460.53146972656,4553,0.001
100.0,720000,719800,7200,158,-5108.92972563,2492.099301757813,153902.1485913086,4556,0.001
100.0,720400,720200,7204,158,-5107.23505027,2526.845131835937,123030.47076904295,4558,0.001
100.0,720800,720600,7208,158,-5109.65265834,2513.826469726563,106120.86465820312,4561,0.001
100.0,721200,721000,7212,158,-5109.36388581,2493.535185546875,121258.46098144533,4563,0.001
100.0,721600,721400,7216,158,-5078.69029913,2504.600634765625,147285.39861328126,4566,0.001
100.0,722000,721800,7220,158,-5079.31421247,2498.77990234375,156188.0822680664,4568,0.001
100.0,722400,722200,7224,158,-5080.9054378,2481.252631835937,112360.71784423829,4571,0.001
100.0,722800,722600,7228,158,-5083.09697929,2456.53412109375,130982.6517944336,4573,0.001
