rollout/ep_rew_mean,time/iterations,train/explained_variance,train/std,train/policy_loss,train/n_updates,train/entropy_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate
-37461.61465276,126700,0.0,2.485195636749268,-7292.92041015625,126699,-6.973951816558838,479,100.0,1321,633500,964998.6875,0.0007
-37529.942547340004,126800,0.0,2.5023088455200195,-5965.61572265625,126799,-6.992805004119872,479,100.0,1322,634000,889041.4375,0.0007
-37633.08214099,126900,0.0,2.5097815990448,-4767.0,126899,-6.9993019104003915,479,100.0,1324,634500,602007.875,0.0007
-37632.05423100001,127000,0.0,2.5176243782043457,-7144.73583984375,126999,-7.009657382965088,479,100.0,1325,635000,864317.1875,0.0007
-37691.53346420999,127100,0.0,2.533555507659912,-6541.16748046875,127099,-7.025607585906982,479,100.0,1326,635500,999901.5,0.0007
-37861.344988630015,127200,0.0,2.5422723293304443,-5989.62109375,127199,-7.035682201385497,479,100.0,1327,636000,788854.0625,0.0007
-37972.903568879985,127300,0.0,2.533698081970215,-5964.31982421875,127299,-7.024006843566895,479,100.0,1328,636500,1034680.4375,0.0007
-38023.83490845998,127400,0.0,2.532113552093506,-6118.337890625,127399,-7.023487091064452,478,100.0,1329,637000,1033044.4375,0.0007
-38164.50642454,127500,0.0,2.535974502563477,-5496.08544921875,127499,-7.026761054992676,478,100.0,1331,637500,913278.3125,0.0007
-38207.06826106,127600,0.0,2.536738395690918,-7125.24365234375,127599,-7.031857490539551,478,100.0,1332,638000,903691.625,0.0007
-38253.16298601,127700,0.0,2.553409576416016,-6547.5185546875,127699,-7.049396514892577,478,100.0,1333,638500,974399.0,0.0007
-38234.11952793,127800,0.0,2.5813140869140625,-5116.07568359375,127799,-7.082106113433838,478,100.0,1334,639000,672412.625,0.0007
-38118.81408644,127900,0.0,2.5867669582366943,-7773.47802734375,127899,-7.087118625640869,478,100.0,1335,639500,1283848.875,0.0007
-38042.55842529,128000,-1.1920928955078125e-07,2.584900379180908,-6112.61181640625,127999,-7.0811967849731445,478,100.0,1336,640000,1041725.9375,0.0007
-38011.35559916,128100,0.0,2.596883773803711,-4462.40771484375,128099,-7.092530727386475,478,100.0,1338,640500,546002.625,0.0007
-37990.69773098001,128200,0.0,2.602928876876831,-6637.5673828125,128199,-7.099691867828369,478,100.0,1339,641000,1005976.1875,0.0007
-37960.52683923,128300,0.0,2.60969877243042,-2782.247802734375,128299,-7.1027588844299325,478,100.0,1340,641500,228319.078125,0.0007
-37935.45591741,128400,0.0,2.6214988231658936,-3963.354736328125,128399,-7.1123046875,478,100.0,1341,642000,467709.96875,0.0007
-37859.31879937,128500,0.0,2.63169264793396,-4337.9375,128499,-7.121778964996338,478,100.0,1342,642500,618165.1875,0.0007
-37782.668588,128600,0.0,2.634176731109619,-5463.88818359375,128599,-7.123807430267334,478,100.0,1344,643000,771309.6875,0.0007
-37719.40530545,128700,0.0,2.631692409515381,-8471.6806640625,128699,-7.120430946350098,478,100.0,1345,643500,1281433.0,0.0007
-37623.01884595,128800,0.0,2.6297831535339355,-4372.5361328125,128799,-7.1204466819763175,478,100.0,1346,644000,481544.40625,0.0007
-37505.63566103,128900,0.0,2.6250503063201904,-6312.0126953125,128899,-7.114762783050537,478,100.0,1347,644500,1081928.25,0.0007
-37452.859154620004,129000,0.0,2.611557006835937,-3636.01220703125,128999,-7.098966121673584,478,100.0,1348,645000,366821.5625,0.0007
-37394.93295056999,129100,-1.1920928955078125e-07,2.613702774047852,-4909.50146484375,129099,-7.100813388824463,478,100.0,1350,645500,595852.9375,0.0007
-37272.53604024,129200,-1.1920928955078125e-07,2.625436305999756,-6704.47802734375,129199,-7.114028930664063,478,100.0,1351,646000,1191000.875,0.0007
-37138.366769550004,129300,0.0,2.6082563400268555,-6713.5322265625,129299,-7.0968337059021,478,100.0,1352,646500,1171939.25,0.0007
-36962.20379833,129400,0.0,2.635986089706421,-6359.17333984375,129399,-7.1294212341308585,478,100.0,1353,647000,886231.1875,0.0007
-36813.57171985,129500,0.0,2.62983512878418,-5422.60888671875,129499,-7.1242737770080575,477,100.0,1354,647500,606933.3125,0.0007
-36710.19153137,129600,0.0,2.6258749961853027,-5368.18896484375,129599,-7.11914587020874,477,100.0,1355,648000,652583.4375,0.0007
-36633.468538429996,129700,1.1920928955078125e-07,2.636435031890869,-4815.22607421875,129699,-7.130832195281982,477,100.0,1357,648500,613025.0,0.0007
-36582.98696656001,129800,0.0,2.643509864807129,-4631.232421875,129799,-7.139171123504639,477,100.0,1358,649000,484033.21875,0.0007
-36510.730658839995,129900,0.0,2.63655424118042,-6234.55224609375,129899,-7.132730960845947,477,100.0,1359,649500,930555.1875,0.0007
-36469.500738110015,130000,0.0,2.6603598594665527,-6543.97607421875,129999,-7.157212257385254,477,100.0,1360,650000,1023151.4375,0.0007
-36404.23955529,130100,0.0,2.6584033966064453,-4719.3212890625,130099,-7.153955936431885,477,100.0,1361,650500,653470.5625,0.0007
-36332.34877933,130200,1.1920928955078125e-07,2.684382200241089,-6497.01123046875,130199,-7.187121868133545,477,100.0,1362,651000,996600.625,0.0007
-36326.63172581,130300,0.0,2.661007881164551,-4854.09912109375,130299,-7.160177707672119,477,100.0,1364,651500,631952.25,0.0007
-36282.00290692001,130400,0.0,2.6505398750305176,-7023.85888671875,130399,-7.147230625152588,477,100.0,1365,652000,1155522.875,0.0007
-36282.83195269,130500,1.1920928955078125e-07,2.6496472358703613,-5466.3994140625,130499,-7.1455955505371085,477,100.0,1366,652500,698449.6875,0.0007
-36258.597804499994,130600,0.0,2.6464312076568604,-5788.2255859375,130599,-7.14136266708374,477,100.0,1367,653000,808051.375,0.0007
-36174.444982789995,130700,0.0,2.6476726531982417,-4817.92626953125,130699,-7.141785621643066,477,100.0,1368,653500,618730.6875,0.0007
-36127.848196449995,130800,1.1920928955078125e-07,2.6524250507354736,-5048.67724609375,130799,-7.14730978012085,477,100.0,1370,654000,806356.5625,0.0007
-36090.99022175,130900,0.0,2.654537916183472,-6976.125,130899,-7.152632236480713,477,100.0,1371,654500,1089509.25,0.0007
-36111.39026947,131000,0.0,2.6600613594055176,-6479.82763671875,130999,-7.158712863922119,477,100.0,1372,655000,757671.4375,0.0007
-36101.245346280004,131100,0.0,2.658608675003052,-5622.208984375,131099,-7.154702663421631,477,100.0,1373,655500,967517.125,0.0007
-36081.9631413,131200,0.0,2.680727481842041,-5379.29052734375,131199,-7.177828311920166,477,100.0,1374,656000,769710.0625,0.0007
-36063.08965338,131300,0.0,2.6958794593811035,-5925.56494140625,131299,-7.19490909576416,477,100.0,1375,656500,794602.0,0.0007
-36207.6578813,131400,0.0,2.684670925140381,-7173.3984375,131399,-7.1831116676330575,477,100.0,1377,657000,1046872.0,0.0007
-36242.044229420004,131500,0.0,2.677865028381348,-6798.3759765625,131499,-7.177237033843994,477,100.0,1378,657500,823245.25,0.0007
-36181.52904283001,131600,0.0,2.661600112915039,-4192.15966796875,131599,-7.157639980316162,476,100.0,1379,658000,425270.5625,0.0007
-36093.39552953,131700,0.0,2.65560245513916,-4757.99462890625,131699,-7.150886535644531,476,100.0,1380,658500,626814.0,0.0007
-36100.343970090005,131800,5.960464477539063e-08,2.648714542388916,-4677.115234375,131799,-7.1432251930236825,476,100.0,1381,659000,562080.1875,0.0007
-36110.875504259995,131900,-1.1920928955078125e-07,2.6444320678710938,-4789.67919921875,131899,-7.138461589813232,476,100.0,1383,659500,685203.5,0.0007
-36125.490510050004,132000,0.0,2.640244245529175,-4202.74169921875,131999,-7.136017799377441,476,100.0,1384,660000,448841.21875,0.0007
-36158.74204173,132100,0.0,2.6476640701293945,-6427.8994140625,132099,-7.1402244567871085,476,100.0,1385,660500,1016295.8125,0.0007
-36262.04612701,132200,-1.1920928955078125e-07,2.657501697540283,-6662.546875,132199,-7.154078960418701,476,100.0,1386,661000,1158274.375,0.0007
-36311.69417106001,132300,-1.1920928955078125e-07,2.660284757614136,-8206.5859375,132299,-7.156826972961426,476,100.0,1387,661500,1249234.875,0.0007
-36338.41259942,132400,-1.1920928955078125e-07,2.6560769081115723,-7812.11962890625,132399,-7.148581027984619,476,100.0,1388,662000,1209749.375,0.0007
-36394.23257225001,132500,0.0,2.6455836296081543,-4282.27783203125,132499,-7.132699489593506,476,100.0,1390,662500,514976.46875,0.0007
-36487.96356555,132600,0.0,2.6361820697784424,-6660.21826171875,132599,-7.124621868133545,476,100.0,1391,663000,803732.0625,0.0007
-36572.22972593999,132700,-1.1920928955078125e-07,2.6423168182373047,-5845.552734375,132699,-7.128588199615479,476,100.0,1392,663500,900011.4375,0.0007
-36668.54184027,132800,0.0,2.6434388160705566,-6070.5576171875,132799,-7.127858638763428,476,100.0,1393,664000,1020710.4375,0.0007
-36721.89513327,132900,0.0,2.6421773433685303,-4995.15380859375,132899,-7.130661964416504,476,100.0,1394,664500,488699.0,0.0007
-36681.051190269995,133000,0.0,2.629188776016236,-5264.35546875,132999,-7.114402294158936,476,100.0,1396,665000,714551.375,0.0007
-36607.0459118,133100,0.0,2.656496524810791,-5616.37744140625,133099,-7.143136501312256,476,100.0,1397,665500,788667.75,0.0007
-36586.80889510999,133200,0.0,2.6646854877471924,-4052.76611328125,133199,-7.155600070953369,476,100.0,1398,666000,494976.84375,0.0007
-36600.26336303,133300,0.0,2.651489496231079,-2565.314208984375,133299,-7.1385817527771,476,100.0,1399,666500,248448.296875,0.0007
-36500.3412756,133400,0.0,2.6703765392303467,-4315.6015625,133399,-7.1640992164611825,476,100.0,1400,667000,525940.9375,0.0007
-36476.05051273001,133500,0.0,2.6677746772766118,-3034.12744140625,133499,-7.159135341644287,476,100.0,1401,667500,245917.421875,0.0007
-36526.35629747999,133600,0.0,2.6517884731292725,-7791.75732421875,133599,-7.142796516418457,476,100.0,1402,668000,1133690.375,0.0007
-36533.07806535,133700,0.0,2.65644907951355,-5834.63134765625,133699,-7.143596649169923,476,100.0,1404,668500,901058.3125,0.0007
-36483.09036407,133800,0.0,2.6585118770599365,-6310.26220703125,133799,-7.15162992477417,476,100.0,1405,669000,933452.4375,0.0007
-36497.343921039996,133900,0.0,2.66474986076355,-5128.64306640625,133899,-7.157359600067139,476,100.0,1406,669500,755166.9375,0.0007
-36504.52589581,134000,1.1920928955078125e-07,2.670351982116699,-4846.01171875,133999,-7.1618003845214835,475,100.0,1407,670000,666421.375,0.0007
-36390.22441483999,134100,0.0,2.677690029144287,-5391.12353515625,134099,-7.174533367156982,475,100.0,1408,670500,558957.8125,0.0007
-36280.35580551,134200,0.0,2.671106338500977,-6607.484375,134199,-7.168509006500244,475,100.0,1409,671000,989017.3125,0.0007
-36217.95276588,134300,0.0,2.674732208251953,-7282.13232421875,134299,-7.172196865081787,475,100.0,1411,671500,1206405.875,0.0007
-36175.306178590006,134400,0.0,2.6749484539031982,-7702.88525390625,134399,-7.171034336090088,475,100.0,1412,672000,1264260.375,0.0007
-36151.38460521,134500,0.0,2.686378002166748,-3744.69775390625,134499,-7.180990695953369,475,100.0,1413,672500,359465.40625,0.0007
-36048.30574326,134600,0.0,2.692866802215576,-7549.42822265625,134599,-7.194404125213622,475,100.0,1414,673000,1086646.875,0.0007
-35946.79846473,134700,0.0,2.697176694869995,-5362.47021484375,134699,-7.1999473571777335,475,100.0,1415,673500,772804.3125,0.0007
-35932.24824424001,134800,0.0,2.6866319179534908,-6472.36474609375,134799,-7.18801736831665,475,100.0,1416,674000,961686.4375,0.0007
-35855.06160232,134900,0.0,2.676812171936035,-6487.7978515625,134899,-7.178651332855225,475,100.0,1418,674500,741489.8125,0.0007
-35887.90721167,135000,0.0,2.6813323497772217,-6519.0009765625,134999,-7.1813111305236825,475,100.0,1419,675000,1046150.9375,0.0007
-35858.855108949996,135100,0.0,2.68086051940918,-3920.142578125,135099,-7.1798133850097665,475,100.0,1420,675500,404162.5,0.0007
-35863.765035280005,135200,0.0,2.685300350189209,-6351.072265625,135199,-7.1875853538513175,475,100.0,1421,676000,696263.5,0.0007
-35764.69666845,135300,0.0,2.7117834091186523,-5004.74169921875,135299,-7.214946269989014,475,100.0,1422,676500,536968.0625,0.0007
-35794.876019899995,135400,0.0,2.7046000957489014,-7504.20166015625,135399,-7.2094054222106925,475,100.0,1423,677000,1015815.0,0.0007
-35737.351158460006,135500,1.1920928955078125e-07,2.7117633819580083,-3901.028076171875,135499,-7.214564800262451,475,100.0,1425,677500,444908.3125,0.0007
-35671.95050294,135600,5.960464477539063e-08,2.7027947902679443,-5366.07080078125,135599,-7.201559543609619,475,100.0,1426,678000,744212.625,0.0007
-35586.449355849996,135700,0.0,2.695882558822632,-3200.255615234375,135699,-7.193281650543213,475,100.0,1427,678500,300262.0625,0.0007
-35550.794913980004,135800,-1.1920928955078125e-07,2.7164695262908936,-6439.572265625,135799,-7.217856884002685,475,100.0,1428,679000,843349.625,0.0007
-35523.12663207,135900,0.0,2.722686290740967,-4195.92041015625,135899,-7.227311611175537,475,100.0,1429,679500,517930.0,0.0007
-35466.002249760015,136000,0.0,2.713698387145996,-4690.3876953125,135999,-7.223353862762451,475,100.0,1430,680000,463159.0,0.0007
-35508.524183500005,136100,0.0,2.708352565765381,-6104.1630859375,136099,-7.216444492340088,475,100.0,1432,680500,855916.1875,0.0007
-35594.25105204001,136200,0.0,2.7137699127197266,-5485.01953125,136199,-7.22531270980835,475,100.0,1433,681000,597152.0,0.0007
-35608.86025508999,136300,0.0,2.7064356803894043,-7716.1025390625,136299,-7.2144103050231925,475,100.0,1434,681500,1225806.75,0.0007
-35730.269060169994,136400,0.0,2.6940858364105225,-7016.15478515625,136399,-7.200997829437256,475,100.0,1435,682000,1014185.625,0.0007
-35725.00074196,136500,0.0,2.7083683013916016,-5883.80126953125,136499,-7.212541103363037,474,100.0,1436,682500,925274.0,0.0007
-35763.74754831,136600,0.0,2.7112557888031006,-6621.1611328125,136599,-7.215932369232178,474,100.0,1438,683000,1038507.4375,0.0007
-35900.14563241,136700,0.0,2.70153284072876,-6106.25048828125,136699,-7.2062134742736825,474,100.0,1439,683500,933849.6875,0.0007
-35851.480783189996,136800,0.0,2.7219340801239014,-5243.35400390625,136799,-7.225538730621338,474,100.0,1440,684000,698933.9375,0.0007
-35957.6036608,136900,-1.1920928955078125e-07,2.7292633056640625,-6128.99560546875,136899,-7.231942653656006,474,100.0,1441,684500,808628.0625,0.0007
-35924.99248533,137000,-1.1920928955078125e-07,2.7297751903533936,-5489.23388671875,136999,-7.232993602752685,474,100.0,1442,685000,818063.25,0.0007
-35988.23310225,137100,-1.1920928955078125e-07,2.7384238243103027,-5846.23486328125,137099,-7.2433533668518075,474,100.0,1443,685500,811175.4375,0.0007
-36101.73677345,137200,0.0,2.737882137298584,-5895.1611328125,137199,-7.243478298187256,474,100.0,1445,686000,900815.4375,0.0007
-36278.187492699995,137300,0.0,2.73813533782959,-6103.1923828125,137299,-7.243283271789551,474,100.0,1446,686500,821736.25,0.0007
-36315.02141683,137400,0.0,2.721635341644287,-6439.86962890625,137399,-7.227078437805176,474,100.0,1447,687000,876324.8125,0.0007
-36508.696994859994,137500,0.0,2.720841884613037,-6016.2041015625,137499,-7.223936557769775,474,100.0,1448,687500,881534.625,0.0007
-36675.786685779996,137600,5.960464477539063e-08,2.739952087402344,-5456.6982421875,137599,-7.2437334060668945,474,100.0,1449,688000,851476.0,0.0007
-36807.67292193,137700,0.0,2.7544384002685547,-6135.30859375,137699,-7.26235818862915,474,100.0,1451,688500,835701.0625,0.0007
-37048.17159086,137800,0.0,2.755573272705078,-7103.4658203125,137799,-7.265397071838379,474,100.0,1452,689000,854672.625,0.0007
-37230.559437489996,137900,0.0,2.7499375343322754,-9145.8701171875,137899,-7.262684822082519,474,100.0,1453,689500,1080919.375,0.0007
-37346.417663910004,138000,0.0,2.753641128540039,-4165.39990234375,137999,-7.2634825706481925,474,100.0,1454,690000,378243.71875,0.0007
-37363.471609889995,138100,0.0,2.74055552482605,-7053.95947265625,138099,-7.248954772949219,474,100.0,1455,690500,984043.625,0.0007
-37393.09439510001,138200,0.0,2.7395427227020264,-5774.18896484375,138199,-7.251887798309326,474,100.0,1456,691000,730699.375,0.0007
-37477.309179560005,138300,0.0,2.7350192070007324,-6607.62451171875,138299,-7.248118877410889,474,100.0,1458,691500,911257.0,0.0007
-37439.746919180005,138400,1.1920928955078125e-07,2.7123115062713623,-5743.015625,138399,-7.219937324523926,474,100.0,1459,692000,909678.625,0.0007
-37467.01341476,138500,0.0,2.719932079315185,-6924.48583984375,138499,-7.231283664703369,474,100.0,1460,692500,1062819.375,0.0007
-37438.741937460014,138600,0.0,2.7170960903167725,-4897.19580078125,138599,-7.2253150939941415,474,100.0,1461,693000,560831.625,0.0007
-37370.460740840004,138700,0.0,2.714154958724976,-5931.51416015625,138699,-7.220353603363037,474,100.0,1462,693500,938827.625,0.0007
-37323.34385249,138800,0.0,2.7033965587615967,-6056.69140625,138799,-7.212249279022218,474,100.0,1463,694000,781243.9375,0.0007
-37258.653468820004,138900,1.1920928955078125e-07,2.70169997215271,-7094.5947265625,138899,-7.212179660797119,474,100.0,1464,694500,1146669.625,0.0007
-37316.67228144,139000,0.0,2.727421522140503,-5483.12890625,138999,-7.2389793395996085,474,100.0,1465,695000,871123.1875,0.0007
-37345.22946883,139100,0.0,2.741828441619873,-4237.365234375,139099,-7.25600004196167,474,100.0,1466,695500,479042.90625,0.0007
-37297.8427898,139200,0.0,2.7367939949035645,-6877.28369140625,139199,-7.253651618957519,474,100.0,1467,696000,1058444.5,0.0007
-37206.07680365,139300,0.0,2.74197006225586,-6307.25,139299,-7.259706020355225,474,100.0,1468,696500,1093913.25,0.0007
-37100.28868779,139400,1.1920928955078125e-07,2.7366251945495605,-5877.1552734375,139399,-7.253405094146728,474,100.0,1469,697000,860123.625,0.0007
-36966.93608162,139500,0.0,2.735602140426636,-4007.74462890625,139499,-7.253880500793457,474,100.0,1470,697500,392169.90625,0.0007
-36829.727874200005,139600,0.0,2.756633281707764,-5835.88330078125,139599,-7.2758240699768075,474,100.0,1472,698000,853751.125,0.0007
-36917.789972080005,139700,1.1920928955078125e-07,2.749194860458374,-6437.2392578125,139699,-7.27084493637085,474,100.0,1473,698500,922592.1875,0.0007
-36797.44964713,139800,1.1920928955078125e-07,2.766545295715332,-4877.86474609375,139799,-7.287889003753662,474,100.0,1474,699000,637309.0,0.0007
-36732.01560846,139900,0.0,2.772317886352539,-5938.2265625,139899,-7.294740200042725,474,100.0,1475,699500,938970.8125,0.0007
-36767.76360427,140000,5.960464477539063e-08,2.777963161468506,-7051.89208984375,139999,-7.3028626441955575,474,100.0,1476,700000,1145383.0,0.0007
-36857.32362034,140100,0.0,2.791414737701416,-5126.90771484375,140099,-7.314496040344237,473,100.0,1477,700500,760011.8125,0.0007
-36776.77543909999,140200,0.0,2.785227537155152,-6850.79248046875,140199,-7.312969207763673,473,100.0,1479,701000,903936.3125,0.0007
-36647.47718153999,140300,0.0,2.7765464782714844,-6266.9208984375,140299,-7.300912380218506,473,100.0,1480,701500,1073870.0,0.0007
-36535.392213830004,140400,0.0,2.7795000076293945,-5145.72607421875,140399,-7.30522871017456,473,100.0,1481,702000,626570.6875,0.0007
-36501.37314635,140500,1.1920928955078125e-07,2.7831778526306152,-3364.541748046875,140499,-7.307968139648437,473,100.0,1482,702500,307375.09375,0.0007
-36538.87696020001,140600,0.0,2.7826642990112305,-5781.48486328125,140599,-7.309878826141357,473,100.0,1483,703000,797117.4375,0.0007
-36483.82666595001,140700,-1.1920928955078125e-07,2.7983927726745605,-5353.3291015625,140699,-7.328385829925537,473,100.0,1484,703500,735278.9375,0.0007
-36490.90781887,140800,0.0,2.810531616210937,-6971.7939453125,140799,-7.341318607330322,473,100.0,1486,704000,1203471.875,0.0007
-36504.85293213,140900,0.0,2.8121109008789062,-7762.70458984375,140899,-7.346248149871826,473,100.0,1487,704500,1016148.5,0.0007
-36422.94379718,141000,0.0,2.815436124801636,-6379.28662109375,140999,-7.347769260406494,473,100.0,1488,705000,919445.1875,0.0007
-36462.51252709,141100,0.0,2.801334381103516,-5986.36279296875,141099,-7.333439826965332,473,100.0,1489,705500,843278.1875,0.0007
-36567.07116346,141200,-1.1920928955078125e-07,2.786724090576172,-7101.31396484375,141199,-7.3201799392700195,473,100.0,1490,706000,1036022.5,0.0007
-36679.59591803,141300,0.0,2.800290584564209,-6584.71875,141299,-7.331547737121582,473,100.0,1492,706500,1186361.25,0.0007
-36892.40011666,141400,0.0,2.7936129570007324,-5219.64453125,141399,-7.325196266174316,473,100.0,1493,707000,764013.5625,0.0007
-36994.39228873,141500,0.0,2.8204331398010254,-5966.99951171875,141499,-7.352738857269287,473,100.0,1494,707500,917700.6875,0.0007
-37155.86096315,141600,0.0,2.8151679039001465,-7511.9375,141599,-7.351165771484375,473,100.0,1495,708000,1005667.5,0.0007
-37128.33426201,141700,5.960464477539063e-08,2.797276258468628,-4837.5048828125,141699,-7.330277919769287,473,100.0,1496,708500,495681.46875,0.0007
-37182.65128422,141800,0.0,2.8093419075012207,-7794.45458984375,141799,-7.343096256256103,473,100.0,1497,709000,1207605.875,0.0007
-37232.85603476,141900,0.0,2.7930173873901367,-6578.83056640625,141899,-7.3233070373535165,473,100.0,1499,709500,979072.4375,0.0007
-37279.6615192,142000,0.0,2.78531265258789,-4931.00732421875,141999,-7.313206672668457,473,100.0,1500,710000,619958.0,0.0007
-37245.27478210999,142100,0.0,2.7851719856262207,-5268.3359375,142099,-7.314573764801025,473,100.0,1501,710500,605337.5625,0.0007
-37303.23955262,142200,-1.1920928955078125e-07,2.7858121395111084,-6645.68115234375,142199,-7.315030097961426,473,100.0,1502,711000,913133.6875,0.0007
-37366.84398028,142300,0.0,2.804426908493042,-5344.10009765625,142299,-7.3345627784729,473,100.0,1503,711500,602593.625,0.0007
-37505.23310394,142400,0.0,2.794677734375,-6215.20654296875,142399,-7.323884010314941,473,100.0,1505,712000,954896.8125,0.0007
-37620.13199593,142500,-1.1920928955078125e-07,2.8050544261932373,-6050.43896484375,142499,-7.337395668029785,473,100.0,1506,712500,879383.0,0.0007
-37731.466111309994,142600,-1.1920928955078125e-07,2.8020923137664795,-4736.64794921875,142599,-7.3325867652893075,472,100.0,1507,713000,562779.125,0.0007
-37919.686378520004,142700,0.0,2.795984983444214,-5809.51953125,142699,-7.3269362449646,472,100.0,1508,713500,828392.5,0.0007
-38088.843427340005,142800,0.0,2.789710998535156,-6680.52490234375,142799,-7.323467254638673,472,100.0,1509,714000,775190.1875,0.0007
-38245.898717100004,142900,-1.1920928955078125e-07,2.791512250900269,-7936.31640625,142899,-7.325216770172119,472,100.0,1510,714500,1062858.375,0.0007
-38402.256375299985,143000,-1.1920928955078125e-07,2.806137084960937,-6026.89306640625,142999,-7.338240146636963,472,100.0,1512,715000,896238.9375,0.0007
-38512.87458251,143100,-1.1920928955078125e-07,2.8224902153015137,-6667.21435546875,143099,-7.3585777282714835,472,100.0,1513,715500,935759.1875,0.0007
-38530.68366353,143200,7.152557373046875e-07,2.8311355113983154,-6346.60986328125,143199,-7.3661789894104,472,100.0,1514,716000,1064534.0,0.0007
-38614.61107219,143300,0.0,2.8361315727233887,-5008.47607421875,143299,-7.371264934539795,472,100.0,1515,716500,621588.8125,0.0007
-38656.59893221,143400,0.0,2.8541712760925293,-6991.83447265625,143399,-7.3938636779785165,472,100.0,1516,717000,803027.4375,0.0007
-38753.073661779985,143500,-1.1920928955078125e-07,2.848839521408081,-6385.44091796875,143499,-7.385586738586426,472,100.0,1518,717500,1025782.5,0.0007
-38824.09691438,143600,-2.384185791015625e-07,2.85474157333374,-6000.91943359375,143599,-7.393873691558838,472,100.0,1519,718000,870427.3125,0.0007
-38961.91366824,143700,0.0,2.8658101558685303,-6700.58740234375,143699,-7.406599521636963,472,100.0,1520,718500,1161929.875,0.0007
-39066.310100209994,143800,5.960464477539063e-08,2.88818621635437,-7505.75341796875,143799,-7.431619167327881,472,100.0,1521,719000,1187737.375,0.0007
-39148.746966430015,143900,0.0,2.8955273628234863,-5253.26708984375,143899,-7.4378342628479,472,100.0,1522,719500,723978.4375,0.0007
-39203.86105914,144000,0.0,2.9198555946350098,-6347.80517578125,143999,-7.464791297912598,472,100.0,1523,720000,953559.0,0.0007
-39400.53140813,144100,1.7881393432617188e-07,2.9180362224578857,-7691.79296875,144099,-7.465920925140381,472,100.0,1525,720500,1133817.25,0.0007
-39529.624544119986,144200,0.0,2.923046112060547,-5885.23193359375,144199,-7.4685282707214355,472,100.0,1526,721000,894402.5,0.0007
-39692.99915832,144300,0.0,2.9216938018798833,-7517.33935546875,144299,-7.46865701675415,472,100.0,1527,721500,1051341.5,0.0007
-39782.760986019995,144400,0.0,2.931443929672241,-5629.02880859375,144399,-7.476234436035156,472,100.0,1528,722000,789789.0625,0.0007
-39868.05176305,144500,-1.1920928955078125e-07,2.8974854946136475,-7091.62646484375,144499,-7.442491054534912,472,100.0,1529,722500,1130769.875,0.0007
-39949.17916783,144600,0.0,2.895732879638672,-5959.31982421875,144599,-7.440152168273926,472,100.0,1531,723000,900195.8125,0.0007
-39999.89505787,144700,0.0,2.895787239074707,-6434.40966796875,144699,-7.4406471252441415,472,100.0,1532,723500,967091.9375,0.0007
-40053.93595998,144800,5.960464477539063e-08,2.8860583305358887,-6566.10009765625,144799,-7.430387020111084,472,100.0,1533,724000,1028662.4375,0.0007
-40073.96217243,144900,0.0,2.882099866867065,-6217.05029296875,144899,-7.427110195159912,472,100.0,1534,724500,813285.9375,0.0007
-40137.608176999995,145000,0.0,2.886631965637207,-5337.08837890625,144999,-7.430624485015869,472,100.0,1535,725000,709708.3125,0.0007
-40146.13606395,145100,5.960464477539063e-08,2.8826797008514404,-6428.98876953125,145099,-7.4274582862854,472,100.0,1536,725500,788063.875,0.0007
-40153.00875036,145200,0.0,2.882065534591675,-7391.57763671875,145199,-7.426891326904298,472,100.0,1538,726000,1036543.0,0.0007
-40123.428826899995,145300,0.0,2.8782231807708736,-5859.84814453125,145299,-7.420093059539795,471,100.0,1539,726500,971473.8125,0.0007
-40102.92745955,145400,0.0,2.8736553192138667,-5735.31591796875,145399,-7.416148662567139,471,100.0,1540,727000,816641.8125,0.0007
-40040.94772813,145500,0.0,2.900078535079956,-5512.59326171875,145499,-7.44338846206665,471,100.0,1541,727500,787273.625,0.0007
-39972.4237916,145600,0.0,2.8887481689453125,-6502.70166015625,145599,-7.4335694313049325,471,100.0,1542,728000,987715.625,0.0007
-39893.58097052,145700,-1.1920928955078125e-07,2.8932199478149414,-5358.61962890625,145699,-7.437625408172607,471,100.0,1544,728500,697989.5,0.0007
-39862.59654706,145800,0.0,2.9030065536499023,-7794.97216796875,145799,-7.4506378173828125,471,100.0,1545,729000,1045403.5,0.0007
-39822.886676170005,145900,0.0,2.9112088680267334,-7043.94384765625,145899,-7.4578094482421875,471,100.0,1546,729500,1019757.9375,0.0007
-39787.44269166,146000,0.0,2.9045696258544917,-7755.22216796875,145999,-7.4525513648986825,471,100.0,1547,730000,933318.0,0.0007
-39687.49791291,146100,0.0,2.8974406719207764,-6328.041015625,146099,-7.4428038597106925,471,100.0,1548,730500,907412.4375,0.0007
-39641.06277312,146200,0.0,2.9009435176849365,-6100.57958984375,146199,-7.445830821990968,471,100.0,1549,731000,900059.1875,0.0007
-39583.71954965,146300,0.0,2.91851806640625,-7087.27490234375,146299,-7.46432638168335,471,100.0,1551,731500,947538.3125,0.0007
-39563.45945935,146400,0.0,2.9218938350677486,-6143.84716796875,146399,-7.4643311500549325,471,100.0,1552,732000,913129.3125,0.0007
-39501.582491500005,146500,0.0,2.9234988689422607,-5941.4775390625,146499,-7.464733123779298,471,100.0,1553,732500,927068.4375,0.0007
