time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss
3433,524000,100.0,-5041.81387694,4868.612486572266,152,5240,0.001,523800,213.50579710006713
3436,524400,100.0,-5041.85664915,4199.46882598877,152,5244,0.001,524200,214.7762957763672
3438,524800,100.0,-5041.23318343,7383.064087677002,152,5248,0.001,524600,217.79290184021
3441,525200,100.0,-5041.27291461,5157.620967636109,152,5252,0.001,525000,207.81331504821773
3443,525600,100.0,-5041.65278847,6100.956736907959,152,5256,0.001,525400,214.22675720214843
3446,526000,100.0,-5041.49568698,7389.013817443848,152,5260,0.001,525800,210.275329284668
3449,526400,100.0,-5041.55987945,4083.64931388855,152,5264,0.001,526200,205.70257328033446
3451,526800,100.0,-5041.87631513,8038.496743392944,152,5268,0.001,526600,206.5067976760864
3454,527200,100.0,-5041.39405058,5195.4238714599605,152,5272,0.001,527000,211.71882774353028
3456,527600,100.0,-5042.04411607,3638.1565620040888,152,5276,0.001,527400,214.47254505157466
3459,528000,100.0,-5042.67985601,5957.19323059082,152,5280,0.001,527800,197.03404804229737
3462,528400,100.0,-5043.3210906799995,6631.742234573364,152,5284,0.001,528200,211.42416893005367
3464,528800,100.0,-5045.9695654,2319.5124282836914,152,5288,0.001,528600,199.0406586074829
3467,529200,100.0,-5046.37113488,5967.720275039673,152,5292,0.001,529000,225.0497575378418
3469,529600,100.0,-5044.85648618,4878.155387802124,152,5296,0.001,529400,206.03205459594727
3472,530000,100.0,-5044.75488999,6315.12909576416,152,5300,0.001,529800,216.60642715454102
3475,530400,100.0,-5043.89883648,5106.363779678345,152,5304,0.001,530200,213.39699249267582
3477,530800,100.0,-5042.22486737,3694.733473186493,152,5308,0.001,530600,216.12387794494632
3480,531200,100.0,-5042.01320091,5060.576208992005,152,5312,0.001,531000,210.77553466796874
3483,531600,100.0,-5042.48807766,4287.046804580687,152,5316,0.001,531400,226.9716219329834
3485,532000,100.0,-5043.05255281,4184.773574371338,152,5320,0.001,531800,225.714808883667
3488,532400,100.0,-5041.97269604,4188.851613464355,152,5324,0.001,532200,233.63715446472168
3490,532800,100.0,-5041.68215513,3844.509096126557,152,5328,0.001,532600,240.79682823181156
3493,533200,100.0,-5043.04468951,10498.852730255128,152,5332,0.001,533000,229.55740867614747
3496,533600,100.0,-5039.01308164,6242.79647895813,152,5336,0.001,533400,228.47478229522702
3498,534000,100.0,-5037.80985721,3929.669881439209,152,5340,0.001,533800,223.2963219833374
3501,534400,100.0,-5037.76082687,11598.403056488038,152,5344,0.001,534200,229.0764252090454
3504,534800,100.0,-5037.04898775,5059.04737953186,152,5348,0.001,534600,232.748010559082
3506,535200,100.0,-5036.71819266,6066.225544433592,152,5352,0.001,535000,238.3785090637207
3509,535600,100.0,-5036.30732614,5085.702175865174,152,5356,0.001,535400,237.0220728302002
3511,536000,100.0,-5036.24282498,10535.148192367553,152,5360,0.001,535800,219.538687210083
3514,536400,100.0,-5045.87700733,6615.005196456909,152,5364,0.001,536200,222.38281929016117
3517,536800,100.0,-5045.41888614,8888.212171020508,152,5368,0.001,536600,232.00014251708984
3519,537200,100.0,-5045.32033556,3880.680360183716,152,5372,0.001,537000,216.86161986351013
3522,537600,100.0,-5047.67190285,9224.292666625977,152,5376,0.001,537400,215.70997993469243
3524,538000,100.0,-5047.02199871,3710.3582595062257,152,5380,0.001,537800,220.5755103302002
3527,538400,100.0,-5046.31137434,6614.298007507326,152,5384,0.001,538200,222.425563659668
3530,538800,100.0,-5042.89515128,4172.305481567383,152,5388,0.001,538600,210.84543685913087
3532,539200,100.0,-5042.43041302,5132.1590950012205,152,5392,0.001,539000,195.1032281494141
3535,539600,100.0,-5047.49803187,5283.320859298706,152,5396,0.001,539400,215.44500961303712
3538,540000,100.0,-5047.27934723,5222.120118408203,152,5400,0.001,539800,208.03342918395995
3540,540400,100.0,-5047.36715309,6280.451993465424,152,5404,0.001,540200,215.01982309341432
3543,540800,100.0,-5047.49948753,7650.003706741333,152,5408,0.001,540600,212.34635643005367
3545,541200,100.0,-5048.0271291,4738.155475997924,152,5412,0.001,541000,196.52430671691891
3548,541600,100.0,-5047.85699254,5829.844614181518,152,5416,0.001,541400,205.54070701599116
3551,542000,100.0,-5048.39151307,5002.379870605469,152,5420,0.001,541800,201.505750541687
3553,542400,100.0,-5049.58521388,4706.64004032135,152,5424,0.001,542200,191.33567565917969
3556,542800,100.0,-5052.5045352,6205.3010942840565,152,5428,0.001,542600,191.45075916290284
3559,543200,100.0,-5051.19336338,6268.746557197571,152,5432,0.001,543000,184.55226863861083
3561,543600,100.0,-5053.45576267,8679.947694015504,152,5436,0.001,543400,180.298444480896
3564,544000,100.0,-5054.33560883,4494.341145935058,152,5440,0.001,543800,182.6351302409172
3566,544400,100.0,-5054.22967085,2955.083074035645,152,5444,0.001,544200,181.16477237701417
3569,544800,100.0,-5055.83573406,2614.232683868408,152,5448,0.001,544600,186.01142601013183
3572,545200,100.0,-5056.46960171,3386.931215209961,152,5452,0.001,545000,186.09563537597657
3574,545600,100.0,-5058.66626183,5046.513535079957,152,5456,0.001,545400,174.69363677978515
3577,546000,100.0,-5061.39829755,4079.018074798584,152,5460,0.001,545800,180.74016906738282
3580,546400,100.0,-5053.92203354,5232.491689834595,152,5464,0.001,546200,181.51073037862773
3582,546800,100.0,-5056.07228552,4107.342419967651,152,5468,0.001,546600,189.937459526062
3585,547200,100.0,-5055.82399765,6358.0708100891125,152,5472,0.001,547000,195.86978439331054
3587,547600,100.0,-5054.17062592,3941.9569174194335,152,5476,0.001,547400,197.43171081542968
3590,548000,100.0,-5054.19126677,4788.6249322509775,152,5480,0.001,547800,202.2356950378418
3593,548400,100.0,-5054.4434837,5964.471759109497,152,5484,0.001,548200,204.46993236541752
3595,548800,100.0,-5059.91629501,11034.569141464232,152,5488,0.001,548600,181.72452785491944
3598,549200,100.0,-5059.97846277,17417.222148284913,152,5492,0.001,549000,193.50870597839355
3600,549600,100.0,-5054.93813611,7852.854807739258,152,5496,0.001,549400,194.33597095489503
3603,550000,100.0,-5057.54609713,6212.180601425171,152,5500,0.001,549800,180.92974998474116
3606,550400,100.0,-5057.3640276,7175.882388000488,152,5504,0.001,550200,217.26290054321288
3608,550800,100.0,-5057.35075772,6825.203832588196,152,5508,0.001,550600,190.7691752243042
3611,551200,100.0,-5056.63474002,5039.499786987305,152,5512,0.001,551000,199.27329036712646
3614,551600,100.0,-5056.94151152,6455.047873840332,152,5516,0.001,551400,205.43912265777587
3616,552000,100.0,-5056.19788856,5685.956495895386,152,5520,0.001,551800,206.83702217102046
3619,552400,100.0,-5054.98467324,7454.633774795532,152,5524,0.001,552200,205.68156593322757
3621,552800,100.0,-5053.00510163,12977.041319351196,152,5528,0.001,552600,205.8578782749176
3624,553200,100.0,-5052.38728688,4295.365645446776,152,5532,0.001,553000,212.5413774871826
3627,553600,100.0,-5050.26064517,10452.101510772703,152,5536,0.001,553400,219.81345703125
3629,554000,100.0,-5049.83692992,7169.375952301026,152,5540,0.001,553800,231.73916534423827
3632,554400,100.0,-5049.57387248,6784.122356376648,152,5544,0.001,554200,215.0536279296875
3635,554800,100.0,-5049.9540558,5751.665615768433,152,5548,0.001,554600,206.65949132919312
3637,555200,100.0,-5050.19817971,6483.499242782593,152,5552,0.001,555000,217.17639556884762
3640,555600,100.0,-5047.8139861,6089.754849472046,152,5556,0.001,555400,206.054868927002
3642,556000,100.0,-5045.56239243,4023.8400229644776,152,5560,0.001,555800,216.30335483551025
3645,556400,100.0,-5043.19730284,4031.703487625122,152,5564,0.001,556200,215.84001235961915
3648,556800,100.0,-5042.34269053,6473.117364120483,152,5568,0.001,556600,215.31037719726564
3650,557200,100.0,-5042.27290791,4461.251196708679,152,5572,0.001,557000,186.86762422561645
3653,557600,100.0,-5040.68484152,5583.383965454102,152,5576,0.001,557400,211.06989303588867
3656,558000,100.0,-5040.38901884,6176.180394058228,152,5580,0.001,557800,213.36026824951168
3658,558400,100.0,-5039.98852122,5281.813304710388,152,5584,0.001,558200,195.46425682067868
3661,558800,100.0,-5034.25945735,7138.879110794067,152,5588,0.001,558600,194.192564163208
3663,559200,100.0,-5035.27151788,5783.336832046509,152,5592,0.001,559000,207.70332717895508
3666,559600,100.0,-5035.91139296,6230.764946060181,152,5596,0.001,559400,213.3754737854004
3669,560000,100.0,-5034.87173475,7046.375620346069,152,5600,0.001,559800,195.47520473480225
3671,560400,100.0,-5036.77123187,9576.604015274048,152,5604,0.001,560200,218.1156027984619
3674,560800,100.0,-5036.16138509,2811.322653541565,152,5608,0.001,560600,209.30399955749508
3677,561200,100.0,-5036.36116423,5164.393557968139,152,5612,0.001,561000,214.51933567047118
3679,561600,100.0,-5036.91623276,3892.127370376587,152,5616,0.001,561400,222.63620307922363
3682,562000,100.0,-5037.41130893,5865.850758972168,152,5620,0.001,561800,227.33351028442382
3684,562400,100.0,-5041.18219756,8075.635982589722,152,5624,0.001,562200,217.2707761383057
3687,562800,100.0,-5040.58118635,3279.0243889999388,152,5628,0.001,562600,215.326226272583
3690,563200,100.0,-5041.23314449,6009.333967971802,152,5632,0.001,563000,219.432116355896
3692,563600,100.0,-5041.2683553,5029.545586929321,152,5636,0.001,563400,207.79126411437989
3695,564000,100.0,-5040.68931473,3603.562199783325,152,5640,0.001,563800,217.70642042160037
3698,564400,100.0,-5041.28806839,4417.291511993408,152,5644,0.001,564200,228.80027198791504
3700,564800,100.0,-5039.68283757,4490.658886413574,152,5648,0.001,564600,215.38778497695927
3703,565200,100.0,-5041.89977818,7526.606271362305,152,5652,0.001,565000,217.7769738006592
3706,565600,100.0,-5045.30323012,4906.0095755767825,152,5656,0.001,565400,226.73126434326173
3708,566000,100.0,-5046.04772035,4517.00122756958,152,5660,0.001,565800,222.13666505813597
3711,566400,100.0,-5045.83883551,6636.398851623535,152,5664,0.001,566200,218.77035125732425
3713,566800,100.0,-5044.32057804,4908.831154594422,152,5668,0.001,566600,216.86983474731446
3716,567200,100.0,-5044.86639293,5986.121102905274,152,5672,0.001,567000,219.34877372741695
3719,567600,100.0,-5045.16497388,4545.596650695801,152,5676,0.001,567400,228.0626008605957
3721,568000,100.0,-5045.98815291,4724.667121276855,152,5680,0.001,567800,210.5408898925781
3724,568400,100.0,-5047.92718604,9376.835933380129,152,5684,0.001,568200,195.36046043396
3727,568800,100.0,-5048.36820541,6876.299713668825,152,5688,0.001,568600,198.59398853301997
3729,569200,100.0,-5050.89251652,6125.163344116211,152,5692,0.001,569000,198.5145594215393
3732,569600,100.0,-5051.76241392,5047.973810119629,152,5696,0.001,569400,204.94362125396728
3734,570000,100.0,-5051.42369444,3584.010349960327,152,5700,0.001,569800,198.99640869140626
3737,570400,100.0,-5049.68948506,7693.192955551148,152,5704,0.001,570200,190.11661581039428
3740,570800,100.0,-5050.72986257,4963.13889957428,152,5708,0.001,570600,186.81603269577028
3742,571200,100.0,-5050.00568698,4251.978469848633,152,5712,0.001,571000,211.07049827575685
3745,571600,100.0,-5049.52351793,5789.928670120239,152,5716,0.001,571400,201.11484666824344
3747,572000,100.0,-5048.84767596,4705.284899291993,152,5720,0.001,571800,204.68143676757813
3750,572400,100.0,-5045.71815625,5483.189637603759,152,5724,0.001,572200,192.98469825744633
3753,572800,100.0,-5046.59929105,5851.1864302825925,152,5728,0.001,572600,203.93412406921388
3755,573200,100.0,-5046.92603993,3899.3841059112547,152,5732,0.001,573000,206.06129085540766
3758,573600,100.0,-5046.73465178,3909.1531534576416,152,5736,0.001,573400,189.4337804794312
3761,574000,100.0,-5047.15600159,5338.428198852539,152,5740,0.001,573800,204.35414810180663
3763,574400,100.0,-5047.34896492,4182.869753379822,152,5744,0.001,574200,207.6931451416016
3766,574800,100.0,-5047.91907186,5088.1576234436025,152,5748,0.001,574600,211.76982002258305
3768,575200,100.0,-5046.30095599,6926.378647537232,152,5752,0.001,575000,189.55368408203125
3771,575600,100.0,-5043.62967238,4332.880035095215,152,5756,0.001,575400,214.20894554138184
3774,576000,100.0,-5042.73787601,5785.099366226196,152,5760,0.001,575800,204.8327655410767
3776,576400,100.0,-5043.26441151,3673.562884407043,152,5764,0.001,576200,198.56625106811524
3779,576800,100.0,-5043.62684655,3555.962818832397,152,5768,0.001,576600,201.73421310424808
3781,577200,100.0,-5045.19056513,4905.1777737426755,152,5772,0.001,577000,200.7143930435181
3784,577600,100.0,-5048.89150423,5819.185141448975,152,5776,0.001,577400,211.34095283508304
3787,578000,100.0,-5049.11266894,6130.206665802002,152,5780,0.001,577800,217.1172982025146
3789,578400,100.0,-5048.61514271,4551.33540802002,152,5784,0.001,578200,203.9709415435791
3792,578800,100.0,-5049.81457589,5833.790540008545,152,5788,0.001,578600,209.320417060852
3795,579200,100.0,-5048.13000498,7262.52350692749,152,5792,0.001,579000,211.66451866149902
3797,579600,100.0,-5047.91859268,8956.294408035279,152,5796,0.001,579400,199.97165855407715
3800,580000,100.0,-5050.58403954,6868.248337554932,152,5800,0.001,579800,186.66784448623656
3802,580400,100.0,-5050.81045542,8158.686900672913,152,5804,0.001,580200,187.84411920547484
3805,580800,100.0,-5050.88869077,4670.306340866089,152,5808,0.001,580600,198.89528579711913
3808,581200,100.0,-5051.51302529,7416.597133865356,152,5812,0.001,581000,185.7717286682129
3810,581600,100.0,-5052.10699679,4654.027669296264,152,5816,0.001,581400,192.6243436050415
3813,582000,100.0,-5051.88887914,6047.787522506714,152,5820,0.001,581800,192.02794464111332
3816,582400,100.0,-5050.8688834,11930.100315551756,152,5824,0.001,582200,187.27718727111812
3818,582800,100.0,-5052.46407754,3211.620327529907,152,5828,0.001,582600,190.2363817024231
3821,583200,100.0,-5057.35726617,6992.841206130982,152,5832,0.001,583000,180.36040966033931
3824,583600,100.0,-5058.09401604,3450.16127368927,152,5836,0.001,583400,186.70113576889042
3826,584000,100.0,-5058.14865965,3298.8108278656005,152,5840,0.001,583800,199.77875110626218
3829,584400,100.0,-5058.36538609,4226.334106903076,152,5844,0.001,584200,196.0378727245331
3831,584800,100.0,-5057.6396259,7353.6850123596205,152,5848,0.001,584600,195.91194114685055
3834,585200,100.0,-5056.71384293,7344.502529716492,152,5852,0.001,585000,189.67975212097167
3837,585600,100.0,-5056.97772325,4871.472608566284,152,5856,0.001,585400,189.77232387542725
3839,586000,100.0,-5057.35955143,8029.274767379759,152,5860,0.001,585800,186.0965031242371
3842,586400,100.0,-5057.22723089,6886.8531267547605,152,5864,0.001,586200,189.81626749634742
3844,586800,100.0,-5056.6613533,7358.232807731629,152,5868,0.001,586600,191.16230926513668
3847,587200,100.0,-5055.36435109,5209.106415252685,152,5872,0.001,587000,188.6475661659241
3850,587600,100.0,-5052.34531332,7603.471197662354,152,5876,0.001,587400,184.22273372650147
3852,588000,100.0,-5051.84614634,9642.55367477417,152,5880,0.001,587800,181.7185403060913
3855,588400,100.0,-5050.35843588,29710.049659576416,152,5884,0.001,588200,202.81121528625488
3858,588800,100.0,-5053.06644189,4649.947303123474,152,5888,0.001,588600,190.38700397491456
3860,589200,100.0,-5056.23770254,5660.420518722534,152,5892,0.001,589000,174.44645234107972
3863,589600,100.0,-5055.7503758,5302.960789108276,152,5896,0.001,589400,181.49105834960938
3865,590000,100.0,-5052.26957356,5886.230475540161,152,5900,0.001,589800,182.9219963550568
3868,590400,100.0,-5052.59103352,5677.753117675781,152,5904,0.001,590200,181.42031742095944
3871,590800,100.0,-5052.49523088,4695.475665893556,152,5908,0.001,590600,181.56569725036618
3873,591200,100.0,-5052.48855863,3936.244743652344,152,5912,0.001,591000,193.41630439758305
3876,591600,100.0,-5052.03798289,6300.411058807373,152,5916,0.001,591400,178.45750869750975
3879,592000,100.0,-5052.79815317,8261.623742523194,152,5920,0.001,591800,191.2663790512085
3881,592400,100.0,-5053.61690747,5840.476490783692,152,5924,0.001,592200,169.92134586334228
3884,592800,100.0,-5051.34016768,4437.261195602417,152,5928,0.001,592600,177.68607410430909
3886,593200,100.0,-5045.86836872,5034.10650100708,152,5932,0.001,593000,188.63185646057133
3889,593600,100.0,-5044.50893522,6984.50192440033,152,5936,0.001,593400,188.87786205291752
3892,594000,100.0,-5044.79629867,4551.672055435181,152,5940,0.001,593800,184.5418278121948
3894,594400,100.0,-5044.24234252,5798.881706771851,152,5944,0.001,594200,191.95880274772645
3897,594800,100.0,-5044.760062,5292.795343170166,152,5948,0.001,594600,184.75187423706055
3900,595200,100.0,-5046.72808555,4608.655519561768,152,5952,0.001,595000,189.47266372680664
3902,595600,100.0,-5047.13518029,5064.939785690308,152,5956,0.001,595400,181.3040744972229
3905,596000,100.0,-5046.55233282,4099.2419753265385,152,5960,0.001,595800,198.21438259124758
3908,596400,100.0,-5047.75062777,5132.763349304199,152,5964,0.001,596200,182.0530299568176
3910,596800,100.0,-5049.00765602,6901.530667190552,152,5968,0.001,596600,185.9574856185913
3913,597200,100.0,-5050.10302454,7937.582702407837,152,5972,0.001,597000,176.57205629348755
3915,597600,100.0,-5050.3447868,6337.596246032715,152,5976,0.001,597400,193.8580704116821
3918,598000,100.0,-5050.17949871,7621.688919982909,152,5980,0.001,597800,175.3494429397583
3921,598400,100.0,-5051.06336033,6392.954151687623,152,5984,0.001,598200,180.65671432495117
3923,598800,100.0,-5048.45785021,3929.13805644989,152,5988,0.001,598600,171.16365240097045
3926,599200,100.0,-5045.51931028,13107.38788269043,152,5992,0.001,599000,181.10646484375
3928,599600,100.0,-5045.14572157,7153.255041656495,152,5996,0.001,599400,169.7400288772583
3931,600000,100.0,-5045.26667731,6321.833307800293,152,6000,0.001,599800,172.26680507659913
